#{"env_id": null, "t_start": 1610067104.5447547}
r,l,t
-0.971463,96,3024.814546
-340.946273,96,3041.999547
-135.266529,96,3059.727046
-131.258064,96,3076.669542
-44.256375,96,3094.127892
-339.914161,96,3111.343394
-280.372264,96,3130.251895
-9.671143,96,3148.012392
-605.82772,96,3165.731893
-28.887122,96,3184.161896
-179.545954,96,3201.202893
-271.785299,96,3219.957893
-26.455994,96,3238.029894
-473.47473,96,3256.151895
-157.409099,96,3274.162393
-855.592702,96,3291.579394
-24.049672,96,3309.512392
-428.600018,96,3327.439395
-286.425915,96,3344.99439
-2.163085,96,3362.159559
-927.143315,96,3379.847556
-200.663697,96,3396.796059
-391.398822,96,3414.431525
-301.62268,96,3431.688527
-272.266173,96,3449.521529
-442.562861,96,3466.913028
-106.746224,96,3485.328533
-41.55808,96,3503.226447
-228.364538,96,3520.204951
-1004.041088,96,3538.062958
-4.479192,96,3555.615447
-230.823709,96,3572.805948
-380.477022,96,3589.802753
-198.15823,96,3606.857257
-63.68369,96,3624.510258
-126.213543,96,3642.851254
-392.442313,96,3661.473258
-221.964822,96,3680.482257
-12.134256,96,3698.437255
-448.471572,96,3717.065255
-18.310959,96,3735.865258
-221.00233,96,3754.082756
-407.496155,96,3774.030756
-635.523998,96,3793.214755
-45.941971,96,3812.016758
-128.720808,96,3830.880253
-21.092399,96,3850.060254
-83.144387,96,3868.296263
-47.820527,96,3884.704758
-284.344801,96,3902.111937
-154.77348,96,3920.052434
-108.775596,96,3937.123437
-109.449856,96,3954.924065
-107.901009,96,3972.210562
-49.10579,96,3989.896558
-3.105384,96,4007.13106
-594.319896,96,4024.487064
-87.29476,96,4041.999062
-11.976863,96,4058.880062
-839.687193,96,4077.397563
-19.033243,96,4094.289065
-5.114745,96,4111.811426
-1.364698,96,4129.193931
-634.609411,96,4147.294927
-1509.684266,96,4165.129425
-40.600952,96,4182.746929
-323.853507,96,4201.517926
