#{"t_start": 1610016860.6065161, "env_id": null}
r,l,t
-48.232637,96,2551.5509
-67.973471,96,2570.237173
-13.343732,96,2588.357336
-13.004894,96,2605.701178
-20.46229,96,2623.907001
-13.76737,96,2639.311151
-58.924657,96,2659.010619
-20.277141,96,2678.153139
-56.15853,96,2698.966532
-35.479271,96,2722.931134
-52.637409,96,2746.571099
-8.756564,96,2764.005859
-75.454482,96,2785.137235
-44.04874,96,2805.544003
-1.656941,96,2823.531361
-22.386707,96,2848.364189
-0.603331,96,2869.55449
-8.544211,96,2887.948072
-67.343542,96,2906.102384
-54.466121,96,2921.800287
-48.467442,96,2938.075647
-33.31871,96,2954.397648
-14.669791,96,2969.985119
-33.115478,96,2985.489469
-93.5943,96,3001.804171
-16.407997,96,3017.551923
-25.628437,96,3033.252926
-33.642603,96,3049.701564
-21.017107,96,3065.417377
-8.327299,96,3080.659746
-11.031026,96,3096.316379
-37.706902,96,3112.929345
-19.706964,96,3132.4789
-1.924344,96,3149.527128
-40.987666,96,3164.727621
-2.749523,96,3181.556448
-25.124805,96,3197.640497
-38.979102,96,3214.342371
-57.808303,96,3230.171869
-5.274904,96,3246.11235
-9.258111,96,3261.58262
-4.016407,96,3277.766267
-8.36116,96,3293.79714
-7.167823,96,3310.658957
-17.971782,96,3326.828832
-5.968438,96,3344.507952
-9.739619,96,3362.442295
-18.465466,96,3382.968251
-7.812235,96,3402.528349
-2.728114,96,3425.465589
-0.724808,96,3444.408575
-53.127422,96,3460.905977
-5.685023,96,3479.036444
-4.846447,96,3496.455784
-64.482537,96,3512.529133
-8.615354,96,3529.703014
-6.569799,96,3545.989636
-27.016838,96,3562.699509
-36.842372,96,3579.006374
-93.790685,96,3596.17771
-5.286507,96,3614.624095
-28.841947,96,3631.818149
-39.550938,96,3648.563396
-63.993072,96,3666.632927
-72.54929,96,3686.258065
-8.285302,96,3704.093914
-21.551917,96,3721.507665
-2.40519,96,3739.003077
-36.433715,96,3755.534008
-4.133517,96,3771.518584
-11.581578,96,3788.877501
-28.800726,96,3806.077513
-32.088515,96,3823.117243
-1.936447,96,3844.215376
-5.426448,96,3864.718581
-25.703157,96,3881.234532
-77.396448,96,3897.569416
-17.752403,96,3914.306132
-36.758395,96,3930.834999
-1.694561,96,3948.483776
-51.626584,96,3972.177227
-2.656393,96,3989.364168
-16.323975,96,4005.92801
-34.514173,96,4023.669816
-4.332625,96,4047.185812
-1.486689,96,4068.145916
-40.992961,96,4088.649295
-1.803296,96,4108.754297
-49.696628,96,4124.328299
-7.904137,96,4143.341957
-5.12423,96,4159.974408
-18.275084,96,4176.093466
-18.887006,96,4192.695095
-20.244434,96,4209.675785
-15.399185,96,4226.89523
-34.891435,96,4243.141068
-17.582887,96,4261.509026
-27.696733,96,4279.460002
-1.935743,96,4296.102721
-22.583791,96,4312.244205
-60.798556,96,4328.764214
-47.046983,96,4345.836777
-15.218417,96,4370.681488
-7.308685,96,4390.197797
-32.834419,96,4409.585016
-21.535105,96,4429.904799
-28.599372,96,4449.510208
-51.173721,96,4469.125511
-1.184294,96,4489.743405
-48.684492,96,4510.391124
-34.202499,96,4527.981943
-5.437824,96,4545.641581
-25.331985,96,4564.323344
-43.53505,96,4582.203811
-1.547699,96,4599.174413
-1.089122,96,4616.38323
-4.744531,96,4634.159013
-56.565676,96,4654.496257
-46.553708,96,4671.564278
-22.556797,96,4689.326653
-35.495903,96,4706.744328
-2.4313,96,4723.492245
-9.333366,96,4740.124781
-22.273383,96,4756.656818
-25.866091,96,4773.944158
-23.064641,96,4789.820447
-1.487841,96,4805.805974
-6.435345,96,4822.579677
-25.118162,96,4838.685136
-3.131276,96,4854.935935
-6.311237,96,4870.886995
-17.016501,96,4887.665991
-40.572266,96,4903.375488
-23.428516,96,4920.718558
-22.467816,96,4937.12293
-5.770653,96,4953.561988
-15.283592,96,4970.004166
-63.960174,96,4985.901503
-1.955024,96,5002.087991
-72.76495,96,5020.710446
-6.211709,96,5037.260128
-108.618749,96,5053.200468
-40.802036,96,5069.1515
-14.297748,96,5085.680707
-2.33152,96,5102.768622
-46.105616,96,5119.303585
-12.696647,96,5137.182902
-1.13127,96,5152.543968
-63.603838,96,5169.993254
-5.693172,96,5188.667516
-71.217911,96,5206.376111
-65.67502,96,5226.536603
-1.095844,96,5249.326716
-1.721978,96,5277.309792
-32.106593,96,5305.366641
-60.924793,96,5334.00051
-19.770364,96,5357.04204
-15.142526,96,5379.085016
-10.179937,96,5403.49314
-1.362686,96,5428.106468
-23.581023,96,5451.99232
-7.164428,96,5473.825865
-34.46661,96,5495.130853
-19.910415,96,5515.318019
-21.761918,96,5534.346228
-6.744269,96,5554.285408
-1.416629,96,5576.99419
-40.29496,96,5597.385506
-41.038689,96,5616.481138
-51.214505,96,5636.27335
-47.213397,96,5655.485555
-20.823156,96,5674.073383
-3.851735,96,5699.655488
-14.517212,96,5720.452076
-53.467558,96,5739.86496
-35.70339,96,5762.452949
-8.992554,96,5785.850984
-48.621894,96,5808.093518
-12.872231,96,5828.402428
-27.828177,96,5850.186682
-27.752782,96,5866.803846
-3.036412,96,5883.597953
-11.53571,96,5899.877192
-9.682327,96,5917.126544
-3.160365,96,5933.874544
-58.642496,96,5950.058431
-1.883705,96,5967.136731
-9.331458,96,5987.347044
-10.153866,96,6005.883715
-7.116962,96,6024.279999
-13.333085,96,6046.871228
-3.095392,96,6069.05682
-13.450369,96,6086.10427
-9.404536,96,6105.133239
-31.708163,96,6124.062245
-2.563044,96,6142.131822
-11.117191,96,6161.85258
-1.159551,96,6178.635202
-40.039911,96,6196.896805
-11.634515,96,6214.937867
-27.65844,96,6232.60767
-7.15977,96,6249.328928
-41.493516,96,6265.681509
-5.869361,96,6282.504554
-1.626698,96,6298.522096
-8.556874,96,6314.505551
-46.698047,96,6330.00994
-1.645483,96,6345.836823
-45.540007,96,6361.464795
-19.912476,96,6378.346262
-19.720952,96,6395.163482
-6.300119,96,6411.854352
-50.712221,96,6427.319568
-30.444074,96,6443.035819
-2.772057,96,6460.80811
-26.351867,96,6477.099597
-1.736769,96,6493.895729
-1.959138,96,6509.419313
-1.645992,96,6526.049771
-24.987344,96,6542.607269
-66.720595,96,6559.12623
-12.95399,96,6575.89222
-1.240678,96,6592.250754
-56.775521,96,6607.80471
-12.180171,96,6623.611423
-31.035486,96,6640.418013
-15.23181,96,6656.961228
-71.980028,96,6673.057919
-69.385925,96,6689.292001
-20.834203,96,6705.695253
-15.53141,96,6722.092052
-1.738561,96,6737.934036
-4.613201,96,6756.728462
-55.586219,96,6776.147542
-97.633794,96,6791.961379
-9.873438,96,6808.192342
-1.747773,96,6825.027025
-30.70121,96,6842.854899
-42.765041,96,6859.584122
-3.434853,96,6878.735511
-1.871088,96,6897.546606
-11.420464,96,6915.390658
-18.327415,96,6933.275635
-2.331503,96,6956.563544
-25.05302,96,6977.203679
-4.259633,96,6997.776071
-72.278513,96,7018.870877
-29.891058,96,7037.499871
-85.019688,96,7054.124793
-9.195053,96,7069.93545
-108.487624,96,7088.201869
-37.205127,96,7105.183015
-7.337762,96,7121.736467
-9.87917,96,7138.466156
-42.153318,96,7155.991124
-4.328328,96,7171.812279
-16.359545,96,7188.796914
-35.103028,96,7205.70665
-24.881238,96,7221.269221
-9.940457,96,7237.913065
-4.62172,96,7253.709709
-35.249789,96,7269.714759
-31.830143,96,7284.547224
-13.897955,96,7300.975936
-103.461078,96,7316.965057
-41.908985,96,7332.604301
-67.256736,96,7349.383296
-5.947246,96,7366.727794
-42.994936,96,7383.744693
-84.865388,96,7400.847677
-1.191147,96,7418.385743
-33.79023,96,7434.642245
-80.146267,96,7450.966545
-22.957011,96,7467.858947
-1.010645,96,7485.998089
-16.297517,96,7502.642467
-2.083748,96,7519.723536
-1.508353,96,7535.087213
-38.50769,96,7551.827322
-11.498154,96,7568.514076
-1.197797,96,7585.5816
-6.425789,96,7603.969513
-2.202432,96,7621.344286
-25.08801,96,7638.108246
-16.577904,96,7657.012958
-23.417921,96,7676.622136
-17.53369,96,7692.782817
-31.747464,96,7710.500879
-5.422172,96,7728.004407
-5.214595,96,7746.260128
-1.529778,96,7762.996248
-1.219119,96,7782.531202
-22.104569,96,7800.965559
-5.760723,96,7817.60958
-13.64935,96,7835.070343
-2.776603,96,7851.516161
-92.795352,96,7867.875339
-33.33416,96,7883.854336
-5.938448,96,7900.214076
-4.352178,96,7916.764225
-4.193944,96,7932.195508
-1.005295,96,7949.349717
-2.202499,96,7965.773395
-2.181753,96,7982.107755
-3.185149,96,7997.561525
-2.038175,96,8013.25929
-42.449307,96,8028.458869
-25.825266,96,8044.745687
-62.251656,96,8059.9907
-1.009222,96,8076.351717
-10.789351,96,8094.632221
-63.340166,96,8112.58776
-2.430337,96,8130.219388
-8.505788,96,8146.696668
-1.203821,96,8162.446723
-0.768843,96,8177.874166
-71.189079,96,8194.706098
-2.11081,96,8211.324206
-0.919687,96,8227.776652
-1.574592,96,8244.184671
-7.745455,96,8261.171221
-2.03814,96,8276.751293
-1.748561,96,8293.975951
-47.475621,96,8309.164802
-3.845192,96,8325.221189
-15.970917,96,8341.23142
-51.311757,96,8359.407135
-3.69413,96,8380.552195
-5.033562,96,8400.074563
-21.052022,96,8416.457438
-1.291764,96,8432.467659
-59.629018,96,8448.04283
-16.844086,96,8463.695962
-116.494187,96,8482.300873
-0.823228,96,8499.730249
-11.631518,96,8518.899548
-8.634581,96,8535.960496
-38.623417,96,8556.357133
-6.049543,96,8576.172344
-41.956165,96,8593.781794
-22.436932,96,8611.128409
-50.98083,96,8628.450458
-3.965488,96,8645.927613
-62.81627,96,8661.798194
-8.337903,96,8677.808265
-7.352055,96,8693.022582
-1.034237,96,8707.830968
-4.868408,96,8724.201515
-2.966158,96,8750.006584
-7.788581,96,8769.845622
-2.522005,96,8790.39731
-1.113981,96,8807.98568
-93.144638,96,8824.092513
-1.63309,96,8838.488755
-31.04251,96,8854.082635
-1.490155,96,8870.137444
-42.489575,96,8888.471859
-1.292183,96,8906.485818
-11.027266,96,8926.683733
-1.379563,96,8943.67726
-2.147277,96,8959.581363
-74.791187,96,8975.95998
-8.737632,96,8992.380439
-75.448322,96,9007.8995
-1.165393,96,9028.100809
-2.627002,96,9045.712103
-230.589753,672,9181.36112
-78.387325,672,9381.256489
