#{"env_id": null, "t_start": 1610449265.589074}
r,l,t
-1.719571,96,6899.514962
-13.89955,96,6917.963778
-2.802967,96,6934.785373
-17.734036,96,6952.068558
-1.548506,96,6968.376702
-0.128285,96,6986.103724
-4.877439,96,7003.302806
-2.435149,96,7021.778594
-0.883822,96,7040.575952
-2.570102,96,7058.428892
-10.729612,96,7076.518371
-1.325253,96,7092.963035
-1.174804,96,7111.225032
-11.774947,96,7129.403848
-3.676971,96,7146.506002
-1.054526,96,7164.224748
-11.252391,96,7181.505781
-12.015838,96,7200.068762
-0.95901,96,7218.849733
-0.493227,96,7236.012503
-4.027543,96,7253.88767
-4.00447,96,7270.305641
-9.397449,96,7299.146491
-0.421735,96,7339.186905
-5.220467,96,7357.624482
-8.202394,96,7375.214437
-2.202714,96,7392.567282
-3.732817,96,7413.636991
-0.631676,96,7433.897028
-1.768071,96,7451.876004
-5.578956,96,7470.103822
-9.389485,96,7488.191031
-9.628191,96,7505.219214
-8.760568,96,7523.933724
-7.167196,96,7541.568918
-2.140495,96,7559.615744
-9.822453,96,7578.17498
-12.393428,96,7595.870126
-0.356826,96,7614.118851
-9.482975,96,7630.86781
-1.653635,96,7648.624957
-1.711084,96,7669.752887
-6.750363,96,7686.112465
-4.955066,96,7704.186607
-1.427759,96,7721.630607
-4.73493,96,7739.446847
-5.305426,96,7755.017963
-13.851243,96,7772.504847
-2.626935,96,7790.626456
-0.593943,96,7807.233174
-3.329893,96,7825.390573
-1.085856,96,7842.474121
-5.149078,96,7861.090918
-1.81426,96,7878.698575
-0.25125,96,7896.322901
-3.783135,96,7914.494832
-5.643708,96,7931.388274
-0.036353,96,7949.061609
-0.217958,96,7968.718957
-2.988362,96,7985.864149
-9.738616,96,8003.674331
-0.51367,96,8020.89161
-0.790584,96,8038.573577
-1.656584,96,8057.845343
-3.142553,96,8077.588
-4.704975,96,8098.689082
-0.394857,96,8118.347697
-11.236354,96,8135.031439
-0.175643,96,8153.136381
-2.247192,96,8170.407273
-8.140885,96,8188.083362
-4.422262,96,8205.020835
-3.524151,96,8222.735366
-7.479094,96,8240.48455
-1.131974,96,8257.816672
-1.555794,96,8276.261487
-2.100575,96,8293.506132
-9.444755,96,8311.875671
-3.2674,96,8329.54364
-3.453329,96,8346.350829
-1.739813,96,8364.442468
-6.123722,96,8381.239103
-3.760147,96,8399.282572
-0.600492,96,8417.154724
-2.234958,96,8433.863462
-0.872734,96,8451.538837
-0.093316,96,8468.212584
-1.39374,96,8485.828649
-6.907421,96,8503.182975
-3.286386,96,8520.983987
-0.964326,96,8539.162262
-1.999748,96,8558.386617
-11.443397,96,8577.036212
-1.941697,96,8592.684641
-8.939974,96,8608.675501
-10.894282,96,8625.031793
-3.495616,96,8641.18688
-6.557287,96,8657.590143
-2.57997,96,8673.874773
-0.449045,96,8690.114469
-6.301931,96,8706.452244
-3.240813,96,8724.945036
-2.397585,96,8743.5117
-3.069497,96,8762.030273
-5.955716,96,8779.468696
-3.827625,96,8796.136035
-3.293193,96,8812.071386
-1.389494,96,8828.311453
-10.009358,96,8844.628974
-1.376419,96,8861.535997
-13.475507,96,8878.793489
-4.59391,96,8894.747129
-4.849443,96,8910.696241
-5.246606,96,8926.819903
-3.237385,96,8943.803782
-0.30518,96,8959.74862
-9.044768,96,8976.418408
-2.913076,96,8992.647762
-0.468583,96,9009.684174
-4.666548,96,9025.422283
-5.571067,96,9041.763246
-2.877007,96,9057.721061
-1.202494,96,9074.848292
-7.42327,96,9091.255033
-3.593291,96,9108.2414
-4.84984,96,9125.122876
-17.826574,96,9141.133511
-7.195969,96,9158.450318
-9.551965,96,9174.492365
-0.383856,96,9190.885112
-10.692903,96,9207.13932
-13.430433,96,9223.807965
-0.04696,96,9239.597213
-5.5779,96,9256.005906
-4.322312,96,9271.83197
-5.089687,96,9288.631629
-1.590628,96,9304.627091
-9.998051,96,9321.191292
-5.951843,96,9337.135578
-0.44813,96,9353.827036
-7.309269,96,9369.909951
-0.487014,96,9387.594473
-5.192577,96,9406.641209
-3.158262,96,9424.415615
-2.202854,96,9450.612923
-8.442195,96,9468.485683
-3.852814,96,9485.039085
-1.920717,96,9501.434848
-7.516983,96,9517.841704
-10.193293,96,9534.032082
-11.782558,96,9550.092144
-2.726686,96,9566.760806
-4.022155,96,9582.87227
-8.834513,96,9599.853708
-0.919383,96,9615.441628
-5.592878,96,9631.993458
-9.001252,96,9648.11697
-7.766671,96,9664.581044
-2.397124,96,9680.04409
-1.37324,96,9697.116136
-6.41633,96,9713.788194
-4.625091,96,9729.441237
-6.107914,96,9745.830658
-2.01947,96,9763.726172
-0.832091,96,9780.311679
-5.267413,96,9796.546649
-1.157004,96,9816.776015
-4.727117,96,9834.309247
-1.089404,96,9850.16521
-3.693001,96,9866.195595
-1.008904,96,9882.282412
-2.190378,96,9898.45248
-0.584874,96,9915.21221
-14.367594,96,9932.433159
-0.210426,96,9949.311162
-4.380242,96,9965.622173
-1.093653,96,9981.277504
-0.820315,96,9997.46859
-13.225151,96,10013.414708
-0.141318,96,10029.893152
-1.38646,96,10045.655386
-2.44509,96,10064.084888
-2.4538,96,10084.760086
-10.208605,96,10103.898226
-4.671483,96,10125.000375
-2.298303,96,10150.042717
-2.313449,96,10170.11802
-0.055696,96,10186.10489
-1.58194,96,10201.694243
-2.414445,96,10217.740069
-2.27658,96,10233.261167
-10.367734,96,10250.076982
-1.377578,96,10265.566477
-10.099978,96,10282.256523
-0.226545,96,10317.401741
-17.950496,96,10350.155555
-1.560485,96,10378.082489
-2.51518,96,10404.513043
-2.901171,96,10446.8238
-0.485377,96,10467.818437
-5.124423,96,10486.84224
-7.954992,96,10506.000223
-3.665503,96,10524.336092
-0.844305,96,10541.9862
-3.809715,96,10559.541078
-1.524412,96,10577.275143
-0.207623,96,10594.980416
-0.000364,96,10612.966759
-1e-06,96,10629.67601
-4.095705,96,10648.346168
-7.936912,96,10668.372251
-4.061383,96,10685.327258
-4.087046,96,10703.246393
-0.699814,96,10721.134322
-17.572277,96,10743.054149
-2.415839,96,10763.541281
-6.640929,96,10784.465979
-1.910904,96,10802.501211
-9.866415,96,10820.111251
-4.353592,96,10836.682509
-2.211255,96,10854.933287
-1.99347,96,10871.751551
-2.563212,96,10889.182964
-3.051024,96,10907.626592
-5.202101,96,10925.397871
-1.243318,96,10943.079888
-0.744115,96,10961.437938
-3.099255,96,10979.636707
-2.604254,96,10997.142737
-8.841009,96,11014.159653
-1.154744,96,11032.790167
-0.354626,96,11049.423817
-1.402435,96,11067.478225
-7.704998,96,11085.945677
-10.007214,96,11103.329756
-2.831191,96,11121.411264
-4.308916,96,11138.482234
-1.053545,96,11156.778833
-0.326191,96,11175.384171
-1.951473,96,11192.22095
-2.255526,96,11211.137586
-8.683397,96,11230.031159
-8.825501,96,11250.288426
-0.586293,96,11269.079573
-1.469305,96,11286.186027
-6.31175,96,11304.094527
-5.250488,96,11321.45747
-8.755981,96,11340.183841
-10.485643,96,11358.696987
-1.455117,96,11376.900482
-3.376,96,11396.073853
-5.880803,96,11416.359963
-0.579346,96,11435.223796
-3.695991,96,11456.345208
-2.258736,96,11474.974293
-6.216382,96,11491.897079
-0.481988,96,11510.282706
-8.974821,96,11528.863696
-1.32246,96,11546.793576
-3.428453,96,11567.00908
-4.062616,96,11584.640683
-5.104107,96,11602.707384
-7.276611,96,11621.131687
-3.226977,96,11640.294858
-7.917299,96,11659.918549
-10.400555,96,11677.288809
-3.635514,96,11695.774853
-0.591889,96,11713.787827
-9.135811,96,11731.257304
-1.709509,96,11749.288893
-3.876992,96,11767.042948
-5.438178,96,11784.988941
-13.684186,96,11805.152152
-0.633189,96,11822.904719
-10.656442,96,11842.884388
-5.282504,96,11861.4324
-3.705264,96,11880.037813
-0.958106,96,11897.713316
-1.49286,96,11914.483775
-2.337153,96,11933.128464
-3.928068,96,11950.073791
-4.161871,96,11969.436012
-5.73018,96,11989.70432
-2.023104,96,12007.035475
-0.956903,96,12024.812083
-3.363256,96,12043.694339
-3.319638,96,12063.585879
-2.459041,96,12084.401927
-2.632498,96,12105.236421
-3.366365,96,12125.894799
-5.727043,96,12146.936555
-6.252447,96,12168.965167
-0.79614,96,12186.48632
-2.287816,96,12204.685518
-2.631645,96,12224.442061
-2.926209,96,12243.19602
-0.901543,96,12261.996463
-1.586771,96,12280.880549
-0.125508,96,12299.196717
-1.071567,96,12316.911466
-0.110198,96,12334.013399
-2.654256,96,12353.034454
-0.564549,96,12371.242179
-2.935229,96,12390.385288
-4.196851,96,12409.10585
-3.047475,96,12427.786977
-1.710115,96,12445.788126
-7.960296,96,12465.246701
-1.634293,96,12484.301669
-4.837887,96,12504.451309
-7.277687,96,12521.57971
-0.5266,96,12539.825622
-0.707515,96,12557.269049
-6.234774,96,12574.478394
-2.070894,96,12594.30542
-1.127565,96,12612.367869
-8.191499,96,12632.366735
-6.725081,96,12652.545814
-1.687868,96,12670.581924
-2.042774,96,12690.163951
-1.645769,96,12710.338151
-1.9999,96,12729.770899
-1.396984,96,12750.953831
-1.890431,96,12773.723317
-0.782471,96,12791.425784
-4.963308,96,12811.305935
-0.150846,96,12829.325633
-9.468162,96,12847.189652
-1.049114,96,12866.139205
-4.658662,96,12885.291083
-0.279077,96,12902.296707
-1.508711,96,12921.31499
-2.018433,96,12938.055066
-1.475521,96,12955.745086
-3.649739,96,12973.961887
-0.741825,96,12990.878665
-6.165625,96,13009.814942
-3.310345,96,13028.236544
-6.664838,96,13047.62118
-3.328266,96,13066.390428
-8.978768,96,13084.531997
-1.412985,96,13102.40636
-4.149882,96,13119.783258
-8.050829,96,13138.247161
-1.76435,96,13156.262239
-6.484017,96,13173.026293
-3.987238,96,13191.383102
-1.012561,96,13208.455596
-1.990351,96,13226.126042
-3.772973,96,13244.220608
-2.715232,96,13261.161433
-1.308588,96,13279.715367
-6.823075,96,13296.355281
-5.764614,96,13315.051745
-2.502063,96,13333.226348
-4.544495,96,13350.379225
-9.28178,96,13369.061451
-7.828405,96,13387.851362
-2.594138,96,13408.660911
-5.672633,96,13429.184376
-2.853529,96,13447.738236
-10.144937,96,13465.671227
-5.953369,96,13484.040855
-4.390088,96,13501.41386
-5.336674,96,13519.879635
-7.607178,96,13536.936568
-1.557375,96,13556.029593
-1.868769,96,13574.867885
-3.468326,96,13591.732586
-7.300501,96,13609.940864
-13.295283,96,13627.14732
-9.492205,96,13645.247357
-5.235306,96,13663.895115
-0.770451,96,13680.817829
-4.637905,96,13700.36714
-2.436244,96,13717.431752
-1.843872,96,13737.270926
-8.878151,96,13758.10623
-8.13223,96,13776.322904
-6.821035,96,13795.265992
-6.717899,96,13815.326191
-2.388907,96,13833.787302
-15.314677,96,13852.861899
-9.491243,96,13873.754864
-2.199876,96,13893.3553
-1.771403,96,13912.431451
-21.006673,96,13931.938138
-6.700563,96,13951.525711
-16.664571,96,13970.229256
-1.397882,96,13987.888233
-10.088128,96,14005.910852
-26.134142,96,14024.241031
-10.063628,96,14043.127022
-8.98855,96,14063.811379
-8.704097,96,14084.130316
-7.763618,96,14104.87055
-5.663141,96,14123.125402
-16.938068,96,14140.045696
-12.63537,96,14157.818877
-6.205329,96,14174.792364
-16.531938,96,14192.426501
-1.884647,96,14208.821658
-4.261969,96,14227.003119
-2.899231,96,14245.146434
-26.975252,96,14263.838928
-4.195335,96,14281.69488
-3.608612,96,14298.941145
-6.455045,96,14316.743253
-5.37397,96,14333.75563
-2.711137,96,14351.414613
-3.000719,96,14369.941195
-1.352441,96,14385.184769
-2.349344,96,14403.629602
-1.190988,96,14420.655771
-3.563173,96,14438.399766
-6.653837,96,14456.068885
-2.95885,96,14473.504409
-3.271253,96,14489.722002
-2.533395,96,14506.383404
-1.782117,96,14524.481185
-1.49959,96,14541.204161
-7.811037,96,14559.740675
-3.510722,96,14575.808087
-2.050121,96,14593.216504
-4.778203,96,14609.304788
-4.307319,96,14626.503525
-1.558621,96,14642.60267
-0.927086,96,14659.360558
-7.898916,96,14675.905735
-1.579042,96,14692.727803
-0.627108,96,14709.318672
-2.983361,96,14728.151834
-1.173688,96,14746.842032
-2.181148,96,14764.386208
-7.977914,96,14782.776762
-0.65055,96,14798.614021
-5.00726,96,14815.203868
-1.044425,96,14830.76163
-2.267848,96,14847.475888
-1.33263,96,14864.222529
-4.798064,96,14880.038746
-1.340641,96,14896.804989
-7.640023,96,14912.935487
-7.603271,96,14930.175858
-3.006758,96,14946.417237
-5.381265,96,14963.289334
-4.713616,96,14979.556274
-6.613841,96,14997.13498
-0.658842,96,15012.658895
-1.464948,96,15028.655246
-0.541752,96,15044.403235
-1.150043,96,15061.086865
-7.065053,96,15082.522607
-10.955322,96,15099.771693
-2.208695,96,15118.743007
-5.752371,96,15135.805867
-9.815939,96,15156.379827
-6.768492,96,15175.006575
-1.009863,96,15192.628953
-3.416734,96,15212.358342
-9.016589,96,15230.942387
-2.776262,96,15247.762362
-3.594369,96,15267.330629
-10.598498,96,15286.346882
-6.460003,96,15306.947544
-0.4191,96,15326.065458
-9.195651,96,15344.135971
-3.487158,96,15361.154422
-5.567927,96,15381.648848
-1.255832,96,15400.90574
-2.691806,96,15421.217446
-6.351505,96,15441.126107
-0.480372,96,15458.675824
-3.491302,96,15477.276382
-14.733651,96,15495.703097
-5.98358,96,15514.948146
-0.583045,96,15532.698893
-8.311097,96,15550.625055
-6.438877,96,15570.805055
-2.321743,96,15588.063026
-0.528985,96,15606.164901
-2.810501,96,15625.581576
-0.250531,96,15642.632418
-2.925874,96,15661.246838
-7.618451,96,15680.966495
-4.552132,96,15699.792341
-0.293492,96,15717.90499
-3.382533,96,15736.011851
-0.946308,96,15756.56656
-0.82731,96,15775.107033
-7.950825,96,15794.257595
-7.377283,96,15813.419742
-3.98648,96,15833.640879
-5.72111,96,15852.188975
-2.945713,96,15871.109068
-1.421536,96,15888.356325
-3.348332,96,15907.08547
-0.052169,96,15924.635891
-2.784238,96,15942.488675
-3.314084,96,15961.701977
-0.301355,96,15980.948584
-0.785627,96,15999.412302
-7.068302,96,16019.789673
-2.043625,96,16038.297358
-2.634719,96,16062.781924
-6.490969,96,16083.669891
-7.979793,96,16104.960935
-2.817543,96,16123.297982
-4.424558,96,16142.992015
-2.532609,96,16163.470625
-3.361171,96,16182.335318
-9.734539,96,16201.623307
-8.180172,96,16221.556404
-2.874165,96,16240.5598
-5.724685,96,16259.244737
-3.473776,96,16278.621097
-0.532009,96,16297.145946
-2.037862,96,16314.888905
-4.645941,96,16332.228175
-1.644401,96,16350.584563
-10.06389,96,16371.511563
-1.468897,96,16388.892107
-2.107315,96,16408.324739
-3.499298,96,16426.777814
-3.869225,96,16446.897998
-2.708388,96,16467.22255
-4.487771,96,16486.612241
-2.295092,96,16508.136523
-1.49769,96,16526.51718
-1.242173,96,16544.36604
-3.9664,96,16563.650326
-1.939017,96,16583.640229
-5.978619,96,16601.11387
-2.006852,96,16621.027677
-3.394988,96,16640.577929
-2.241181,96,16659.004433
-2.464863,96,16677.076268
-2.142813,96,16695.444347
-3.070392,96,16717.156828
-3.463132,96,16740.150391
-6.474629,96,16762.908244
-3.315316,96,16782.418067
-4.307555,96,16802.981029
-1.937223,96,16821.912838
-1.190856,96,16839.231133
-2.655247,96,16858.101912
-1.481972,96,16875.46866
-4.043047,96,16898.589007
-1.997683,96,16918.583862
-1.026058,96,16937.918804
-7.257663,96,16958.950271
-5.298458,96,16977.053334
-1.388449,96,16995.577838
-1.527991,96,17014.592813
-1.596419,96,17033.677867
-1.895264,96,17051.601068
-3.031006,96,17070.342813
-7.354229,96,17088.364667
-0.852287,96,17108.052007
-2.02849,96,17129.825891
-1.625835,96,17150.642344
-2.544363,96,17169.008904
-0.532891,96,17187.588803
-3.653955,96,17205.05307
-4.90697,96,17223.736549
-1.87298,96,17241.796171
-2.734189,96,17261.165088
-2.515646,96,17279.097829
-1.87634,96,17295.754516
-4.981647,96,17314.382878
-4.051744,96,17334.51539
-1.001715,96,17351.978858
-3.524993,96,17371.89141
-8.37243,96,17394.433386
-3.849806,96,17413.295802
-6.001494,96,17434.166195
-1.392355,96,17453.660726
-6.203814,96,17470.958845
-2.242268,96,17489.101461
-1.951373,96,17507.029357
-4.82342,96,17525.254956
-0.515821,96,17543.549517
-3.712486,96,17563.112621
-0.099487,96,17581.308777
-1.524525,96,17599.148216
-5.779577,96,17618.160209
-3.343736,96,17639.23893
-4.806947,96,17656.986491
-1.599041,96,17676.390998
-6.251644,96,17698.445852
-4.075325,96,17718.241699
-3.716253,96,17737.979238
-2.692206,96,17756.104615
-2.945675,96,17774.024823
-1.58884,96,17794.264572
-1.849779,96,17814.659593
-1.714683,96,17832.549538
-1.722883,96,17852.633483
-4.035934,96,17873.662678
-1.354833,96,17891.245829
-2.324819,96,17910.241812
-0.492441,96,17928.475809
-3.44788,96,17947.044385
-1.520555,96,17966.586478
-2.839236,96,17985.466471
-2.55082,96,18005.786864
-1.284677,96,18024.48716
-1.193976,96,18044.426941
-0.623607,96,18065.853278
-1.605956,96,18087.485929
-2.929642,96,18107.442787
-2.638466,96,18126.524133
-0.784686,96,18145.126599
-5.060121,96,18164.065326
-1.941264,96,18182.624853
-1.349249,96,18202.207298
-1.063393,96,18219.754222
-3.191194,96,18239.798203
-1.106771,96,18257.82746
-6.301261,96,18277.405494
-3.188284,96,18296.701406
-0.926244,96,18315.100255
-5.501243,96,18335.337806
-1.086964,96,18354.127922
-3.696579,96,18373.510404
-2.40682,96,18392.416591
-0.624335,96,18410.875471
-5.976423,96,18428.513565
-4.9456,96,18448.316453
-2.285217,96,18471.523052
-1.974221,96,18490.15664
-5.616334,96,18508.975159
-1.196507,96,18527.778111
-2.089386,96,18546.780073
-5.000232,96,18566.941027
-2.596276,96,18584.04653
-1.56697,96,18602.263951
-0.88383,96,18621.692302
0.128189,96,18638.707954
-0.935907,96,18657.464986
-1.343568,96,18675.891466
-1.073853,96,18695.462858
-1.568161,96,18716.560779
-2.550519,96,18738.451882
-0.559943,96,18759.988558
-1.267314,96,18780.727898
-9.992798,96,18797.726085
-2.093374,96,18816.836949
-0.729803,96,18835.788534
-1.063802,96,18853.407562
-0.735972,96,18872.32433
-1.426363,96,18890.749468
-6.301196,96,18908.359547
-1.092695,96,18927.028553
-4.414653,96,18944.656246
-3.413305,96,18962.80797
-1.110884,96,18982.356475
-1.917287,96,19001.47091
-5.771445,96,19024.025019
-5.377341,96,19042.208661
-1.081548,96,19060.505501
-2.618346,96,19080.259533
-2.218462,96,19099.401552
-4.278124,96,19116.930512
-1.183015,96,19135.099028
-1.771401,96,19154.223525
-1.927581,96,19172.204901
-0.657364,96,19191.25794
-1.332929,96,19209.61499
-4.007066,96,19229.81015
-0.91622,96,19246.870629
-1.998886,96,19266.042708
-2.29646,96,19284.821323
-4.009648,96,19303.853768
-1.238041,96,19322.152495
-6.020895,96,19343.102931
-2.080129,96,19363.337048
-5.873184,96,19385.841
-1.318142,96,19405.968229
-2.743791,96,19427.528125
-4.52209,96,19450.298353
-4.690791,96,19470.157708
-4.289418,96,19491.224572
-3.688297,96,19510.244139
-2.335312,96,19527.947544
-1.49498,96,19544.486876
-3.069589,96,19564.776446
-6.399402,96,19582.859016
-3.597042,96,19602.231134
-0.996105,96,19621.238944
-2.828922,96,19641.10038
-10.931895,96,19658.618825
-3.928976,96,19679.242488
-6.016979,96,19697.315928
-4.518089,96,19716.490312
-2.943258,96,19737.964579
-1.414304,96,19755.144019
-6.433798,96,19774.392429
-3.181091,96,19792.993104
-2.963542,96,19811.735498
-3.080295,96,19831.143179
-2.855399,96,19847.780545
-1.093233,96,19866.498107
-7.03286,96,19885.208959
-5.580899,96,19902.02906
-5.406612,96,19923.130796
