#{"env_id": null, "t_start": 1610183489.2777164}
r,l,t
-0.206872,96,2193.396537
-0.852967,96,2211.016589
-2.968188,96,2230.44588
-9.307332,96,2247.688025
-0.635456,96,2265.457437
-3.285399,96,2282.375419
-9.969482,96,2300.560501
-9.58711,96,2318.238441
-6.184506,96,2335.676822
-0.661574,96,2353.134847
-5.36242,96,2370.96894
-0.602407,96,2388.321824
-1.242361,96,2407.399091
-7.772887,96,2424.972354
-10.130141,96,2444.063684
-8.278858,96,2464.023022
-15.138092,96,2484.879095
-3.721912,96,2503.625051
-0.365289,96,2520.341694
-4.182549,96,2540.304154
-1.980704,96,2558.03616
-2.276613,96,2575.3504
-0.394825,96,2593.075584
-16.925334,96,2611.058251
-0.389387,96,2628.190916
-2.248087,96,2646.166188
-2.921297,96,2664.397019
-0.429727,96,2682.025602
-3.248261,96,2699.180396
-4.23513,96,2717.875794
-0.29304,96,2735.710059
-5.46491,96,2752.452302
-7.704817,96,2770.297551
-9.189887,96,2788.174804
-1.450496,96,2805.866772
-0.436868,96,2822.73105
-0.45058,96,2842.175892
-2.739901,96,2859.615713
-11.101114,96,2876.638645
-0.703995,96,2896.072801
-2.918448,96,2914.731065
-7.576583,96,2931.984243
-3.561507,96,2949.520808
-0.663948,96,2967.021861
-2.19644,96,2985.457821
-5.392585,96,3002.635565
-8.764913,96,3021.956148
-1.414427,96,3039.302909
-1.389623,96,3056.640492
-2.373159,96,3074.898833
-1.018814,96,3092.144898
-8.91524,96,3112.910012
-2.304973,96,3134.070935
-7.206404,96,3155.499031
-2.812889,96,3173.94698
-5.68571,96,3191.823997
-2.146913,96,3209.767834
-9.154661,96,3227.755311
-5.53697,96,3246.040255
-1.491685,96,3264.014353
-4.034166,96,3282.114396
-0.357035,96,3298.952643
-0.912453,96,3316.863365
-8.561582,96,3335.269531
-5.458164,96,3353.139459
-6.059964,96,3371.275629
-2.974437,96,3389.59117
-2.867057,96,3408.006461
-4.613388,96,3425.823599
-11.717117,96,3445.19977
-1.123815,96,3463.838551
-3.084483,96,3482.364714
-5.392209,96,3500.265204
-2.835924,96,3518.033591
-0.722425,96,3535.644277
-0.920903,96,3553.818434
-2.504741,96,3571.45194
-3.129266,96,3589.474716
-0.441345,96,3608.204789
-5.0291,96,3626.026268
-0.67793,96,3643.602985
-3.213882,96,3661.31637
-5.359987,96,3680.786082
-7.795668,96,3698.714962
-0.572242,96,3715.375432
-1.318439,96,3734.256238
-0.555152,96,3752.343074
-2.05373,96,3773.173502
-0.54914,96,3794.133701
-4.094814,96,3815.118862
-2.41165,96,3834.136552
-2.037834,96,3852.250669
-1.805302,96,3870.607807
-2.209829,96,3889.418144
-1.260854,96,3907.984669
-0.376498,96,3926.036411
-7.200874,96,3944.396577
-1.879744,96,3962.202612
-0.828983,96,3980.259003
-9.049105,96,4000.019915
-1.447961,96,4017.828228
-1.333788,96,4037.131551
-2.558281,96,4055.987266
-8.468818,96,4077.570041
-17.276476,96,4096.495389
-1.646946,96,4115.711657
-4.665185,96,4134.620389
-6.031151,96,4153.047525
-9.817964,96,4171.96329
-10.211668,96,4190.526498
-1.697008,96,4210.239912
-3.687149,96,4229.919612
-1.723929,96,4248.666189
-5.966848,96,4267.17398
-1.563547,96,4286.923501
-4.607682,96,4309.29197
-5.388277,96,4328.481631
-3.678225,96,4346.819592
-3.439282,96,4365.99279
-1.546211,96,4384.673476
-3.834214,96,4402.370561
-10.722418,96,4420.86193
-2.926422,96,4441.511603
-6.005336,96,4461.257213
-1.765663,96,4482.320197
-6.852448,96,4501.199625
-1.632966,96,4521.914509
-2.371303,96,4540.808823
-9.764571,96,4559.600926
-1.632427,96,4578.344573
-0.713106,96,4597.329916
-5.214117,96,4615.195088
-5.142069,96,4634.070574
-4.81661,96,4652.893191
-3.379985,96,4671.86409
-3.01973,96,4692.487221
-2.591788,96,4713.262188
-5.459012,96,4730.823156
-5.098459,96,4749.802814
-4.014144,96,4767.800573
-3.904355,96,4788.492824
-4.441999,96,4807.745152
-1.043066,96,4825.884646
-1.277048,96,4845.096418
-4.18503,96,4863.643233
-5.312399,96,4881.926876
-4.027218,96,4900.152488
-2.013159,96,4918.009625
-0.618067,96,4937.111559
-6.215127,96,4957.225442
-4.107367,96,4975.179962
-4.129109,96,4993.001794
-6.304637,96,5010.487436
-2.330815,96,5029.388359
-8.530111,96,5048.818089
-5.470823,96,5066.813529
-2.493126,96,5084.673046
-6.307721,96,5107.151226
-7.564819,96,5127.88794
-1.946793,96,5148.301206
-1.32582,96,5167.943532
-1.750559,96,5185.865517
-8.964365,96,5205.76353
-3.20251,96,5222.790641
-0.677862,96,5241.23879
-3.159072,96,5260.276531
-3.242531,96,5278.357942
-2.51914,96,5297.583669
-2.785617,96,5317.252901
-1.094793,96,5334.753724
-4.671737,96,5352.867972
-1.4799,96,5370.028816
-4.923023,96,5389.334311
-4.823269,96,5410.00749
-0.469095,96,5429.336867
-2.677559,96,5448.320243
-2.439084,96,5466.877075
-1.713016,96,5484.595874
-4.99737,96,5503.636754
-1.177574,96,5520.831257
-1.609007,96,5543.499523
-7.570413,96,5568.581971
-4.015191,96,5593.718934
-1.135779,96,5619.886966
-12.178476,96,5645.05306
-1.947191,96,5666.928511
-13.319528,96,5686.395703
-3.358986,96,5703.913311
-0.669916,96,5721.819818
-3.386027,96,5740.916409
-4.439766,96,5760.398409
-1.542835,96,5782.661399
-1.686443,96,5802.743907
-8.756682,96,5821.575439
-1.504505,96,5840.889359
-8.37747,96,5860.180908
-9.845707,96,5879.210699
-2.029561,96,5898.035302
-0.865729,96,5916.632402
-4.658838,96,5935.209681
-8.265144,96,5953.320826
-1.589263,96,5972.27119
-1.778894,96,5991.245569
-2.139403,96,6010.220458
-1.494286,96,6027.939708
-3.809176,96,6048.674383
-1.01875,96,6066.677302
-4.475966,96,6084.300186
-3.973117,96,6103.170085
-4.156357,96,6121.110066
-1.522804,96,6140.859452
-0.462357,96,6159.217593
-5.550084,96,6177.035604
-5.112846,96,6195.542356
-5.912364,96,6213.220959
-6.504942,96,6231.970252
-3.50728,96,6252.131467
-1.143205,96,6271.599431
-1.850032,96,6290.044877
-3.107141,96,6309.91105
-5.5219,96,6329.695038
-1.26579,96,6348.145386
-4.519022,96,6366.628624
-7.558295,96,6385.040428
-1.45644,96,6405.177678
-2.781894,96,6425.132001
-3.780124,96,6446.851891
-1.239437,96,6468.620171
-2.384324,96,6488.66414
-2.550855,96,6506.591476
-3.677058,96,6524.259677
-1.375667,96,6542.506505
-6.223464,96,6566.094594
-1.330536,96,6594.059657
-1.483993,96,6619.284037
-3.052094,96,6642.679044
-1.396521,96,6665.34257
-1.009009,96,6686.909804
-2.061646,96,6709.679245
-2.694328,96,6732.764714
-4.01056,96,6755.090412
-1.944327,96,6776.814079
-1.043749,96,6794.983266
-4.514904,96,6812.646964
-1.580785,96,6830.783522
-3.988859,96,6848.600495
-1.402073,96,6867.040965
-11.21098,96,6886.208872
-2.08066,96,6904.604615
-1.456485,96,6923.287034
-1.772081,96,6941.582655
-4.386965,96,6959.675985
-0.789884,96,6978.395344
-5.362064,96,6997.127418
-4.023319,96,7015.25794
-1.347303,96,7033.272334
-4.485251,96,7051.546613
-10.4889,96,7068.866051
-5.091186,96,7088.596701
-1.068997,96,7107.695412
-6.20938,96,7126.85991
-1.359192,96,7145.680863
-2.224158,96,7161.926494
-1.340428,96,7178.725756
-3.974967,96,7194.996155
-6.741848,96,7213.096824
-1.194029,96,7229.514467
-1.679701,96,7246.154922
-5.208641,96,7263.388048
-1.014327,96,7280.495463
-3.914548,96,7296.908904
-4.784798,96,7317.188493
-6.422213,96,7340.843563
-6.511354,96,7357.68569
-2.040903,96,7375.184965
-6.931849,96,7393.254185
-1.458398,96,7409.424242
-5.08962,96,7426.160089
-8.322579,96,7443.756636
-10.315783,96,7460.908141
-4.057104,96,7481.257372
-1.847941,96,7499.854079
-0.56366,96,7517.050261
-5.727841,96,7534.607536
-1.771459,96,7553.569548
-1.479003,96,7573.620148
-2.529265,96,7591.813852
-3.671876,96,7611.252741
-2.454682,96,7630.89185
-2.285549,96,7648.633177
-1.219913,96,7666.776917
-8.189998,96,7685.012977
-3.068446,96,7703.532545
-11.107074,96,7723.010277
-2.950395,96,7741.848412
-12.338153,96,7762.617039
-5.020033,96,7782.773223
-1.211935,96,7804.336315
-1.510456,96,7823.166235
-5.567464,96,7841.649228
-1.388236,96,7859.449541
-2.9023,96,7878.455595
-3.583413,96,7895.662056
-4.995452,96,7913.942735
-2.023621,96,7932.734593
-1.377933,96,7951.782582
-5.156275,96,7970.668132
-3.599677,96,7989.008464
-2.418946,96,8007.63659
-13.914187,96,8026.957586
-5.868959,96,8044.693341
-7.908463,96,8063.160635
-1.562683,96,8083.045208
-7.481023,96,8102.370646
-10.505401,96,8121.831361
-0.645366,96,8139.638862
-4.668848,96,8157.269508
-12.825962,96,8175.437404
-3.268393,96,8194.036054
-0.810539,96,8212.329721
-4.110138,96,8231.924965
-1.169339,96,8251.06099
-3.213806,96,8269.73389
-5.82967,96,8288.869914
-1.20718,96,8306.84108
-2.177879,96,8325.921929
-1.675941,96,8344.372612
-1.54658,96,8362.860528
-5.485068,96,8383.703652
-3.280182,96,8404.691055
-7.829235,96,8425.777421
-4.885766,96,8447.637665
-4.797061,96,8468.914797
-3.282665,96,8489.894272
-1.816881,96,8508.428369
-1.738579,96,8527.337858
-2.571578,96,8546.490464
-1.454523,96,8565.162953
-2.977142,96,8583.558376
-3.178859,96,8603.200855
-2.417603,96,8622.349035
-7.77885,96,8640.147652
-3.55801,96,8659.346952
-2.780858,96,8677.736854
-3.613048,96,8696.293554
-3.342725,96,8715.222971
-0.666422,96,8733.086177
-2.204217,96,8751.039947
-3.054077,96,8770.633183
-0.69125,96,8788.517952
-1.966448,96,8806.921011
-4.156457,96,8824.198911
-2.440144,96,8843.711401
-5.825342,96,8862.498249
-1.418291,96,8879.747606
-0.862332,96,8898.10976
-9.7244,96,8917.768476
-0.695866,96,8935.695309
-2.88565,96,8954.019675
-0.900936,96,8972.108603
-0.618003,96,8991.218354
-10.140165,96,9010.754003
-0.866313,96,9028.827181
-0.603782,96,9046.931147
-1.034013,96,9064.774692
-1.070537,96,9084.754001
-3.651597,96,9107.228962
-0.887379,96,9128.674587
-4.267933,96,9147.71558
-1.251106,96,9166.172431
-2.114178,96,9183.30874
-3.684977,96,9201.448525
-2.059406,96,9219.852707
-1.61776,96,9237.796779
-4.632374,96,9257.425331
-1.114136,96,9275.113636
-6.57077,96,9296.818644
-2.795076,96,9320.37941
-13.491784,96,9340.465397
-0.815396,96,9358.029534
-2.358954,96,9377.27165
-1.754152,96,9395.269306
-3.15469,96,9413.141017
-1.953299,96,9432.425417
-6.33002,96,9451.887213
-1.702386,96,9471.031406
-5.265962,96,9489.583153
-1.363305,96,9506.954303
-6.564347,96,9525.762569
-2.707365,96,9543.74925
-1.881604,96,9562.120664
-1.956547,96,9580.858127
-1.140931,96,9599.746439
-2.392852,96,9618.972401
-2.818967,96,9637.702372
-2.073086,96,9655.853481
-1.253318,96,9675.048274
-10.501605,96,9694.466747
-5.717512,96,9713.035017
-4.278204,96,9733.00693
-1.241762,96,9752.681249
-6.491453,96,9774.247833
-0.957134,96,9794.877057
-1.920217,96,9813.284196
-1.501788,96,9831.760902
-3.972488,96,9849.977248
-7.704225,96,9868.305434
-2.35606,96,9887.603998
-6.400397,96,9905.327567
-1.377154,96,9925.557121
-1.779096,96,9944.227556
-0.851362,96,9962.212135
-3.425425,96,9981.245863
-1.95499,96,9999.554172
-1.164689,96,10017.150304
-3.258506,96,10036.063775
-4.516374,96,10054.130581
-4.424242,96,10073.657815
-2.049802,96,10091.985906
-2.988061,96,10110.865017
-2.402469,96,10129.252752
-3.457425,96,10147.99993
-1.402448,96,10166.245611
-1.453161,96,10184.732799
-2.367322,96,10203.614202
-3.808172,96,10223.849852
-1.250127,96,10243.571472
-1.108788,96,10261.306505
-3.890779,96,10280.110079
-3.241005,96,10298.344427
-1.944611,96,10316.523012
-3.701501,96,10335.716458
-0.914272,96,10354.292829
-7.144511,96,10372.421766
-1.135644,96,10390.904486
-2.41693,96,10410.046997
-1.491066,96,10432.148683
-3.622625,96,10452.051743
-4.963989,96,10472.071311
-1.233329,96,10489.865774
-3.864481,96,10509.794828
-2.489273,96,10527.732344
-1.971979,96,10546.162487
-1.445083,96,10566.735136
-1.440428,96,10585.674964
-3.919079,96,10605.162358
-1.155906,96,10623.254865
-4.466892,96,10644.00211
-5.503622,96,10662.73969
-2.557368,96,10680.212427
-0.687665,96,10699.050151
-4.067767,96,10717.365477
-1.185582,96,10735.3658
-2.274951,96,10753.735533
-3.198414,96,10771.865436
-7.142328,96,10791.85959
-1.074545,96,10811.020297
-4.256398,96,10830.685503
-3.610875,96,10849.302958
-2.28318,96,10867.583254
-2.284594,96,10885.597172
-4.57832,96,10904.012891
-4.313501,96,10922.507843
-9.869172,96,10943.135467
-1.768164,96,10962.101327
-3.837664,96,10981.193003
-0.7131,96,11001.741402
-1.317609,96,11019.541281
-1.948285,96,11036.37577
-1.505814,96,11054.609958
-4.068562,96,11073.149998
-1.988846,96,11092.422417
-1.491514,96,11113.551359
-4.662913,96,11133.356548
-3.61899,96,11152.480923
-2.087251,96,11169.779496
-1.342247,96,11187.048472
-1.885575,96,11205.410469
-1.786689,96,11222.225993
-0.951033,96,11240.167826
-1.403403,96,11260.127503
-0.343301,96,11276.261358
-2.05299,96,11293.250391
-0.481242,96,11310.318387
-1.336787,96,11329.063445
-0.808011,96,11346.288113
-3.049743,96,11364.238556
-3.052241,96,11381.651498
-3.516592,96,11399.22206
-1.05707,96,11417.59663
-7.301086,96,11434.869803
-1.428139,96,11453.131517
-4.393811,96,11471.919684
-10.626387,96,11488.634106
-1.381504,96,11505.408432
-5.113444,96,11521.906096
-3.666948,96,11540.185808
-2.089282,96,11558.253976
-1.550176,96,11575.047361
-5.786712,96,11594.297292
-4.388561,96,11612.90435
-1.495602,96,11631.889642
-1.948847,96,11650.347428
-1.860636,96,11668.844183
-0.873123,96,11686.126395
-1.686547,96,11703.205268
-1.402059,96,11722.625898
-1.059748,96,11742.260076
-1.975338,96,11762.896802
-0.301889,96,11781.87014
-1.668808,96,11801.458042
-2.755386,96,11818.99936
-2.457633,96,11838.219426
-0.877222,96,11855.911144
-1.642389,96,11874.417737
-2.975309,96,11891.87354
-1.184322,96,11908.49745
-8.193591,96,11926.113694
-2.719564,96,11943.001157
-3.125805,96,11960.306353
-2.103828,96,11977.727017
-2.880855,96,11995.751362
-1.695709,96,12013.863654
-2.982076,96,12032.192411
-1.025706,96,12049.186779
-2.025522,96,12068.00474
-3.034471,96,12085.493653
-1.079215,96,12102.709263
-4.661803,96,12119.612142
-1.926055,96,12137.497338
-1.472344,96,12155.973413
-5.194382,96,12173.127302
-1.211181,96,12190.594992
-1.674654,96,12211.388993
-1.694596,96,12230.358954
-1.348671,96,12248.776438
-1.081875,96,12268.590554
-0.860943,96,12286.93589
-2.028776,96,12307.73514
-2.08547,96,12325.86623
-2.06506,96,12346.204112
-0.273925,96,12364.754659
-2.054852,96,12383.280474
-1.673572,96,12403.359043
-2.568726,96,12423.889181
-3.306405,96,12444.360045
-2.677082,96,12465.915075
-2.996976,96,12486.565162
-1.847634,96,12505.014525
-6.275063,96,12523.320929
-1.119985,96,12541.59896
-1.344364,96,12560.354943
-2.775163,96,12579.317488
-2.462596,96,12597.717408
-2.43428,96,12617.38823
-2.234701,96,12635.878714
-4.88306,96,12653.96272
-2.330125,96,12672.469894
-1.196473,96,12690.365386
-1.610815,96,12710.096826
-2.390729,96,12729.537172
-1.509313,96,12747.58316
-3.29177,96,12766.531402
-3.052999,96,12784.574261
-1.868743,96,12804.777061
-3.288308,96,12823.013441
-1.963078,96,12842.629437
-1.159637,96,12861.917993
-1.795804,96,12881.074918
-7.721242,96,12898.590378
-1.861314,96,12917.940335
-0.728916,96,12935.408437
-1.626141,96,12954.455359
-1.402425,96,12972.713115
-3.545394,96,12990.380021
-0.946534,96,13009.483217
-1.981285,96,13028.080575
-0.745216,96,13046.560451
-5.375543,96,13065.917109
-3.575475,96,13086.607362
-1.790877,96,13108.473836
-1.26271,96,13129.855685
-3.785868,96,13148.04645
-2.881449,96,13165.456636
-1.549274,96,13183.51144
-5.451572,96,13201.404488
-0.961497,96,13220.059859
-2.314125,96,13237.642904
-1.921759,96,13255.934933
-2.601087,96,13274.019034
-1.594958,96,13291.065091
-3.041229,96,13310.179729
-1.406478,96,13329.350819
-0.921845,96,13348.298059
-2.29206,96,13366.909931
-0.795569,96,13385.347522
-0.958189,96,13403.734998
-2.060123,96,13422.537713
-1.453743,96,13442.448786
-1.689517,96,13460.567885
-2.874848,96,13478.914836
-1.233884,96,13497.009717
-1.70014,96,13516.39851
-1.488846,96,13534.200125
-2.341523,96,13553.361201
-2.546538,96,13572.020375
-1.503329,96,13590.660654
-2.808144,96,13609.342076
-1.195678,96,13628.580723
-1.158854,96,13646.713293
-0.246353,96,13665.4235
-3.469582,96,13684.342636
-2.164535,96,13704.073297
-3.671805,96,13722.537744
-1.517287,96,13741.968513
-1.583105,96,13761.554725
-0.906681,96,13781.831208
-3.226568,96,13803.178119
-2.225207,96,13821.384242
-3.163903,96,13840.307485
-2.426996,96,13858.166613
-1.4199,96,13876.342796
-2.861345,96,13893.741802
-1.414367,96,13912.92455
-1.615756,96,13932.066943
-3.698023,96,13951.31585
-3.936581,96,13971.508698
-1.452152,96,13989.82118
-1.783949,96,14008.007993
-6.851187,96,14028.367991
-3.375546,96,14047.593315
-0.773642,96,14065.812625
-4.078898,96,14083.287136
-1.547989,96,14101.629483
-1.498817,96,14120.561603
-4.256697,96,14138.542203
-5.866168,96,14156.604875
-1.298581,96,14175.660361
-1.879459,96,14193.768086
-2.196082,96,14214.556355
-4.14993,96,14232.677794
-0.706423,96,14249.883286
-4.054293,96,14270.790649
-6.228658,96,14289.353985
-2.291477,96,14306.461347
-0.658998,96,14326.100469
-3.695878,96,14345.812728
-2.24086,96,14366.073913
-0.630275,96,14384.311328
-5.345281,96,14403.475267
-2.375928,96,14423.760765
-2.822601,96,14444.517844
-1.522088,96,14463.897787
-1.912448,96,14482.531897
-4.361049,96,14500.793478
-1.056651,96,14519.136188
-1.298331,96,14538.374648
-6.496765,96,14558.110488
-2.743729,96,14576.416572
-2.79916,96,14594.103351
-3.667442,96,14612.475253
-3.021132,96,14631.976289
-1.294454,96,14650.533522
-0.577815,96,14667.638284
-1.419127,96,14685.715177
-0.770324,96,14703.364369
-2.246133,96,14722.392557
-1.777494,96,14741.271435
-1.300656,96,14759.594993
-0.606089,96,14778.018637
-1.138635,96,14797.487829
-0.985893,96,14815.603772
-1.167207,96,14833.667136
-4.647326,96,14853.213722
-4.194149,96,14871.987583
-1.228303,96,14891.503915
-2.708232,96,14909.570107
-1.923105,96,14929.858304
-1.030791,96,14948.185081
-1.499564,96,14967.109811
-1.597328,96,14985.151531
-2.294223,96,15003.699638
-2.844357,96,15022.813559
-1.327018,96,15040.506218
-0.78544,96,15058.094434
-1.275302,96,15080.091442
-0.93682,96,15101.033443
-3.344478,96,15122.000726
-1.998444,96,15141.994212
-1.315843,96,15161.62975
-1.388323,96,15179.964598
-1.329883,96,15198.292753
-1.971819,96,15218.075892
-1.712441,96,15236.848054
-4.776411,96,15255.21615
-5.30914,96,15273.218698
-2.806846,96,15292.270614
-3.275866,96,15312.265454
-3.091636,96,15331.547045
-0.781851,96,15349.409692
-1.325358,96,15366.924429
-2.106977,96,15385.153356
-0.884557,96,15402.844407
-5.377402,96,15422.03529
-0.870316,96,15440.921769
-2.832323,96,15459.81545
-3.12947,96,15478.396144
-2.370764,96,15498.501143
-3.277978,96,15518.491473
-4.111925,96,15537.724354
-2.044983,96,15557.192336
-1.434292,96,15574.782558
-1.501695,96,15592.838089
-3.988707,96,15612.315431
-1.167361,96,15630.937079
-3.861398,96,15648.483201
-1.044614,96,15667.677977
-0.950251,96,15685.80026
-1.900286,96,15704.226206
-1.213245,96,15721.392722
-2.167624,96,15742.154382
-3.613205,96,15764.369572
-2.530212,96,15785.932924
-6.048224,96,15806.634325
-3.8025,96,15826.928145
-2.47599,96,15845.837972
-1.995752,96,15864.179173
-1.215377,96,15882.107312
-1.793345,96,15900.015433
-1.257838,96,15918.424075
-3.955319,96,15938.287419
-1.585801,96,15957.042794
-1.145447,96,15976.364267
-7.446558,96,15993.946042
-6.192727,96,16011.831887
-2.970483,96,16031.440844
-1.131885,96,16049.186598
-0.614501,96,16068.001216
-1.108122,96,16090.059448
-0.953618,96,16108.455238
-3.285659,96,16126.947021
-0.940848,96,16145.491485
-1.475569,96,16165.202386
-1.300702,96,16184.939359
-1.49524,96,16203.192412
-0.549959,96,16221.628004
-3.652147,96,16239.938805
-1.744226,96,16257.499252
-0.893048,96,16275.480206
-2.693977,96,16293.15775
-2.063514,96,16310.633937
-1.62551,96,16329.076131
-4.859555,96,16346.732291
-1.793816,96,16365.868756
-0.603622,96,16383.671361
-3.899726,96,16406.620271
-5.129495,96,16427.321909
-1.264318,96,16448.396829
-3.400791,96,16467.200411
-2.962847,96,16485.206372
-8.276642,96,16502.695157
-3.179803,96,16521.134682
-1.95851,96,16539.530001
-1.065089,96,16557.415521
-0.763289,96,16575.607512
-2.880015,96,16593.820455
-0.457639,96,16611.670534
-1.886849,96,16630.434552
-4.932429,96,16648.520029
-1.947835,96,16668.444628
-2.72456,96,16687.077771
-1.710583,96,16706.448541
-2.863264,96,16727.459437
-3.688548,96,16745.128458
-2.646846,96,16763.288341
-2.965834,96,16779.604682
-2.38857,96,16796.494888
-0.609993,96,16813.678753
-1.547404,96,16830.91026
-1.648147,96,16847.700324
-1.359177,96,16865.284658
-3.265402,96,16882.604211
-1.322834,96,16899.06719
-1.312768,96,16916.222663
-0.406999,96,16934.196093
-2.613858,96,16950.586598
-1.505061,96,16968.55269
-1.19981,96,16985.781397
-2.534122,96,17004.315405
-1.24774,96,17021.124982
-1.602609,96,17039.140851
-0.450722,96,17055.492493
-1.352292,96,17074.88389
-2.584222,96,17094.303745
-3.198569,96,17113.916477
-1.74303,96,17131.832019
-3.554812,96,17148.348496
-1.986137,96,17165.713453
-1.238681,96,17183.788377
-1.206192,96,17200.561228
-2.398919,96,17217.731555
-1.057396,96,17236.157077
-2.616586,96,17253.394626
-0.53525,96,17269.645722
-1.389191,96,17287.065253
-3.212035,96,17304.818657
-0.813609,96,17326.43955
-2.496565,96,17345.907138
-1.241546,96,17363.664438
-0.678332,96,17381.838311
-3.353942,96,17400.357447
-4.244217,96,17420.440236
-2.329621,96,17438.932738
-1.562495,96,17458.406981
-2.829602,96,17476.379141
-1.452888,96,17496.279692
-2.659071,96,17514.019529
-3.152148,96,17535.101863
-1.245548,96,17553.914602
-0.917347,96,17571.817325
-1.22051,96,17591.380945
3.254509,96,17609.787932
-1.830395,96,17628.062762
-1.435147,96,17647.713805
-0.743363,96,17668.472804
-1.337548,96,17686.210253
-1.938142,96,17705.606245
-0.944789,96,17724.40093
-1.940654,96,17745.841892
-3.423658,96,17766.431603
-1.978892,96,17787.687327
-0.724016,96,17804.969597
-1.231601,96,17822.625399
-0.589809,96,17840.653754
-1.172838,96,17858.623898
-2.214316,96,17879.792611
-1.302214,96,17897.991899
-1.362028,96,17916.796122
-1.612326,96,17935.241374
-1.323414,96,17954.025085
-1.688835,96,17973.543541
-5.750324,96,17992.483928
-7.007575,96,18011.521559
-0.786992,96,18029.837886
-1.870806,96,18047.793333
-2.372978,96,18067.335077
-4.971218,96,18085.115424
-0.802927,96,18103.311002
-1.144523,96,18122.37808
-2.041071,96,18141.048662
-0.579276,96,18160.308849
-1.588899,96,18177.818334
-1.122896,96,18195.865128
-1.035096,96,18215.233113
-1.767844,96,18232.824116
-0.860675,96,18250.949834
-0.714896,96,18269.530989
-0.742905,96,18287.17682
-0.601849,96,18305.789577
-1.540809,96,18324.003202
-0.965731,96,18342.294991
-1.528769,96,18360.049701
-1.39084,96,18378.768078
-0.927194,96,18400.343585
-5.932653,96,18420.260351
-2.651834,96,18440.980667
-2.983438,96,18460.890094
-1.016271,96,18478.980769
-1.142525,96,18496.104292
-0.930974,96,18515.184547
-2.608596,96,18533.537731
-0.851443,96,18552.214373
-0.358064,96,18570.78161
-2.610643,96,18589.203026
-2.364013,96,18608.193915
-3.315328,96,18626.632399
-2.19102,96,18643.011202
-1.566412,96,18660.233744
-1.17733,96,18677.806257
-2.218975,96,18695.83529
-3.390689,96,18712.569581
-1.337999,96,18729.557603
-1.073948,96,18746.877547
-2.365621,96,18764.256251
-1.916621,96,18780.977824
-1.17773,96,18797.328679
-3.185733,96,18814.321326
-1.617288,96,18830.77234
-4.150985,96,18848.603328
-1.564055,96,18866.09739
