#{"t_start": 1610185829.8891287, "env_id": null}
r,l,t
-3.092758,96,2096.438595
-9.275066,96,2112.718235
-0.522951,96,2130.205976
-3.285399,96,2146.269671
-9.969482,96,2164.082557
-9.58711,96,2180.460879
-6.320811,96,2196.917691
-0.744036,96,2213.130132
-4.509212,96,2229.874387
-0.42813,96,2246.837619
-1.014263,96,2263.62313
-7.681142,96,2281.093351
-10.148743,96,2298.817732
-8.562765,96,2315.866302
-15.163504,96,2333.518376
-3.730296,96,2351.044932
-0.364412,96,2367.914356
-4.243087,96,2385.978123
-2.327476,96,2403.04735
-4.170877,96,2419.659027
-0.686261,96,2436.993987
-15.703437,96,2454.434448
-1.437027,96,2471.886591
-1.944106,96,2488.733245
-1.563529,96,2505.921321
-1.186399,96,2522.35228
-2.573228,96,2539.750392
-3.856276,96,2557.200708
-1.093867,96,2574.06571
-7.360278,96,2591.160312
-6.894516,96,2608.621113
-7.590269,96,2627.059316
-2.252872,96,2644.658764
-0.537712,96,2661.018718
-0.533288,96,2680.49907
-2.525506,96,2700.69234
-10.449914,96,2718.922293
-0.607625,96,2737.904344
-2.75566,96,2756.646044
-7.471462,96,2775.674029
-3.61245,96,2793.761493
-1.172722,96,2813.459606
-2.143033,96,2833.15355
-5.085089,96,2851.990535
-8.070162,96,2872.823758
-1.222723,96,2891.642223
-1.268523,96,2908.281521
-2.124888,96,2930.863189
-1.429251,96,2949.210512
-9.499959,96,2967.170626
-2.438837,96,2983.911364
-6.969508,96,3004.761148
-2.744148,96,3021.812407
-5.436121,96,3038.922293
-1.82364,96,3056.026709
-10.253456,96,3073.387944
-5.975333,96,3091.907501
-1.472081,96,3110.456353
-3.702486,96,3127.263489
-0.223495,96,3144.733281
-1.081335,96,3162.063234
-9.213762,96,3178.796762
-6.346452,96,3195.4459
-6.147967,96,3211.953015
-3.899349,96,3228.892365
-2.928999,96,3246.402564
-5.27651,96,3262.722827
-11.795512,96,3279.159815
-1.206523,96,3296.016812
-3.13638,96,3311.935749
-5.388795,96,3328.214922
-2.904796,96,3344.66438
-0.821655,96,3361.116629
-1.299046,96,3377.390903
-1.352141,96,3393.917552
-3.071595,96,3410.419358
-0.350302,96,3426.630783
-5.263098,96,3443.150995
-0.662903,96,3460.027367
-3.027774,96,3476.346616
-5.645824,96,3494.587322
-9.765011,96,3512.645607
-0.746746,96,3529.863462
-2.177679,96,3548.213372
-0.34867,96,3566.062491
-1.812942,96,3584.955352
-0.240893,96,3602.450262
-6.503954,96,3620.12939
-3.190234,96,3638.601007
-2.380802,96,3657.130661
-0.799558,96,3676.243656
-3.686935,96,3694.884943
-1.290527,96,3711.820367
-0.766819,96,3727.947149
-7.350748,96,3744.23771
-1.87552,96,3760.650216
-0.569386,96,3776.828256
-9.963119,96,3794.12247
-0.534508,96,3810.095624
-1.186316,96,3826.698525
-0.791908,96,3842.850448
-3.169276,96,3859.517476
-8.291495,96,3875.652818
-4.693105,96,3892.349358
-5.176159,96,3909.167182
-1.461585,96,3925.336661
-4.099009,96,3941.483525
-13.135469,96,3958.361445
-5.235717,96,3974.8448
-3.509794,96,3991.435464
-1.283263,96,4008.150805
-2.402329,96,4024.237858
-4.550705,96,4041.816545
-0.956217,96,4058.412795
-3.415533,96,4075.165339
-5.002651,96,4091.464961
-1.133433,96,4110.01461
-2.031939,96,4126.474685
-4.178619,96,4143.221979
-6.162692,96,4159.331824
-3.936043,96,4176.015693
-7.074746,96,4192.727835
-1.792909,96,4209.060078
-6.830258,96,4225.533381
-1.452335,96,4242.494552
-3.934319,96,4259.427099
-6.919594,96,4277.152439
-1.794091,96,4294.304801
-0.869988,96,4312.204095
-6.423053,96,4330.618146
-5.20253,96,4349.486956
-7.147878,96,4366.953694
-2.665374,96,4385.553452
-2.670179,96,4404.753747
-1.729854,96,4423.713889
-8.548104,96,4442.550766
-4.598102,96,4462.944192
-3.972384,96,4481.315836
-3.141768,96,4500.859169
-4.257002,96,4517.623926
-1.039466,96,4534.697515
-0.905289,96,4551.537615
-4.423963,96,4568.327127
-7.62176,96,4585.102018
-4.86233,96,4601.609737
-3.840581,96,4618.044154
-1.657592,96,4634.761071
-4.455337,96,4651.899006
-3.351991,96,4669.326468
-3.040843,96,4686.461724
-5.294722,96,4702.825325
-1.724068,96,4720.881516
-7.685413,96,4738.346862
-4.296722,96,4755.475155
-1.589878,96,4771.937642
-5.734357,96,4789.057641
-6.315857,96,4805.658274
-1.684872,96,4822.184529
-1.28544,96,4839.631203
-1.453752,96,4857.483276
-8.483687,96,4875.520247
-9.558554,96,4892.892347
-0.687815,96,4909.352489
-4.047712,96,4926.078539
-3.024272,96,4943.198274
-2.316624,96,4960.311449
-4.464306,96,4977.816883
-2.159901,96,4994.255036
-3.750939,96,5010.988912
-1.258225,96,5027.580666
-3.468559,96,5044.950709
-3.840776,96,5061.78183
-0.690097,96,5080.328533
-1.61671,96,5100.842874
-2.806482,96,5130.819569
-6.058821,96,5154.774386
-3.916612,96,5190.056684
-2.058124,96,5209.569309
-1.16213,96,5228.549037
-5.425842,96,5250.836053
-7.957782,96,5275.3393
-2.47929,96,5297.821278
-11.265377,96,5320.144779
-1.783134,96,5338.184404
-12.792317,96,5355.250381
-8.864479,96,5373.979387
-3.883784,96,5390.865884
-2.397958,96,5408.999233
-6.539479,96,5427.021724
-3.404988,96,5445.387964
-1.201686,96,5463.784155
-6.851631,96,5480.878527
-1.540804,96,5499.27246
-9.061165,96,5516.796376
-7.242849,96,5535.174868
-1.072532,96,5552.923423
-1.246757,96,5570.520096
-5.208593,96,5589.555588
-6.263102,96,5607.903655
-6.194017,96,5626.002956
-2.506703,96,5643.687079
-1.579929,96,5667.534308
-1.157906,96,5689.948391
-3.873113,96,5710.497076
-1.848093,96,5727.834332
-3.918493,96,5746.713335
-3.413821,96,5766.317396
-3.150818,96,5787.245008
-1.506093,96,5806.044134
-0.890881,96,5826.849089
-11.219888,96,5846.81865
-4.43167,96,5866.984117
-5.513681,96,5884.072548
-5.502955,96,5902.850137
-5.441509,96,5923.591556
-1.302632,96,5944.394819
-3.265321,96,5967.190535
-4.927274,96,5986.966044
-4.651529,96,6010.290906
-2.979573,96,6031.955961
-5.885284,96,6052.013221
-2.699471,96,6076.509271
-1.637345,96,6102.696422
-4.27369,96,6127.417381
-3.246021,96,6153.40607
-2.372787,96,6172.804658
-1.925706,96,6194.352766
-2.420375,96,6212.251002
-6.615643,96,6230.677578
-2.147431,96,6249.995475
-5.281003,96,6269.616214
-2.142651,96,6292.92304
-1.730839,96,6314.21182
-3.139076,96,6337.100698
-1.267105,96,6357.218813
-4.955317,96,6377.120018
-1.888267,96,6398.530552
-2.589333,96,6418.869145
-3.116636,96,6437.712996
-6.599541,96,6456.278603
-1.248831,96,6474.735945
-5.534395,96,6491.966196
-4.15987,96,6509.422045
-5.122427,96,6533.160931
-5.428762,96,6554.642885
-10.553895,96,6572.454666
-2.313715,96,6590.821674
-3.29887,96,6612.31503
-1.71117,96,6629.951121
-8.166651,96,6648.028079
-0.999931,96,6666.246788
-5.419711,96,6685.606782
-3.979186,96,6703.469821
-1.737609,96,6720.996981
-2.517737,96,6739.832354
-11.229286,96,6761.726796
-4.657772,96,6781.932119
-1.050037,96,6802.121549
-4.809725,96,6824.345935
-1.916196,96,6844.225147
-1.987307,96,6862.891994
-1.643296,96,6881.723192
-4.033097,96,6902.892432
-8.511641,96,6923.759408
-3.524726,96,6943.081561
-0.851336,96,6963.096077
-8.224299,96,6981.959197
-7.727035,96,6999.05394
-8.729225,96,7015.879628
-3.604851,96,7033.756151
-11.904646,96,7051.706097
-10.933416,96,7068.352638
-5.181433,96,7086.220958
-5.587847,96,7104.354249
-2.091952,96,7121.191832
-5.376138,96,7138.045848
-7.914212,96,7156.074605
-16.993919,96,7173.907076
-2.390953,96,7191.412218
-1.767942,96,7208.433751
-5.996057,96,7225.462229
-5.323975,96,7242.163785
-1.898037,96,7259.535664
-2.964488,96,7278.741453
-2.346022,96,7297.512005
-3.509289,96,7316.782156
-2.832072,96,7335.807047
-1.293749,96,7355.251818
-2.837753,96,7372.439566
-7.023547,96,7389.943621
-6.228754,96,7406.999688
-10.531957,96,7424.939077
-1.66076,96,7443.310863
-18.793057,96,7460.462247
-3.984356,96,7477.798028
-0.87444,96,7495.623604
-5.88222,96,7514.075539
-4.355674,96,7531.718861
-2.389551,96,7548.696896
-8.328599,96,7565.979714
-2.551123,96,7586.053894
-3.713543,96,7604.986184
-2.124068,96,7625.155913
-7.861787,96,7646.084764
-2.990128,96,7668.410533
-3.670699,96,7686.876055
-2.880974,96,7707.792589
-10.429533,96,7729.860782
-3.458237,96,7749.216223
-5.862207,96,7770.042149
-5.344136,96,7788.981957
-5.949037,96,7808.619804
-9.600246,96,7826.308682
-2.592664,96,7844.123455
-3.42736,96,7861.441921
-17.017544,96,7880.761993
-5.809021,96,7898.975801
-1.031013,96,7916.29938
-4.282121,96,7933.216786
-2.504167,96,7952.803035
-5.369021,96,7970.223792
-4.981261,96,7988.623947
-5.168032,96,8006.642869
-1.00826,96,8025.5369
-2.097149,96,8043.697152
-1.887904,96,8064.240402
-4.915158,96,8083.038769
-3.552066,96,8101.171489
-11.623948,96,8120.938455
-4.016603,96,8140.438811
-4.628149,96,8159.119826
-3.011216,96,8177.504684
-1.485664,96,8195.494563
-1.873006,96,8212.903913
-1.790868,96,8232.128333
-2.191953,96,8251.55552
-2.796337,96,8269.642838
-2.887631,96,8288.840051
-2.925102,96,8306.630337
-8.741891,96,8324.676721
-10.005825,96,8343.665881
-1.98661,96,8362.320591
-2.763166,96,8380.519348
-3.487059,96,8401.213614
-1.014799,96,8422.373462
-3.695844,96,8443.681973
-2.539617,96,8463.391143
-1.806861,96,8484.917471
-1.559144,96,8504.860368
-8.97447,96,8525.531785
-3.852977,96,8546.31511
-17.728954,96,8565.351348
-1.573947,96,8584.051297
-5.076783,96,8601.41163
-11.725288,96,8633.146287
-3.200641,96,8650.977268
-2.456641,96,8669.292545
-1.746884,96,8686.693948
-1.063131,96,8703.803799
-9.781507,96,8721.712105
-2.874484,96,8743.181236
-0.844854,96,8760.341213
-1.492772,96,8777.72261
-1.163578,96,8798.124129
-4.611617,96,8815.917071
-1.310597,96,8833.115393
-6.74529,96,8851.328658
-3.54578,96,8870.872347
-8.946798,96,8888.975824
-11.832318,96,8906.386951
-2.078111,96,8924.604456
-1.390462,96,8942.545156
-4.690261,96,8961.153462
-2.889206,96,8978.823562
-5.826327,96,8997.881725
-7.089175,96,9015.619749
-13.120407,96,9033.971866
-2.182825,96,9051.051908
-2.503053,96,9068.602764
-4.448718,96,9086.574747
-8.147886,96,9103.156374
-1.212089,96,9121.724307
-6.531958,96,9140.254883
-1.809872,96,9158.748594
-7.712894,96,9175.969838
-1.857619,96,9194.008411
-8.760534,96,9213.998154
-10.164105,96,9233.580311
-2.197444,96,9254.189585
-6.039704,96,9273.859479
-1.344672,96,9294.086174
-2.464469,96,9313.73441
-2.227497,96,9334.647008
-1.841569,96,9358.447271
-1.943846,96,9379.016771
-11.742488,96,9401.273831
-12.258202,96,9419.521276
-4.437083,96,9437.152022
-1.748865,96,9454.297437
-5.840391,96,9472.228834
-0.9412,96,9489.437233
-2.866094,96,9507.398676
-2.099604,96,9526.744825
-7.134971,96,9544.185822
-9.434094,96,9564.030878
-3.780251,96,9582.419745
-7.138298,96,9600.027095
-1.497197,96,9617.725846
-1.60744,96,9638.732313
-0.968961,96,9657.304279
-5.306481,96,9675.200957
-3.880568,96,9694.687352
-4.30374,96,9711.671246
-9.794841,96,9728.938597
-3.715523,96,9747.171011
-4.70938,96,9764.213302
-2.42493,96,9782.86523
-3.617237,96,9800.408893
-9.173132,96,9817.546678
-6.325111,96,9834.969606
-3.362568,96,9851.807293
-3.892859,96,9869.130754
-4.42206,96,9885.918671
-4.515039,96,9903.568091
-2.651203,96,9920.21691
-1.6249,96,9937.157069
-2.913039,96,9954.621882
-2.937312,96,9971.181201
-2.005021,96,9989.233627
-5.522311,96,10007.999094
-2.313318,96,10028.104509
-9.601501,96,10046.386705
-2.020358,96,10065.130373
-3.581789,96,10083.992597
-1.37015,96,10104.195835
-11.846662,96,10126.195308
-4.198888,96,10151.733617
-2.672747,96,10172.439501
-4.741584,96,10196.356248
-14.268733,96,10220.122966
-1.611985,96,10238.714427
-2.77402,96,10257.323853
-1.670078,96,10279.289699
-4.247891,96,10302.380843
-1.277187,96,10327.854713
-4.913566,96,10347.59571
-6.724945,96,10366.68524
-2.551561,96,10384.761195
-7.420115,96,10402.928502
-6.440016,96,10421.129461
-3.413538,96,10441.768932
-2.919964,96,10459.113354
-3.781634,96,10476.940638
-9.860442,96,10495.289968
-2.934244,96,10512.794848
-6.024426,96,10531.210944
-2.637136,96,10549.083518
-2.80796,96,10565.994636
-8.993488,96,10584.470329
-7.79263,96,10602.382896
-5.809439,96,10619.739569
-15.059034,96,10637.357893
-2.374834,96,10657.552024
-4.545371,96,10676.682778
-0.878014,96,10693.556799
-7.508315,96,10710.245878
-1.659936,96,10727.383594
-1.903454,96,10744.338034
-4.969917,96,10761.991244
-2.540754,96,10778.897831
-1.585252,96,10796.988189
-3.486804,96,10815.126983
-3.728994,96,10834.785348
-5.777455,96,10853.602918
-1.867437,96,10873.60114
-1.79362,96,10893.898014
-1.346669,96,10914.91881
-1.825536,96,10935.644098
-3.136673,96,10960.071541
-1.14762,96,10980.317208
-10.420222,96,10998.670966
-1.655235,96,11018.192132
-1.432668,96,11037.156917
-3.018166,96,11055.370307
-4.131539,96,11073.029842
-2.784325,96,11090.015322
-3.904888,96,11107.217988
-1.223396,96,11124.771922
-8.37255,96,11142.290489
-1.985455,96,11160.103486
-3.741414,96,11178.28215
-18.037301,96,11196.419363
-4.823654,96,11214.628502
-15.447996,96,11232.102055
-2.864753,96,11251.544293
-1.828209,96,11268.971334
-2.681216,96,11286.751296
-6.399008,96,11305.15976
-6.596334,96,11323.784367
-1.741509,96,11342.663946
-1.660146,96,11359.745945
-1.325975,96,11378.496033
-1.091884,96,11396.474953
-3.863524,96,11414.956558
-1.399095,96,11433.145373
-5.663199,96,11452.375781
-2.181604,96,11470.576519
-1.485879,96,11488.319898
-6.168787,96,11505.808693
-6.585022,96,11524.144351
-1.694567,96,11542.804781
-1.003386,96,11559.943432
-4.852588,96,11578.367047
-3.193423,96,11595.78098
-1.134681,96,11612.618716
-13.216574,96,11630.613257
-9.688169,96,11648.780898
-4.924498,96,11667.761282
-1.285984,96,11687.289332
-2.861474,96,11707.690634
-1.562429,96,11728.356763
-4.082902,96,11747.54924
-2.471865,96,11767.982096
-2.094971,96,11790.800677
-3.497487,96,11809.775252
-1.963863,96,11829.672355
-3.163051,96,11847.560878
-2.58985,96,11864.545089
-5.020888,96,11882.377649
-10.835594,96,11899.387902
-1.21521,96,11916.582284
-3.985589,96,11934.17954
-8.985079,96,11952.692841
-1.4114,96,11970.694552
-1.648649,96,11989.567346
-1.349089,96,12007.063084
-1.556725,96,12025.71033
-2.20812,96,12043.943802
-3.402841,96,12063.025821
-1.429493,96,12081.826175
-3.826248,96,12102.01322
-2.804069,96,12119.62558
-4.958493,96,12137.245106
-5.284973,96,12155.24366
-2.801885,96,12174.988125
-4.512069,96,12194.470801
-1.542113,96,12212.802864
-11.727733,96,12231.684375
-1.705995,96,12250.22241
-1.190751,96,12267.669436
-3.369249,96,12285.537205
-7.253364,96,12303.109139
-3.450359,96,12321.74548
-2.228041,96,12338.750472
-7.557419,96,12357.36361
-3.930961,96,12375.434984
-2.001839,96,12392.873775
-1.630299,96,12410.546013
-8.463843,96,12428.831983
-6.300877,96,12447.261947
-4.34301,96,12466.106857
-4.589775,96,12485.355023
-2.924791,96,12505.595427
-8.533083,96,12526.912392
-2.073172,96,12547.529873
-2.055403,96,12567.632142
-2.869461,96,12587.299083
-8.000078,96,12607.113246
-1.983185,96,12627.367102
-2.150449,96,12647.491822
-3.002875,96,12666.471537
-2.516125,96,12683.609827
-8.208471,96,12701.108628
-1.950769,96,12719.372914
-1.793133,96,12736.799221
-1.189946,96,12755.7744
-6.421234,96,12774.177587
-4.629871,96,12791.919092
-7.524405,96,12810.31811
-3.104674,96,12827.668704
-5.358091,96,12845.208034
-8.486746,96,12862.984827
-1.317833,96,12880.09144
-5.510291,96,12897.116221
-1.126777,96,12914.583294
-16.425829,96,12932.983771
-2.103648,96,12949.80881
-3.582213,96,12967.227222
-5.498319,96,12985.674483
-5.255035,96,13002.579122
-3.043032,96,13019.339786
-1.077122,96,13036.730349
-17.991613,96,13054.244175
-3.858801,96,13071.738511
-1.609084,96,13089.573243
-2.924002,96,13107.13222
-4.492379,96,13125.864161
-2.739094,96,13142.957011
-2.828784,96,13160.043504
-1.821695,96,13177.346039
-8.74625,96,13195.354425
-5.932274,96,13213.131231
-2.913547,96,13230.340327
-2.505301,96,13248.230757
-1.975212,96,13267.982819
-2.948098,96,13287.980201
-1.074497,96,13308.795789
-2.061722,96,13327.819431
-0.908624,96,13347.270651
-3.397298,96,13367.178928
-6.022812,96,13388.383926
-9.406716,96,13407.730443
-3.03834,96,13428.177331
-5.278933,96,13448.794646
-1.301369,96,13470.344638
-3.892417,96,13488.317081
-7.991383,96,13506.206348
-4.285102,96,13523.525854
-8.556976,96,13541.219935
-1.807361,96,13559.981191
-10.511446,96,13577.708266
-1.467754,96,13595.442192
-4.889089,96,13613.189732
-4.916599,96,13630.094191
-4.726332,96,13648.040762
-1.260563,96,13665.132067
-1.791649,96,13682.568923
-13.428535,96,13699.783746
-6.00936,96,13718.169078
-1.561155,96,13740.320841
-11.539223,96,13757.136383
-11.535845,96,13774.64523
-2.456146,96,13793.563674
-5.841177,96,13812.302841
-7.944535,96,13829.08757
-2.510167,96,13848.614948
-3.395493,96,13867.91053
-2.020128,96,13886.046358
-6.23249,96,13902.91421
-1.606354,96,13919.57045
-8.691192,96,13938.312607
-6.544917,96,13956.714697
-10.086472,96,13973.884471
-0.925683,96,13993.317062
-5.137048,96,14011.404284
-2.804851,96,14030.035567
-2.866871,96,14048.825834
-8.035352,96,14066.301694
-2.970971,96,14083.951032
-2.692899,96,14102.610949
-6.831746,96,14125.539704
-1.672848,96,14146.005326
-4.176995,96,14166.263331
-2.441477,96,14187.56023
-2.0577,96,14209.080385
-10.767874,96,14232.81404
-5.672228,96,14252.945074
-11.869632,96,14273.49354
-7.304555,96,14291.944147
-9.843773,96,14310.202641
-1.931366,96,14329.014677
-4.271429,96,14346.225015
-7.225833,96,14363.316674
-3.436396,96,14382.089993
-2.097054,96,14400.585079
-4.406209,96,14417.901216
-2.508679,96,14434.833439
-3.605371,96,14452.832379
-1.027754,96,14470.700678
-3.376653,96,14488.135087
-4.071728,96,14504.857225
-6.037052,96,14523.653314
-5.38246,96,14541.303506
-3.041465,96,14560.302238
-8.738617,96,14577.853226
-1.913417,96,14595.473973
-1.05819,96,14613.360716
-1.505279,96,14631.219065
-6.15362,96,14650.81394
-3.923901,96,14669.442077
-3.988447,96,14687.089802
-6.233533,96,14705.592385
-1.587835,96,14723.369818
-1.558085,96,14741.628424
-1.771264,96,14759.820496
-5.248286,96,14778.241102
-5.44181,96,14795.861606
-1.148796,96,14814.66875
-2.437235,96,14832.954314
-8.341873,96,14851.475286
-2.360771,96,14868.816513
-7.820784,96,14887.560291
-4.038129,96,14908.277817
-8.179011,96,14928.280605
-2.723743,96,14948.748197
-6.182968,96,14967.907742
-3.628471,96,14987.977227
-5.501262,96,15007.340477
-1.533679,96,15026.153673
-4.133763,96,15046.182062
-1.324355,96,15064.524475
-11.302153,96,15085.59039
-1.55591,96,15104.354021
-2.450473,96,15121.916906
-3.812279,96,15139.848451
-2.320201,96,15158.500458
-2.648443,96,15178.754314
-9.081531,96,15196.299807
-5.121204,96,15213.836535
-1.675921,96,15231.638174
-2.608974,96,15249.712051
-5.105813,96,15268.335228
-3.463135,96,15286.626241
-14.135287,96,15303.37327
-1.21627,96,15321.848568
-4.534854,96,15339.910696
-2.344246,96,15357.276955
-3.524567,96,15374.212262
-8.596396,96,15391.771714
-6.246535,96,15409.571806
-8.335654,96,15428.029308
-8.647098,96,15445.903847
-2.639011,96,15463.046858
-2.283742,96,15481.101386
-4.713507,96,15498.991354
-3.600445,96,15517.095793
-1.883382,96,15535.048141
-1.663837,96,15551.608086
-6.996305,96,15572.433508
-1.713178,96,15589.693014
-0.935394,96,15608.351504
-14.9456,96,15626.029764
-13.507751,96,15643.14541
-5.190491,96,15661.407217
-1.434087,96,15678.908952
-2.413034,96,15696.947537
-1.143878,96,15720.763878
-4.047127,96,15740.773886
-5.416991,96,15761.353871
-4.743008,96,15781.976206
-1.910884,96,15801.774805
-1.937345,96,15823.167946
-2.261625,96,15844.235222
-1.621341,96,15862.929587
-13.942522,96,15883.650209
-11.675439,96,15904.392338
-6.892259,96,15922.931911
-2.219917,96,15941.58721
-8.490434,96,15960.126338
-2.630126,96,15977.800768
-4.715573,96,15995.33589
-5.216914,96,16012.918633
-1.183984,96,16030.170702
-5.864901,96,16048.611206
-6.781117,96,16065.758662
-1.387367,96,16082.700395
-6.824896,96,16099.868119
-6.889973,96,16117.327288
-16.049363,96,16134.332542
-17.370035,96,16152.172206
-2.296217,96,16169.582375
-1.079607,96,16186.950481
-2.342383,96,16203.79757
-3.489093,96,16221.535928
-1.186872,96,16238.656582
-5.609062,96,16255.652799
-5.844204,96,16272.822742
-4.133905,96,16290.809031
-5.31839,96,16308.224108
-2.486816,96,16326.47409
-7.092997,96,16344.568327
-5.633555,96,16363.705016
-5.921502,96,16381.502878
-2.720599,96,16398.145075
-2.002608,96,16416.076392
-3.690725,96,16432.890972
-1.495964,96,16451.240645
-6.762803,96,16468.99475
-1.520789,96,16487.156456
-4.728478,96,16504.526211
-4.625212,96,16524.015354
-3.626782,96,16543.066988
-2.477104,96,16562.198731
-10.010504,96,16581.608437
-1.361003,96,16602.308107
-2.527484,96,16620.820315
-5.347055,96,16641.348354
-1.297072,96,16661.925413
-2.512099,96,16681.51474
-0.940262,96,16701.695173
-1.588828,96,16720.588085
-4.891672,96,16737.722749
-4.772572,96,16755.588484
-3.64437,96,16773.864801
-4.613525,96,16791.537398
-2.312014,96,16809.245352
-1.123567,96,16826.990124
-2.800831,96,16844.840014
-4.260136,96,16862.005729
-2.344576,96,16880.382154
-9.850447,96,16898.816389
-3.017073,96,16916.053436
-2.314381,96,16934.536534
-6.820378,96,16953.235746
-2.616418,96,16970.827898
-9.614506,96,16989.784523
-1.317645,96,17007.125952
-2.684832,96,17024.993312
-6.524013,96,17042.261706
-8.679427,96,17060.592671
-1.951788,96,17078.602065
-3.495617,96,17096.446478
-7.914997,96,17114.45929
-2.557311,96,17133.178598
-5.535913,96,17151.077029
-4.795032,96,17170.285568
-2.837428,96,17187.79183
-1.993588,96,17205.727565
-6.608424,96,17223.939007
0.172283,96,17241.042423
-6.149601,96,17258.694036
-2.425532,96,17277.50127
-1.289855,96,17295.475387
-1.461296,96,17312.719935
-2.845496,96,17338.945875
-2.474307,96,17358.14419
-6.002474,96,17378.361388
-8.037861,96,17400.838028
-2.981316,96,17420.487895
-2.129398,96,17440.252979
-5.517741,96,17460.49413
-2.862805,96,17480.401517
-16.596045,96,17500.420612
-2.625837,96,17519.520344
-1.536829,96,17536.856977
-1.269118,96,17555.129606
-2.379503,96,17572.376517
-1.58407,96,17590.479183
-3.05889,96,17608.405736
-7.36959,96,17626.570968
-10.460567,96,17643.704383
-1.611576,96,17660.892752
-1.437559,96,17678.63431
-3.252272,96,17697.016953
-16.682235,96,17715.005739
-1.908289,96,17732.442494
-1.615706,96,17750.923012
-3.897137,96,17768.168453
-2.798271,96,17786.626666
-1.471918,96,17803.892818
-2.483164,96,17824.115877
-5.56723,96,17841.412646
-2.584216,96,17859.872793
-1.43508,96,17876.811061
-6.762363,96,17895.018376
-1.000791,96,17911.743798
-1.259934,96,17929.049753
-2.215298,96,17945.703685
-6.608319,96,17962.890296
-9.770081,96,17979.918368
-3.907398,96,17997.499174
-2.993102,96,18014.730335
-13.770834,96,18031.29956
-5.330814,96,18048.932457
-4.508234,96,18065.72325
-5.180571,96,18082.771877
-1.714814,96,18099.721177
-1.532027,96,18116.742113
-2.543955,96,18134.658883
-2.163192,96,18153.39344
-1.021409,96,18173.082495
-5.048858,96,18191.77223
-7.740675,96,18210.519006
-7.320862,96,18229.665545
-9.321165,96,18248.694933
-2.987373,96,18269.510594
-1.750244,96,18289.166892
-6.26018,96,18308.459725
-3.186563,96,18326.542716
-2.548248,96,18343.29604
-8.671784,96,18360.926665
-2.23265,96,18378.132356
-3.179087,96,18394.644262
-1.454321,96,18411.611854
-5.58708,96,18428.068507
-1.627906,96,18444.880493
-9.639436,96,18462.119674
-1.365131,96,18479.492907
