steps,episode_reward
672,-22017.17578125
1344,-25355.14453125
2016,-105097.84375
2688,-80734.2890625
3360,-15375.8076171875
4032,-127685.8046875
4704,-3679.53466796875
5376,-3745.345947265625
6048,-11768.283203125
6720,-319.0746154785156
7392,-1213.5831298828125
8064,-15532.927734375
8736,-1024.6231689453125
9408,-2687.2138671875
10080,-28076.158203125
10752,-977.6895141601562
11424,-968.7666625976562
12096,-46.004947662353516
12768,-4348.19091796875
13440,-85.3698959350586
14112,-11963.845703125
14784,-1024.107666015625
15456,-2849.197998046875
16128,-1149.8411865234375
16800,-183.51304626464844
17472,-8219.6533203125
18144,-3767.42529296875
18816,-51.769229888916016
19488,-841.6774291992188
20160,-3206.787353515625
20832,-5045.08642578125
21504,-253.1562957763672
22176,-4955.53564453125
22848,-179.2513427734375
23520,-3191.042724609375
24192,-3682.10009765625
24864,-7503.92626953125
25536,-2266.348876953125
26208,-136.5092315673828
26880,-137.87171936035156
27552,-2230.287109375
28224,-82.03048706054688
28896,-87.75628662109375
29568,-2547.371826171875
30240,-67.77580261230469
30912,-16638.9296875
31584,-1294.442138671875
32256,-338.137939453125
32928,-345.09130859375
33600,-126.74758911132812
34272,-128.45465087890625
34944,-4427.3603515625
35616,-282.4891662597656
36288,-3748.40234375
36960,-299.70501708984375
37632,-11466.7216796875
38304,-1180.071533203125
38976,-567.1602172851562
39648,-371.21929931640625
40320,-10066.2587890625
40992,-881.4205322265625
41664,-416.8949279785156
42336,-4591.8857421875
43008,-6118.43359375
43680,-8293.3056640625
44352,-99.94522857666016
45024,-54.82355499267578
45696,-80.7978515625
46368,-8863.7890625
47040,-331.1292419433594
47712,-318.5859375
48384,-3241.6357421875
49056,-1340.0576171875
49728,-176.3136444091797
50400,-1176.3720703125
51072,-286.68756103515625
51744,-63.98970031738281
52416,-2426.99072265625
53088,-215.07542419433594
53760,-107.93926239013672
54432,-142.13565063476562
55104,-75.35195922851562
55776,-3068.361572265625
56448,-124.79364013671875
57120,-116.64395141601562
57792,-52.31797409057617
58464,-329.51153564453125
59136,-85.22762298583984
59808,-3759.974609375
60480,-3998.810302734375
61152,-100.57225799560547
61824,-605.7491455078125
62496,-76.34490966796875
63168,-1001.3253784179688
63840,-55.496551513671875
64512,-492.7140197753906
65184,-253.95126342773438
65856,-1997.2772216796875
66528,-230.8679656982422
67200,-81.85731506347656
67872,-100.43212127685547
68544,-1781.7745361328125
69216,-13895.78125
69888,-78.62613677978516
70560,-51.86045837402344
71232,-158.29063415527344
71904,-64.37152099609375
72576,-254.98814392089844
73248,-64.87954711914062
73920,-63.03445816040039
74592,-314.59576416015625
75264,-125.82734680175781
75936,-928.2607421875
76608,-181.64907836914062
77280,-60.36808776855469
77952,-2785.49658203125
78624,-2238.63623046875
79296,-77.06156158447266
79968,-2104.96337890625
80640,-408.65789794921875
81312,-4259.31640625
81984,-7311.88134765625
82656,-293.55035400390625
83328,-6457.14208984375
84000,-2700.6982421875
84672,-824.8872680664062
85344,-110.46846771240234
86016,-613.3788452148438
86688,-1020.6759033203125
87360,-1266.2569580078125
88032,-79.06404876708984
88704,-12156.9814453125
89376,-209.150634765625
90048,-6330.9130859375
90720,-99.67310333251953
91392,-4394.09130859375
92064,-812.1824340820312
92736,-712.9113159179688
93408,-98.42604064941406
94080,-271.290771484375
94752,-1699.761962890625
95424,-819.0294799804688
96096,-123.87709045410156
