steps,loss/loss
12862,46.444698333740234
12892,31.91408920288086
12902,29.007591247558594
12923,45.6021614074707
12995,24.342350006103516
13009,28.831552505493164
13016,29.480762481689453
13025,31.505464553833008
13049,28.673978805541992
13069,30.483688354492188
13083,31.950422286987305
13114,33.8213996887207
13152,24.641944885253906
13158,33.63560104370117
13170,32.190345764160156
13175,29.1721134185791
13178,30.44744300842285
13190,26.2120304107666
13225,25.86435317993164
13228,29.202049255371094
13244,32.75547409057617
13266,29.846248626708984
13312,40.564208984375
13313,39.76108932495117
13384,25.283525466918945
13394,32.08305358886719
13404,29.350248336791992
13410,32.70068359375
13411,31.707748413085938
13452,39.14217758178711
13454,28.503263473510742
13514,33.235530853271484
13575,26.471435546875
13581,28.123825073242188
13587,26.706769943237305
13589,23.55337142944336
13606,26.449270248413086
13631,36.545684814453125
13642,34.922645568847656
13691,32.39543151855469
13746,31.3221378326416
13753,34.63546371459961
13796,26.638526916503906
13858,26.865312576293945
13861,28.2272891998291
13874,26.976762771606445
13892,27.246488571166992
13924,32.56986999511719
13929,34.507545471191406
13950,29.829069137573242
13957,40.939109802246094
13958,32.765987396240234
13960,33.651248931884766
13969,32.45557403564453
14013,28.234792709350586
14084,32.90599060058594
14087,30.02396011352539
14105,30.392276763916016
14110,31.18734359741211
14114,25.175792694091797
14132,28.237333297729492
14153,48.08330535888672
14214,25.812028884887695
14245,31.418062210083008
14273,25.239946365356445
14321,30.53280258178711
14329,34.24851608276367
14350,29.932222366333008
14371,29.612911224365234
14389,40.32038879394531
14468,25.248506546020508
14490,27.1822452545166
14550,29.406295776367188
14582,33.89781951904297
14625,31.990535736083984
14633,34.54700469970703
14639,27.188785552978516
14664,26.776351928710938
14709,28.294973373413086
14729,31.317575454711914
14777,38.95439910888672
14867,29.38064956665039
14870,27.04648780822754
14909,22.61501121520996
14919,23.626541137695312
14929,34.93402862548828
14947,28.920698165893555
14958,30.41764259338379
14980,29.506168365478516
14981,30.140079498291016
15014,32.79383087158203
15033,30.988210678100586
15075,28.29195785522461
15106,29.07559585571289
15124,28.453805923461914
15158,26.52358055114746
15169,24.55560302734375
15204,25.337907791137695
15220,35.4117317199707
15226,30.40987777709961
15240,31.530282974243164
15274,31.367753982543945
15283,21.5239200592041
15329,25.761985778808594
15334,23.6108455657959
15381,23.44486427307129
15397,27.0598201751709
15408,32.3834342956543
15417,27.6207218170166
15427,25.845420837402344
15429,24.395931243896484
15459,30.270658493041992
15462,28.643522262573242
15463,28.01337242126465
15475,35.73103332519531
15482,30.820695877075195
15515,32.674625396728516
15533,20.291828155517578
15554,26.75528335571289
15561,22.466039657592773
15606,28.935935974121094
15615,25.647611618041992
15637,27.1177978515625
15654,25.89971351623535
15714,23.0357666015625
15719,23.17707633972168
15743,26.60219955444336
15779,29.487089157104492
15780,23.9288330078125
15831,27.39788818359375
15856,26.37400245666504
15917,29.931291580200195
15924,28.03086280822754
15925,26.91221046447754
15929,27.806373596191406
15960,26.21061134338379
16049,23.316001892089844
16074,28.780128479003906
16086,28.74112892150879
16121,25.999740600585938
16183,27.388864517211914
16184,24.04142951965332
16197,28.54373550415039
16225,22.020339965820312
16254,23.564468383789062
16265,26.983999252319336
16315,26.062156677246094
16348,19.787654876708984
16382,22.613136291503906
16473,23.13514518737793
16483,30.946712493896484
16527,32.149600982666016
16530,23.027729034423828
16538,24.75465965270996
16559,23.631546020507812
16569,21.427921295166016
16581,23.351884841918945
16584,24.02222442626953
16597,26.447872161865234
16603,22.311973571777344
16622,23.193286895751953
16706,30.563261032104492
16735,23.564159393310547
16760,27.302995681762695
16764,21.3532772064209
16780,25.578386306762695
16782,29.564517974853516
16809,28.307559967041016
16828,24.851633071899414
16857,28.938175201416016
16867,24.769603729248047
16873,30.461685180664062
16875,23.48627281188965
16878,27.714704513549805
16890,26.816635131835938
16917,26.04183578491211
16956,26.986623764038086
16983,27.308883666992188
17084,28.857166290283203
17129,29.665626525878906
17155,27.89364242553711
17160,30.79632568359375
17165,28.48465347290039
17186,28.973581314086914
17231,22.4370059967041
17247,27.114530563354492
17308,22.64887046813965
17315,22.49160385131836
17332,26.044288635253906
17336,26.715599060058594
17339,21.815359115600586
17382,24.082862854003906
17388,23.166383743286133
17432,27.104646682739258
17443,30.720632553100586
17452,34.26765060424805
17473,22.084646224975586
17483,27.321027755737305
17484,25.20315933227539
17514,20.90035057067871
17531,25.750350952148438
17534,25.631696701049805
17543,24.40464210510254
17582,21.98256492614746
17590,27.192028045654297
17632,36.15181350708008
17641,25.0445556640625
17676,30.789766311645508
17689,22.22872543334961
17753,27.202241897583008
17768,23.86673927307129
17785,23.091903686523438
17786,20.911699295043945
17792,23.660139083862305
17839,26.665090560913086
17841,23.30301284790039
17843,28.749923706054688
17860,27.907840728759766
17869,23.85129737854004
17876,31.30240249633789
17938,24.26859474182129
17957,21.56391716003418
18009,22.502492904663086
18039,24.050405502319336
18071,19.752817153930664
18088,24.211742401123047
18149,30.632173538208008
18182,23.057723999023438
18199,20.25562286376953
18208,21.866302490234375
18211,19.20098876953125
18241,19.711929321289062
18247,22.513347625732422
18257,24.673660278320312
18267,24.485727310180664
18301,27.93132972717285
18326,25.09110450744629
18350,27.84724998474121
18360,30.656204223632812
18362,29.375171661376953
18376,24.902799606323242
18403,26.667381286621094
18425,19.736255645751953
18455,22.371231079101562
18464,21.42804718017578
18495,19.85164451599121
18503,18.66038703918457
18522,22.893661499023438
18539,25.06161880493164
18542,24.75555419921875
18547,22.296987533569336
18578,22.91006088256836
18637,23.357624053955078
18639,32.86899185180664
18643,21.444114685058594
18678,18.73950958251953
18683,24.99588394165039
18731,22.434131622314453
18779,21.64547348022461
18789,31.858186721801758
18824,29.398448944091797
18847,31.294965744018555
18860,21.12337875366211
18870,26.3539981842041
18886,19.446279525756836
18893,24.468732833862305
18912,25.703304290771484
18938,19.543062210083008
18955,23.24282455444336
18962,22.611370086669922
18980,27.688785552978516
19005,23.695266723632812
19043,24.563819885253906
19048,23.026649475097656
19051,26.36373519897461
19061,27.222383499145508
19069,32.21942138671875
19070,31.385669708251953
19093,24.28794288635254
19110,22.263486862182617
19176,22.96127700805664
19256,19.143508911132812
19336,28.370798110961914
19342,22.58891487121582
19351,24.201229095458984
19353,34.549217224121094
19384,23.605558395385742
19396,20.18344497680664
19410,21.893526077270508
19415,19.387157440185547
19454,20.300369262695312
19489,20.90300178527832
19495,20.298192977905273
19498,19.31802749633789
19560,24.502246856689453
19567,27.728044509887695
19571,26.167678833007812
19680,26.8857421875
19710,23.45508575439453
19734,23.58822250366211
19745,24.605152130126953
19755,25.955366134643555
19759,24.996448516845703
19789,34.26854705810547
19809,25.661685943603516
19956,21.75870704650879
19989,22.698726654052734
20050,26.761667251586914
20058,31.946887969970703
20112,23.342885971069336
20113,24.40993881225586
20154,24.537580490112305
20197,19.173696517944336
20201,19.22003746032715
20206,22.7333984375
20208,20.555171966552734
20209,18.256595611572266
20232,19.699155807495117
20234,19.638858795166016
20274,24.7334041595459
20283,34.88853454589844
20333,22.819366455078125
20342,18.98103904724121
20374,23.14824867248535
20380,19.318679809570312
20389,20.721431732177734
20424,23.266891479492188
20426,22.85211753845215
20437,25.0340633392334
20438,21.629716873168945
20440,22.588146209716797
20448,22.957164764404297
20501,25.52766990661621
20520,19.78566551208496
20546,27.270803451538086
20550,29.583467483520508
20568,25.55425453186035
20606,22.51787757873535
20609,19.35797119140625
20615,19.32926368713379
20629,18.46915626525879
20663,18.47362518310547
20692,17.867637634277344
20693,18.33115577697754
20694,20.06647300720215
20705,18.51386833190918
20715,20.1683292388916
20735,20.60173988342285
20748,22.03812026977539
20769,22.855684280395508
20771,19.622175216674805
20783,23.54170799255371
20791,25.18105697631836
20799,24.445829391479492
20800,24.338226318359375
20831,22.562698364257812
20838,21.965011596679688
20842,18.077409744262695
20893,17.8518009185791
20894,22.567113876342773
20906,22.2640323638916
20909,22.405794143676758
20917,22.043298721313477
20946,19.956974029541016
20949,19.35480499267578
20969,26.2805233001709
20975,19.729482650756836
21001,20.612594604492188
21017,18.714509963989258
21063,22.300140380859375
21119,19.653085708618164
21171,18.70068359375
21211,20.910057067871094
21240,22.89846420288086
21261,25.27267074584961
21264,26.011003494262695
21289,20.439517974853516
21306,20.91819190979004
21325,16.631071090698242
21336,19.16404151916504
21375,22.49446678161621
21383,22.628868103027344
21402,16.79171371459961
21411,17.599470138549805
21414,20.443418502807617
21419,24.206323623657227
21488,24.891950607299805
21492,23.624584197998047
21524,19.563547134399414
21681,18.742719650268555
21698,27.903291702270508
21736,25.044828414916992
21749,26.019718170166016
21763,25.882062911987305
21781,22.0921630859375
21805,21.203290939331055
21845,18.920724868774414
21873,20.838308334350586
21881,17.282869338989258
21900,20.29873275756836
21911,25.165340423583984
21928,21.624677658081055
21952,23.91140365600586
21961,23.376964569091797
21973,20.375871658325195
21990,26.495756149291992
22019,22.696903228759766
22027,19.76078224182129
22033,19.63431167602539
22036,19.866201400756836
22085,17.118942260742188
22095,19.172922134399414
22104,20.584531784057617
22120,18.19784164428711
22139,28.625577926635742
22158,22.120492935180664
22202,25.784713745117188
22219,24.045242309570312
22224,23.91496467590332
22238,18.074691772460938
22240,20.1689510345459
22270,18.84726905822754
22298,22.30611228942871
22340,18.676441192626953
22348,19.988075256347656
22354,17.962100982666016
22357,18.811708450317383
22367,17.779617309570312
22388,20.332979202270508
22405,22.334035873413086
22409,25.161556243896484
22419,23.260753631591797
22425,28.153188705444336
22441,22.889156341552734
22442,25.106189727783203
22471,19.7929744720459
22582,18.088916778564453
22583,20.38693618774414
22587,21.989011764526367
22588,19.841310501098633
22602,24.049821853637695
22637,20.83441162109375
22638,21.866235733032227
22649,25.016674041748047
22651,20.381065368652344
22652,21.96218490600586
22653,18.053932189941406
22673,23.022193908691406
22739,17.897232055664062
22775,17.76088523864746
22828,23.541881561279297
22839,22.67900848388672
22847,25.711727142333984
22900,32.68790817260742
22913,27.65268325805664
22940,25.140047073364258
22947,22.057193756103516
22966,17.992252349853516
22988,17.703641891479492
23020,16.30178451538086
23032,18.135013580322266
23046,17.324810028076172
23050,17.83379554748535
23066,19.983131408691406
23085,22.0489501953125
23091,25.997873306274414
23095,21.10414695739746
23096,22.764034271240234
23105,20.303739547729492
23126,18.720197677612305
23167,20.07993507385254
23179,17.77511215209961
23195,18.532428741455078
23205,22.79144287109375
23225,19.767061233520508
23239,20.43509864807129
23243,17.57653045654297
23258,19.859407424926758
23261,21.27301597595215
23288,17.294483184814453
23291,21.41029930114746
23298,16.24094009399414
23308,23.492111206054688
23314,21.382938385009766
23323,17.643184661865234
23326,17.834339141845703
23333,20.023366928100586
23343,26.548933029174805
23363,19.432342529296875
23394,21.08096694946289
23415,21.8031063079834
23425,20.045879364013672
23431,17.484506607055664
23455,15.705601692199707
23458,17.443099975585938
23509,17.860612869262695
23541,17.561294555664062
23554,18.98805809020996
23566,21.03567886352539
23572,19.637435913085938
23593,25.171154022216797
23600,24.524343490600586
23608,26.295177459716797
23626,22.0999698638916
23641,25.045066833496094
23669,22.924360275268555
23694,18.474231719970703
23713,16.40606117248535
23788,19.58362579345703
23844,19.411155700683594
23850,17.4928035736084
23871,20.247774124145508
23898,19.625503540039062
23909,17.995981216430664
23989,16.064985275268555
24023,18.669925689697266
24030,18.732587814331055
24035,24.469093322753906
24053,18.91994857788086
24058,23.17868423461914
24069,20.61454200744629
24098,15.352900505065918
24104,16.19358253479004
24138,16.680171966552734
24151,19.068023681640625
24166,17.082168579101562
24192,22.882944107055664
24200,18.649736404418945
24202,19.183691024780273
24231,17.503482818603516
24248,23.025348663330078
24371,19.239225387573242
24389,16.82840919494629
24399,19.563032150268555
24406,17.696928024291992
24460,19.379106521606445
24476,16.986412048339844
24481,23.37847900390625
24493,26.6835880279541
24551,17.756277084350586
24560,18.46889305114746
24595,21.20975112915039
24601,18.227365493774414
24608,18.513092041015625
24610,19.58829689025879
24611,18.006423950195312
24617,20.89751625061035
24678,18.210861206054688
24721,19.397348403930664
24754,20.120227813720703
24792,17.204811096191406
24810,21.862125396728516
24828,14.34971809387207
24836,15.989094734191895
24865,18.203052520751953
24888,15.557211875915527
24897,13.577068328857422
24967,20.326383590698242
25002,16.58169174194336
25030,21.209379196166992
25031,16.358102798461914
25102,17.65707015991211
25152,20.21628761291504
25156,16.21078872680664
25186,20.05598258972168
25192,15.93603515625
25198,15.723128318786621
25201,16.8062744140625
25287,17.834487915039062
25337,14.595229148864746
25401,13.820914268493652
25407,15.921345710754395
25474,19.66374969482422
25522,18.069713592529297
25523,18.433788299560547
25550,19.471986770629883
25558,19.33316993713379
25597,18.87642478942871
25609,17.804515838623047
25647,23.864051818847656
25661,21.737871170043945
25664,16.29098129272461
25700,25.007823944091797
25712,14.327455520629883
25713,20.28043556213379
25721,17.42899513244629
25751,16.71677589416504
25754,19.538164138793945
25757,15.317366600036621
25795,19.57281494140625
25844,17.425777435302734
25855,22.324844360351562
25879,18.953929901123047
25888,16.3438720703125
25902,18.785266876220703
25920,16.656600952148438
25959,16.113115310668945
25961,21.725215911865234
25963,18.336015701293945
25965,16.640893936157227
25968,19.401546478271484
25970,14.602903366088867
25977,17.2803955078125
25990,15.157203674316406
26026,19.71023178100586
26029,16.062992095947266
26038,14.138031005859375
26049,18.15627670288086
26060,17.627708435058594
26064,16.67544937133789
26065,16.962324142456055
26128,17.813810348510742
26146,21.384933471679688
26174,14.680344581604004
26183,12.950230598449707
26189,19.15482521057129
26193,14.561142921447754
26250,19.493698120117188
26261,14.939104080200195
26277,15.014184951782227
26304,19.24276351928711
26320,16.322885513305664
26329,16.217729568481445
26331,21.802888870239258
26350,17.08179473876953
26355,17.69362449645996
26368,17.242216110229492
26400,20.266265869140625
26430,17.86312484741211
26435,18.683387756347656
26474,16.44693374633789
26488,13.95787239074707
26512,17.701448440551758
26538,15.718533515930176
26552,14.653186798095703
26557,17.40871238708496
26571,18.57571029663086
26579,21.153841018676758
26581,19.850961685180664
26627,18.76242446899414
26641,11.919564247131348
26667,14.832676887512207
26673,17.793771743774414
26682,13.057967185974121
26704,22.35472297668457
26711,18.485017776489258
26714,14.408594131469727
26754,15.49702262878418
26756,16.31537437438965
26784,18.80068588256836
26785,15.86187744140625
26802,18.49979019165039
26834,16.823535919189453
26847,16.871326446533203
26848,14.974650382995605
26858,13.124735832214355
26866,13.718361854553223
26869,13.190999031066895
26876,13.467085838317871
26928,15.746393203735352
26943,15.461576461791992
27046,13.210868835449219
27047,15.745091438293457
27058,15.695890426635742
27106,16.649295806884766
27123,15.886838912963867
27172,19.537742614746094
27259,17.6423282623291
27370,13.520055770874023
27383,16.76944351196289
27420,19.162019729614258
27446,16.40949249267578
27482,15.310462951660156
27548,13.610127449035645
27552,17.2997989654541
27599,12.28227424621582
27614,16.367897033691406
27626,18.401840209960938
27647,15.434290885925293
27662,16.15279197692871
27668,17.521583557128906
27729,19.19833755493164
27735,16.226938247680664
27750,16.55391502380371
27754,13.67932415008545
27790,16.270763397216797
27791,15.131292343139648
27808,13.473341941833496
27840,14.871271133422852
27853,15.660423278808594
27857,16.213024139404297
27884,15.950270652770996
27938,20.994829177856445
27943,16.834012985229492
27984,19.771766662597656
27990,14.443321228027344
28033,18.150142669677734
28084,14.75897216796875
28133,14.950697898864746
28163,15.605907440185547
28164,13.918843269348145
28171,15.25592041015625
28175,13.601781845092773
28242,12.86224365234375
28261,14.1283597946167
28295,12.155354499816895
28311,16.319509506225586
28337,18.457042694091797
28340,17.43636703491211
28344,17.065839767456055
28348,15.61413860321045
28357,16.260147094726562
28366,14.816512107849121
28420,15.056388854980469
28479,11.506887435913086
28553,17.047195434570312
28579,19.156850814819336
28582,16.90604019165039
28593,16.11757469177246
28631,14.313549041748047
28646,14.176365852355957
28674,14.694597244262695
28691,14.442344665527344
28757,15.091753005981445
28767,16.269100189208984
28772,16.466123580932617
28773,17.87636947631836
28780,15.654075622558594
28791,14.2818603515625
28824,15.702392578125
28861,13.126704216003418
28884,12.646126747131348
28888,13.554043769836426
28910,13.838594436645508
28928,12.672121047973633
28936,13.06994342803955
29016,15.18017292022705
29022,14.413562774658203
29031,18.01633644104004
29056,14.50042724609375
29079,11.901473045349121
29093,12.166742324829102
29119,11.694169998168945
29156,13.476548194885254
29159,20.096683502197266
29173,14.972559928894043
29185,18.40567970275879
