steps,loss/td_error
23343,-10.775609016418457
23363,-0.3693314790725708
23394,-2.0243544578552246
23415,-2.965036392211914
23425,4.133038520812988
23431,1.5228586196899414
23455,0.5009522438049316
23458,4.412056922912598
23509,-0.033027105033397675
23541,2.719667911529541
23554,-2.081413984298706
23566,-2.3233001232147217
23572,-1.005037784576416
23593,-3.4190568923950195
23600,-5.9842095375061035
23608,-3.4049878120422363
23626,1.3955461978912354
23641,-7.960117340087891
23669,2.441084623336792
23694,-0.4542146921157837
23713,1.1817114353179932
23788,0.614165723323822
23844,0.17204652726650238
23850,4.2829365730285645
23871,-1.2964328527450562
23898,2.218777894973755
23909,1.0271471738815308
23989,3.020808696746826
24023,-0.10171113908290863
24030,-2.666670799255371
24035,-10.006406784057617
24053,-2.099236011505127
24058,1.115541696548462
24069,-4.003627777099609
24098,2.520043134689331
24104,1.890877366065979
24138,1.8857545852661133
24151,0.6087027788162231
24166,-3.513607978820801
24192,-6.136216163635254
24200,3.3930184841156006
24202,1.2107183933258057
24231,2.877061128616333
24248,-4.498778343200684
24371,-1.5723942518234253
24389,3.4940316677093506
24399,-4.637697696685791
24406,-1.8661187887191772
24460,-1.9308974742889404
24476,-1.4300912618637085
24481,-3.4341976642608643
24493,-8.540882110595703
24551,7.149146556854248
24560,-1.5577600002288818
24595,0.4779570400714874
24601,2.9294464588165283
24608,3.7523629665374756
24610,-1.3151785135269165
24611,0.9074429273605347
24617,2.809912919998169
24678,3.988541841506958
24721,0.3922242522239685
24754,1.5318617820739746
24792,2.770073413848877
24810,-0.6980873346328735
24828,2.9794082641601562
24836,-3.6451001167297363
24865,-1.3163833618164062
24888,-0.36620020866394043
24897,1.7045978307724
24967,-2.661881923675537
25002,1.6359089612960815
25030,6.401771068572998
25031,3.5915019512176514
25102,-5.065946578979492
25152,-2.7960948944091797
25156,-1.2037862539291382
25186,-5.2479119300842285
25192,-0.4769599139690399
25198,1.5363267660140991
25201,0.11798486113548279
25287,4.047089099884033
25337,-0.49468716979026794
25401,0.9741796851158142
25407,3.0161595344543457
25474,-0.7371653318405151
25522,-0.06988416612148285
25523,-0.664709746837616
25550,-1.732783555984497
25558,-6.827840328216553
25597,2.0026865005493164
25609,-3.5530097484588623
25647,-5.2467360496521
25661,-4.202273368835449
25664,0.6507538557052612
25700,-5.360314846038818
25712,0.429520845413208
25713,-3.884995937347412
25721,-0.36965861916542053
25751,2.066319704055786
25754,-5.3509840965271
25757,-1.835546612739563
25795,-5.226317882537842
25844,1.3277220726013184
25855,-4.694110870361328
25879,1.0507025718688965
25888,0.1218855232000351
25902,-3.0089704990386963
25920,3.011375904083252
25959,2.7397894859313965
25961,2.969845771789551
25963,-4.404365062713623
25965,-2.6907846927642822
25968,1.9554808139801025
25970,1.3279820680618286
25977,2.8274261951446533
25990,-1.2304033041000366
