steps,episode_reward
672,-30527.37109375
1344,-13638.427734375
2016,-156206.203125
2688,-951.3673095703125
3360,-2628.37890625
4032,-17634.2890625
4704,-1106.3956298828125
5376,-1357.7879638671875
6048,-105095.8671875
6720,-8924.634765625
7392,-24610.69921875
8064,-78958.1015625
8736,-25721.4375
9408,-20837.662109375
10080,-26160.841796875
10752,-21271.783203125
11424,-32116.525390625
12096,-12629.6767578125
12768,-34648.25
13440,-10830.1220703125
14112,-3520.96728515625
14784,-1822.4781494140625
15456,-2929.698486328125
16128,-4355.5341796875
16800,-3510.67041015625
17472,-4689.560546875
18144,-3384.318115234375
18816,-3907.611572265625
19488,-3630.5048828125
20160,-17444.232421875
20832,-4846.05859375
21504,-1609.5406494140625
22176,-37712.33203125
22848,-1711.683349609375
23520,-14777.890625
24192,-3888.524169921875
24864,-2841.457763671875
25536,-1334.2659912109375
26208,-3533.1884765625
26880,-889.31201171875
27552,-2043.9737548828125
28224,-1031.7247314453125
28896,-1310.9847412109375
29568,-420.6445617675781
30240,-720.7069091796875
30912,-3050.401611328125
31584,-7826.36669921875
32256,-366.4915771484375
32928,-1117.178466796875
33600,-337.99945068359375
34272,-1772.2259521484375
34944,-9583.2626953125
35616,-986.0425415039062
36288,-4751.9736328125
36960,-487.34039306640625
37632,-11558.982421875
38304,-1470.2015380859375
38976,-1268.8507080078125
39648,-499.3904724121094
40320,-32033.123046875
40992,-243.35806274414062
41664,-318.99847412109375
42336,-9546.91796875
43008,-8277.1640625
43680,-4128.9892578125
44352,-476.2510070800781
45024,-961.6328125
45696,-251.75912475585938
46368,-14038.7119140625
47040,-334.20367431640625
47712,-295.1011962890625
48384,-689.4417724609375
49056,-1261.1767578125
49728,-157.782470703125
50400,-942.1903686523438
51072,-302.9892272949219
51744,-149.9659423828125
52416,-261.3293762207031
53088,-146.16546630859375
53760,-117.13282012939453
54432,-114.065673828125
55104,-14793.45703125
55776,-72.40345764160156
56448,-97.5522232055664
57120,-89.25960540771484
57792,-460.9844970703125
58464,-1965.0753173828125
59136,-62.20840835571289
59808,-23812.51953125
60480,-5018.94775390625
61152,-402.4658203125
61824,-907.6600952148438
62496,-111.93299865722656
63168,-543.880859375
63840,-901.5690307617188
64512,-341.254638671875
65184,-108.9453125
65856,-2835.10009765625
66528,-92.42655181884766
67200,-1534.0963134765625
67872,-1579.1986083984375
68544,-2311.052978515625
69216,-33160.515625
69888,-164.81141662597656
70560,-364.2589111328125
71232,-99.84037017822266
71904,-149.22100830078125
72576,-288.66790771484375
73248,-192.423095703125
73920,-72.01801300048828
74592,-102.88067626953125
75264,-404.9270324707031
75936,-1103.30126953125
76608,-680.5892333984375
77280,-364.4241943359375
77952,-2171.2861328125
78624,-665.4935302734375
79296,-496.48779296875
79968,-1122.1240234375
80640,-697.5517578125
81312,-15471.9580078125
81984,-18045.998046875
82656,-1071.6712646484375
83328,-6503.7158203125
84000,-14160.705078125
84672,-769.0841674804688
85344,-653.7156372070312
86016,-2345.6591796875
86688,-780.5602416992188
87360,-1931.291259765625
88032,-172.77317810058594
88704,-225.2919464111328
89376,-150.1121063232422
90048,-44291.01171875
90720,-560.2949829101562
91392,-7912.541015625
92064,-625.72021484375
92736,-1116.4814453125
93408,-489.0653076171875
94080,-1549.58984375
94477,-96.28234100341797
95149,-2733.953369140625
95821,-3140.6259765625
96493,-291.3128967285156
97165,-526.4609985351562
97837,-2094.05029296875
98509,-907.9336547851562
99181,-22417.73046875
99853,-2505.0068359375
100525,-137.88839721679688
101197,-449.51861572265625
101869,-306.6695556640625
102541,-685.2999877929688
103213,-173.14825439453125
103885,-1483.5980224609375
104557,-27012.275390625
105229,-771.7546997070312
105901,-496.2381896972656
106573,-1412.4979248046875
107245,-587.7872314453125
107917,-2666.57958984375
108589,-591.536865234375
109261,-15640.494140625
109933,-997.7627563476562
110605,-2022.32568359375
111277,-972.1591796875
111949,-783.9554443359375
112621,-547.1043090820312
113293,-1061.1168212890625
113965,-369.9696350097656
114637,-55.9146728515625
115309,-63.666648864746094
115981,-3392.123291015625
116653,-467.4190673828125
117325,-821.9774780273438
117997,-169.87796020507812
118669,-10481.29296875
119341,-170.24559020996094
120013,-1269.2652587890625
120685,-405.99261474609375
121357,-1655.427978515625
122029,-1272.3740234375
122701,-105.4318618774414
123373,-775.7762451171875
124045,-7708.623046875
124717,-3055.744140625
125389,-19328.109375
126061,-7483.66259765625
126733,-3920.291259765625
127405,-433.6287536621094
128077,-2351.643310546875
128749,-1575.38818359375
129421,-728.4624633789062
130093,-957.9539184570312
130765,-1477.7293701171875
131437,-172.28477478027344
132109,-1425.74560546875
132781,-27944.255859375
133453,-35362.58984375
134125,-425.54205322265625
134797,-1038.64892578125
135469,-949.7545776367188
136141,-154.0537567138672
136813,-719.9688720703125
137485,-380.0597839355469
138157,-972.6809692382812
138829,-83.82078552246094
139501,-142.0208282470703
140173,-572.9432373046875
140845,-147.61976623535156
141517,-75.30883026123047
142189,-14919.859375
142861,-153.78582763671875
143533,-817.8485717773438
144205,-309.6952819824219
144877,-202.61495971679688
145549,-442.9402160644531
146221,-105.0862808227539
146893,-272.1235656738281
147565,-111.75104522705078
148237,-558.9229125976562
148909,-574.5977172851562
149581,-325.31329345703125
150253,-335.5099792480469
150925,-460.1415100097656
151597,-222.4356689453125
152269,-5276.189453125
152941,-777.26123046875
153613,-50.39232635498047
154285,-208.6584014892578
154957,-227.8402099609375
155629,-127.70806884765625
156301,-530.7138061523438
156973,-530.0789184570312
157645,-137.3649139404297
158317,-1525.7637939453125
158989,-15949.302734375
159661,-903.82373046875
160333,-873.7940673828125
161005,-145.2009735107422
161677,-313.52752685546875
162349,-3424.544677734375
163021,-429.73431396484375
163693,-122.49150085449219
164365,-647.8396606445312
165037,-165.80467224121094
165709,-89.46356964111328
166381,-43.779300689697266
167053,-194.83383178710938
167725,-98.27276611328125
168397,-45.61015701293945
169069,-257.4774475097656
169741,-122.09024047851562
170413,-240.5620880126953
171085,-162.93069458007812
171757,-339.90936279296875
172429,-56432.60546875
173101,-1932.4322509765625
173773,-3834.140380859375
174445,-225.31703186035156
175117,-219.6206512451172
175789,-20471.197265625
176461,-454.5547180175781
177133,-1964.154052734375
177805,-3421.576416015625
178477,-5708.3837890625
179149,-458.19525146484375
179821,-203.0427703857422
180493,-529.4229125976562
181165,-145.55490112304688
181837,-37325.6796875
182509,-1693.9326171875
183181,-2911.371826171875
183853,-1942.1505126953125
184525,-212.5841064453125
185197,-3200.578125
185869,-373.9630126953125
186541,-185.0599365234375
187213,-402.55859375
187885,-20931.23828125
188557,-1471.5711669921875
189229,-3957.304443359375
189901,-778.1411743164062
190573,-484.5466003417969
191245,-364.1413269042969
191917,-6517.4833984375
192589,-208.21766662597656
193261,-1943.473876953125
193933,-1030.736572265625
194605,-2900.453369140625
195277,-761.0143432617188
195949,-29260.408203125
196621,-1166.7874755859375
197293,-2001.50927734375
197965,-173.712890625
