steps,episode_reward
768,-1305.463134765625
1440,-2954.299072265625
2112,-1828.984619140625
2784,-4100.7412109375
3456,-750.56298828125
4128,-17659.5
4800,-6019.4375
5472,-13996.87109375
6144,-1316.7625732421875
6816,-1903.361572265625
7488,-4264.2431640625
8160,-6478.27783203125
8832,-949.1968383789062
9504,-3488.57666015625
10176,-7732.146484375
10848,-17820.546875
11520,-20461.3828125
12192,-2767.087890625
12864,-6948.98291015625
13536,-18347.548828125
14208,-474.40673828125
14880,-2274.636962890625
15552,-16495.369140625
16224,-9196.6396484375
16896,-3935.872314453125
17568,-9211.1767578125
18240,-14140.53125
18912,-576.5909423828125
19584,-8481.7470703125
20256,-9371.9931640625
20928,-1296.03857421875
21600,-638.2864990234375
22272,-1882.3575439453125
22944,-2003.933837890625
23616,-307.4580383300781
24288,-2882.0869140625
24960,-14674.0634765625
25632,-715.4456787109375
26304,-2896.297607421875
26976,-4946.7431640625
27648,-2431.909423828125
28320,-431.68048095703125
28992,-2549.102294921875
29664,-1189.652587890625
30336,-1123.10693359375
31008,-112.29537200927734
31680,-879.3117065429688
32352,-578.460693359375
33024,-4953.20849609375
33696,-364.0293884277344
34368,-9819.73046875
35040,-1673.869384765625
35712,-9430.6357421875
36384,-1758.294677734375
37056,-2308.746826171875
37728,-4567.54931640625
38400,-5523.70263671875
39072,-6907.40625
39744,-28051.091796875
40416,-1324.38232421875
41088,-834.03759765625
41760,-4810.5
42432,-365.78887939453125
43104,-1628.8385009765625
43776,-9806.6396484375
44448,-2054.230712890625
45120,-44.5843391418457
45792,-116.4041519165039
46464,-3624.504150390625
47136,-4004.990478515625
47808,-3557.628662109375
48480,-4890.43701171875
49152,-3012.9794921875
49824,-78.70223236083984
50496,-6661.1796875
51168,-965.2965698242188
51840,-8974.7744140625
52512,-14634.4833984375
53184,-4955.126953125
53856,-9365.0029296875
54528,-22494.482421875
55200,-17444.70703125
55872,-289.3670654296875
56544,-13563.8857421875
57216,-885.2692260742188
57888,-5980.4140625
58560,-6011.447265625
59232,-836.8547973632812
59904,-3099.15771484375
60576,-7774.0546875
61248,-15105.875
61920,-10150.955078125
62592,-1675.9580078125
63264,-8380.6806640625
63936,-258.2217102050781
64608,-10616.0439453125
65280,-9161.669921875
65952,-7570.8857421875
66624,-1370.9046630859375
67296,-16216.1552734375
67968,-8080.02490234375
68640,-18410.86328125
69312,-9790.509765625
69984,-7497.4560546875
70656,-4159.4189453125
71328,-1925.577880859375
72000,-248.69374084472656
72672,-1043.8328857421875
73344,-8571.5009765625
74016,-10559.78515625
74688,-13182.02734375
75360,-6450.44921875
76032,-15178.34375
76704,-9201.689453125
77376,-2038.1494140625
78048,-12482.28125
78720,-15582.7783203125
79392,-6660.4765625
80064,-2592.826904296875
80736,-272.830322265625
81408,-130.3550262451172
82080,-2997.823974609375
82752,-1083.8526611328125
83424,-8993.677734375
84096,-142.16860961914062
84768,-71.27578735351562
