#{"env_id": null, "t_start": 1610141265.1776073}
r,l,t
-3.323563,96,6412.920162
-4.702959,96,6432.032635
-3.166474,96,6450.945488
-10.682543,96,6470.136195
-1.330147,96,6489.025599
-1.989088,96,6507.848968
-1.724322,96,6526.488193
-7.121399,96,6545.424803
-1.809385,96,6564.54458
-4.914337,96,6582.357726
-3.855672,96,6601.251182
-1.447912,96,6619.591911
-4.144534,96,6638.643743
-10.40971,96,6657.420467
-5.018207,96,6676.891826
-1.181054,96,6695.96347
-5.516649,96,6714.870363
-1.574359,96,6733.280327
-1.854673,96,6751.184165
-1.704277,96,6769.441518
-4.018779,96,6787.185227
-6.800366,96,6805.756471
-1.820235,96,6824.068888
-1.419092,96,6843.598384
-5.579123,96,6861.229858
-3.075858,96,6879.409187
-5.006384,96,6896.757012
-4.643853,96,6917.642102
-6.182301,96,6938.095322
-6.301893,96,6958.63425
-0.933465,96,6978.233503
-7.451735,96,6997.372139
-1.428823,96,7015.002718
-6.364824,96,7032.443269
-8.935092,96,7051.404547
-7.769382,96,7069.09909
-4.923145,96,7089.092557
-2.393171,96,7107.033313
-0.572435,96,7124.500288
-5.687859,96,7144.222563
-2.137518,96,7162.433501
-1.450717,96,7182.186538
-3.036614,96,7200.772866
-4.004446,96,7219.624411
-2.659953,96,7238.067339
-2.082665,96,7256.26969
-0.805374,96,7274.906473
-8.15362,96,7292.744947
-2.376893,96,7312.413794
-11.759397,96,7331.501487
-3.487589,96,7349.82506
-11.068227,96,7367.124189
-5.156076,96,7385.037461
-1.763994,96,7403.404068
-0.898403,96,7422.570799
-7.314356,96,7442.466928
-1.645753,96,7460.41102
-1.518864,96,7478.497717
-3.914206,96,7496.067664
-5.171009,96,7513.830176
-2.957923,96,7531.469391
-1.289469,96,7550.335366
-6.287247,96,7568.693798
-3.628417,96,7589.835942
-3.689532,96,7610.797799
-15.530436,96,7631.047812
-6.489575,96,7649.229509
-8.217075,96,7667.307731
-1.202415,96,7686.146243
-8.916209,96,7705.407957
-11.424226,96,7722.680964
-0.49383,96,7740.341885
-4.903667,96,7758.125542
-8.777827,96,7775.79168
-3.087772,96,7794.117267
-0.951409,96,7812.393197
-4.967804,96,7830.854653
-1.982302,96,7849.55956
-1.880709,96,7867.672303
-6.402558,96,7886.008929
-0.921626,96,7903.247216
-2.881053,96,7921.867365
-2.856379,96,7940.212157
-1.948625,96,7957.908247
-6.426992,96,7976.663987
-3.8607,96,7994.823855
-4.455738,96,8014.254672
-6.140516,96,8033.512483
-6.319117,96,8051.825518
-6.59116,96,8070.913455
-2.07187,96,8088.319557
-3.001618,96,8106.264456
-4.074014,96,8125.671122
-0.889548,96,8144.130023
-3.841065,96,8163.78116
-5.007006,96,8183.787401
-4.043416,96,8203.663232
-6.232048,96,8222.681496
-2.677039,96,8241.715017
-2.123247,96,8262.611163
-3.666511,96,8283.548995
-4.026413,96,8303.762043
-0.679754,96,8323.508769
-2.531307,96,8341.410215
-2.261905,96,8359.815833
-0.715964,96,8377.744548
-1.675626,96,8395.622692
-6.128103,96,8413.141446
-3.112071,96,8433.709727
-10.646792,96,8455.024553
-1.690441,96,8472.39646
-4.416569,96,8489.89216
-11.108876,96,8508.033567
-2.284038,96,8525.804277
-2.826177,96,8543.380828
-1.973184,96,8561.047126
-0.735565,96,8578.060918
-9.681708,96,8595.747784
-1.302192,96,8615.042312
-0.784841,96,8632.441851
-1.888571,96,8649.93254
-1.182235,96,8668.467955
-2.315744,96,8688.171235
-1.83258,96,8706.379499
-8.050327,96,8724.631589
-1.949338,96,8742.032174
-9.571151,96,8760.637959
-10.032237,96,8778.416395
-2.650815,96,8796.291287
-1.534061,96,8813.47684
-4.985244,96,8832.282905
-2.195059,96,8850.887216
-6.584893,96,8873.695734
-5.613501,96,8891.137595
-12.237374,96,8911.447138
-1.40092,96,8932.497349
-2.506221,96,8951.848594
-4.248587,96,8971.029236
-8.331458,96,8988.095042
-1.248559,96,9006.20011
-7.017847,96,9025.244893
-2.373065,96,9043.393567
-8.168857,96,9061.168303
-1.599816,96,9079.068277
-9.554568,96,9096.500777
-6.082994,96,9114.160811
-1.501998,96,9130.703703
-2.028574,96,9147.901909
-1.872093,96,9165.626504
-1.795033,96,9183.498333
-2.291424,96,9201.176301
-2.21775,96,9219.49943
-1.133292,96,9237.884283
-10.809391,96,9256.49382
-9.595472,96,9273.819314
-4.459731,96,9290.821815
-1.694264,96,9307.601047
-4.18663,96,9325.650734
-1.198157,96,9343.993417
-1.858465,96,9361.677246
-1.58808,96,9379.441181
-9.197317,96,9396.844906
-8.035297,96,9414.134544
-3.993676,96,9432.42654
-9.249465,96,9449.762966
-1.098507,96,9468.075806
-1.407571,96,9485.317536
-1.200176,96,9502.955257
-4.00269,96,9520.234066
-2.716626,96,9537.888741
-2.128088,96,9555.243491
-6.772489,96,9573.993106
-3.591288,96,9593.637233
-4.925335,96,9613.613075
-2.094885,96,9633.09207
-3.398496,96,9651.914492
-3.194525,96,9670.314793
-4.23506,96,9688.846771
-2.647561,96,9705.860729
-1.954005,96,9723.273642
-2.552503,96,9740.371396
-5.235323,96,9759.195198
-1.732768,96,9776.248448
-1.515806,96,9792.884786
-3.109402,96,9810.839483
-3.669682,96,9829.241196
-2.078302,96,9847.673583
-6.466888,96,9864.827458
-0.882742,96,9882.505238
-7.074509,96,9899.734507
-2.312987,96,9917.131061
-1.983515,96,9933.881919
-1.458126,96,9952.243925
-6.561379,96,9969.18801
-4.662506,96,9986.690933
-1.380987,96,10003.739444
-4.948948,96,10022.22972
-7.868011,96,10042.11762
-2.319372,96,10060.157394
-1.202729,96,10077.490482
-1.831273,96,10095.113204
-5.072997,96,10113.01591
-1.390939,96,10130.992723
-5.69975,96,10149.797453
-7.024468,96,10167.555337
-2.724932,96,10184.647348
-1.686687,96,10201.790231
-6.799938,96,10219.347068
-1.223218,96,10238.815725
-2.49189,96,10258.852441
-4.165379,96,10278.405999
-10.640925,96,10299.618989
-0.852916,96,10316.529315
-7.947713,96,10334.830062
-3.457254,96,10352.341334
-2.92701,96,10369.882708
-5.164272,96,10386.716463
-3.54547,96,10404.232329
-2.746273,96,10422.575229
-10.589558,96,10440.201468
-2.973957,96,10457.988087
-5.335558,96,10476.397633
-0.994068,96,10493.952168
-3.865532,96,10511.153533
-2.53242,96,10528.415244
-2.595663,96,10546.452637
-4.058174,96,10564.36613
-2.643303,96,10581.23157
-1.777214,96,10599.617157
-4.919563,96,10617.955636
-5.570764,96,10636.122017
-2.388135,96,10653.590741
-1.643107,96,10670.567472
-1.514412,96,10689.144825
-1.715663,96,10706.484244
-1.140242,96,10724.915867
-0.993704,96,10744.978111
-0.684638,96,10761.987848
-6.848233,96,10779.363429
-0.745869,96,10795.782813
-1.828039,96,10813.753122
-1.006004,96,10831.209701
-2.578138,96,10848.897488
-3.218409,96,10866.960773
-3.822295,96,10884.72783
-1.185342,96,10904.208578
-8.195419,96,10927.208586
-1.510007,96,10950.219703
-4.334254,96,10973.298339
-10.731171,96,10993.179922
-2.668596,96,11015.477614
-8.123378,96,11035.214708
-3.769162,96,11055.736032
-1.902523,96,11074.218521
-1.589464,96,11091.326325
-6.114371,96,11110.494509
-6.040052,96,11128.773449
-1.276642,96,11155.282745
-1.890503,96,11180.383468
-1.547051,96,11202.671529
-1.123957,96,11223.168682
-3.051939,96,11245.196008
-1.304928,96,11265.93152
-3.841081,96,11288.545526
-2.617514,96,11308.730758
-1.264909,96,11330.775021
-5.41138,96,11351.093834
-4.877422,96,11374.664069
-1.641999,96,11396.294138
-0.798568,96,11415.819737
-1.258825,96,11439.552096
-2.551681,96,11459.882343
-1.22342,96,11477.625318
-10.222864,96,11496.412344
-4.772937,96,11515.784444
-4.829466,96,11536.831443
-1.359582,96,11556.403633
-2.199052,96,11581.235266
-1.73746,96,11607.683376
-4.320997,96,11631.234427
-1.323465,96,11654.168451
-2.423394,96,11678.506999
-3.826748,96,11699.708407
-1.447859,96,11722.134025
-3.693474,96,11743.167109
-2.681409,96,11764.794049
-2.264504,96,11782.213698
-7.569964,96,11799.317728
-1.162707,96,11817.476147
-2.396982,96,11838.663773
-3.586241,96,11855.456662
-2.331426,96,11872.792026
-1.473146,96,11894.548025
-1.241296,96,11911.673453
-2.009264,96,11929.781818
-3.177519,96,11947.336491
-3.813698,96,11965.237296
-0.415735,96,11983.749527
-3.447831,96,12001.029958
-2.672854,96,12018.607692
-4.237329,96,12036.008995
-5.130275,96,12054.402621
-2.974784,96,12072.04173
-4.369387,96,12090.275118
-1.754717,96,12108.31766
-7.880633,96,12125.884964
-1.534367,96,12144.328691
-1.110914,96,12162.262259
-3.431255,96,12179.662742
-5.097247,96,12197.228015
-2.400693,96,12215.75512
-2.135094,96,12236.942713
-6.277062,96,12256.339036
-3.160293,96,12276.250505
-1.685846,96,12295.272302
-1.855619,96,12317.119816
-5.418394,96,12335.527698
-3.916726,96,12354.156696
-4.036219,96,12371.512024
-4.058064,96,12389.380832
-1.618373,96,12406.849247
-4.0697,96,12424.090699
-1.541495,96,12442.821929
-1.830506,96,12461.111147
-2.241474,96,12479.513058
-5.910541,96,12497.325634
-1.921383,96,12515.93818
-1.036282,96,12532.620602
-4.111821,96,12550.688432
-2.250998,96,12567.697296
-4.359866,96,12585.337668
-1.037811,96,12603.171321
-1.836707,96,12621.079913
-1.275302,96,12638.665685
-5.990505,96,12656.267128
-4.6343,96,12673.514169
-2.956655,96,12690.998624
-1.377659,96,12709.43326
-5.529445,96,12726.424403
-3.720638,96,12742.778032
-1.853695,96,12759.516937
-5.089937,96,12777.373475
-1.069991,96,12794.700776
-5.50698,96,12811.728575
-2.28941,96,12832.877353
-3.765492,96,12850.474119
-2.008206,96,12867.070757
-5.745287,96,12886.774143
-2.400026,96,12906.758548
-0.947783,96,12928.911485
-5.727462,96,12948.71782
-1.595756,96,12969.923642
-1.230375,96,12987.990567
-3.402947,96,13006.683326
-0.918621,96,13025.022778
-2.45884,96,13043.224225
-3.101892,96,13061.68675
-1.959633,96,13079.85014
-2.841691,96,13098.973309
-1.58355,96,13116.780147
-3.630525,96,13134.860927
-2.813238,96,13154.15303
-1.742509,96,13173.37003
-2.83824,96,13191.819609
-1.075465,96,13210.995217
-1.181466,96,13229.362362
-0.374167,96,13247.515326
-3.554549,96,13267.620334
-2.451074,96,13286.004273
-5.500437,96,13304.246953
-2.116161,96,13322.719663
-1.720737,96,13340.269686
-1.076436,96,13358.177538
-4.135889,96,13377.205719
-3.805846,96,13395.0859
-3.783802,96,13413.81089
-3.063667,96,13432.64348
-1.693334,96,13450.883679
-3.141986,96,13467.386074
-1.488993,96,13484.740054
-1.096413,96,13502.187925
-4.878021,96,13519.856496
-3.950102,96,13538.54899
-1.112366,96,13556.081624
-1.748901,96,13575.883969
-6.967979,96,13595.776609
-5.505569,96,13616.209277
-0.84513,96,13634.313783
-2.664405,96,13651.300045
-1.424815,96,13669.972976
-1.03244,96,13687.664892
-5.342657,96,13704.804392
-7.571362,96,13722.184027
-1.460666,96,13740.960449
-2.727759,96,13758.358329
-1.82528,96,13777.228612
-4.174722,96,13794.849117
-0.859787,96,13812.582945
-5.199085,96,13831.211338
-6.569151,96,13848.825705
-3.397923,96,13866.542372
-0.717436,96,13884.687888
-3.506061,96,13903.059924
-2.380588,96,13922.315151
-1.890805,96,13939.558708
-5.339482,96,13956.963022
-2.588737,96,13972.675199
-2.326785,96,13990.363759
-2.301208,96,14007.725065
-1.813645,96,14026.399822
-2.904265,96,14044.790428
-1.368326,96,14065.682086
-1.29708,96,14087.651983
-5.832975,96,14106.74788
-2.399182,96,14123.970289
-4.759698,96,14141.008085
-4.358392,96,14158.961965
-4.849948,96,14177.22988
-1.640478,96,14194.325452
-1.184215,96,14210.969151
-2.450547,96,14229.919587
-1.195008,96,14250.205457
-2.033377,96,14270.249463
-2.291905,96,14289.967108
-2.087604,96,14307.962542
-1.109971,96,14328.6034
-1.1748,96,14349.06478
-1.61525,96,14367.740536
-1.98714,96,14385.925982
-4.343974,96,14405.265796
-5.079209,96,14423.272462
-1.559415,96,14443.093549
-2.837629,96,14462.068631
-2.505492,96,14480.513544
-1.532249,96,14498.791043
-1.656979,96,14517.653481
-2.155371,96,14535.540744
-2.322291,96,14554.244924
-2.656973,96,14573.063435
-1.888722,96,14592.567249
-0.746068,96,14609.928043
-1.400853,96,14630.644344
-1.24129,96,14650.260042
-3.62607,96,14669.181231
-2.308318,96,14687.477798
-1.14898,96,14706.421908
-1.767375,96,14725.037813
-0.66795,96,14743.275147
-1.669912,96,14761.674582
-1.334829,96,14780.732773
-3.911778,96,14798.84102
-4.0962,96,14816.721647
-1.722108,96,14835.57755
-3.567941,96,14853.660236
-3.492762,96,14873.387938
-0.886592,96,14892.440541
-1.330007,96,14912.021588
-2.491116,96,14932.691967
-0.88586,96,14952.061462
-6.473916,96,14971.09651
-0.932486,96,14989.900777
-2.538187,96,15009.192014
-4.079987,96,15027.505475
-2.329445,96,15046.744168
-3.045477,96,15067.186395
-4.150266,96,15086.265607
-2.15273,96,15105.745624
-1.680673,96,15123.3156
-1.672215,96,15142.04168
-3.828646,96,15160.6383
-1.25527,96,15179.300887
-3.949948,96,15197.25266
-1.234298,96,15216.982713
-1.676922,96,15234.337318
-1.803022,96,15251.719559
-1.38833,96,15267.603209
-2.213391,96,15284.672434
-2.928822,96,15302.379439
-2.426775,96,15321.143106
-6.217633,96,15339.443059
-3.867439,96,15356.59483
-2.732418,96,15374.594038
-1.988945,96,15391.540955
-1.767972,96,15408.164377
-1.553834,96,15425.014274
-1.389334,96,15441.926905
-4.367753,96,15460.72821
-1.494361,96,15478.579045
-0.918787,96,15496.390354
-5.790593,96,15512.51056
-5.715517,96,15528.648681
-1.7411,96,15545.575034
-1.066438,96,15569.916482
-0.519165,96,15589.428967
-1.175216,96,15608.254243
-0.895124,96,15625.911256
-3.243114,96,15642.924006
-0.740763,96,15662.143621
-1.418766,96,15680.949437
-1.36904,96,15699.046912
-1.451045,96,15716.748024
-0.586166,96,15733.684545
-3.511934,96,15750.398593
-1.445114,96,15767.009122
-0.981576,96,15783.178126
-2.732595,96,15801.234411
-1.891358,96,15817.616815
-1.919432,96,15835.360376
-4.931719,96,15852.447926
-3.147905,96,15870.837922
-0.615967,96,15887.850583
-4.40758,96,15907.095915
-4.731266,96,15924.759523
-1.586055,96,15942.892121
-3.542309,96,15961.845501
-2.662346,96,15979.498622
-8.108666,96,15995.64671
-3.188468,96,16012.604442
-2.032151,96,16029.668733
-1.272366,96,16046.920444
-0.954696,96,16063.387863
-2.513353,96,16081.442142
-0.476554,96,16098.322007
-1.884766,96,16114.904696
-4.965704,96,16132.126687
-1.924031,96,16151.10817
-3.158968,96,16168.797506
-1.755673,96,16187.057553
-2.9813,96,16205.649053
-3.761409,96,16227.066055
-2.437937,96,16248.470927
-3.054903,96,16266.839451
-2.221154,96,16285.449043
-0.728381,96,16301.738517
-1.530935,96,16319.653144
-1.843575,96,16336.55387
-1.34957,96,16355.167002
-3.479476,96,16372.393785
-1.117649,96,16389.057348
-1.307871,96,16406.922756
-0.659193,96,16424.117214
-2.276959,96,16441.732268
-1.410559,96,16460.046024
-1.276672,96,16477.195946
-2.544407,96,16496.064643
-1.256976,96,16512.499934
-1.196322,96,16531.26573
-0.555102,96,16548.480433
-1.28333,96,16567.81677
-2.455788,96,16585.232332
-3.128154,96,16602.046964
-1.337046,96,16619.630399
-3.11156,96,16636.886322
-1.962472,96,16654.051019
-1.147648,96,16671.570203
-1.25127,96,16688.13672
-2.410265,96,16705.949273
-1.123494,96,16723.23966
-2.406097,96,16739.853341
-0.519311,96,16756.218732
-1.382283,96,16774.174983
-3.007084,96,16792.557559
-0.831607,96,16808.981744
-2.060773,96,16827.824497
-1.203913,96,16844.74884
-0.671797,96,16861.791079
-3.115873,96,16879.951176
-4.28152,96,16900.923779
-2.376393,96,16920.554056
-1.594478,96,16938.807862
-2.874534,96,16955.42259
-1.507476,96,16987.624438
-2.508935,96,17012.439747
-3.207536,96,17031.613555
-1.132868,96,17048.96895
-0.850493,96,17068.932318
-1.352397,96,17087.864824
3.975568,96,17105.282573
-1.540069,96,17125.335748
-1.468254,96,17146.935071
-0.708274,96,17165.964191
-1.543443,96,17184.850812
-1.840181,96,17207.359572
-0.88704,96,17226.448214
-1.838876,96,17246.608615
-3.481251,96,17266.993126
-2.051218,96,17286.298859
-0.783212,96,17306.171047
-1.178785,96,17324.039229
-0.618606,96,17345.624455
-1.058789,96,17363.057108
-2.178529,96,17381.145909
-1.298216,96,17398.177926
-1.222895,96,17415.772165
-1.669427,96,17435.118351
-1.368604,96,17458.845267
-1.426422,96,17480.825263
-5.844365,96,17499.900302
-6.527796,96,17516.137321
-0.787497,96,17533.499767
-1.688979,96,17560.430906
-1.879334,96,17587.185151
-4.643728,96,17606.379548
-0.813548,96,17627.304973
-1.234727,96,17653.180175
-1.439943,96,17673.086879
-0.442057,96,17694.251683
-1.312126,96,17716.710763
-0.937808,96,17738.817195
-0.819126,96,17761.136795
-1.923398,96,17783.600327
-0.741543,96,17808.629695
-0.638851,96,17829.016711
-0.790259,96,17846.749759
-0.6826,96,17866.36291
-1.585269,96,17884.303633
-0.945505,96,17902.385013
-1.642598,96,17920.351701
-1.400751,96,17940.772788
-1.010757,96,17959.235038
-5.935268,96,17977.123242
-2.565664,96,17996.188256
-2.957937,96,18014.688662
-1.03132,96,18033.246633
-1.191046,96,18051.629349
-1.146805,96,18076.266249
-2.705225,96,18096.192336
-0.971778,96,18114.865775
-0.404717,96,18133.066232
-2.532915,96,18151.701262
-2.171186,96,18172.13744
-3.477098,96,18192.991615
-2.414664,96,18213.165361
-1.630667,96,18237.803588
-1.281788,96,18259.057499
-2.143297,96,18278.465435
-3.30639,96,18296.415731
-1.298362,96,18313.940347
-0.735633,96,18332.374386
-2.349534,96,18353.107491
-1.613483,96,18371.416173
-0.901278,96,18388.604966
-3.09669,96,18406.505651
-1.412551,96,18424.75209
-4.519732,96,18444.050372
-0.739586,96,18462.784356
