#{"t_start": 1610529520.8926442, "env_id": null}
r,l,t
-3.898488,96,3589.009173
-2.281226,96,3607.452142
-0.643829,96,3623.733959
-9.435534,96,3640.875932
-1.78538,96,3658.482306
-0.528703,96,3675.04779
-11.027719,96,3693.577318
0.0,96,3709.710805
-2.637815,96,3727.739459
-2.423775,96,3744.10779
-2.839715,96,3763.144428
-4.025098,96,3781.561656
-9.736023,96,3797.974285
-9.683891,96,3815.815349
-0.859025,96,3832.703367
-0.300022,96,3849.706785
-14.364797,96,3866.784608
-9.857882,96,3883.588031
-3.840957,96,3905.118883
-1.789226,96,3921.52225
-2.235798,96,3939.360576
-9.441507,96,3958.075357
-4.556937,96,3974.726809
-4.884472,96,3992.778514
-7.407981,96,4012.168037
-2.676398,96,4032.437592
-2.999801,96,4052.412567
-5.338626,96,4068.700068
-3.520638,96,4087.160455
-8.061018,96,4103.862302
-1.585341,96,4121.623388
-2.115368,96,4139.824311
-9.491643,96,4156.457983
-3.288613,96,4174.555334
-6.669229,96,4191.064299
-0.334931,96,4209.568314
-1.492307,96,4227.238831
-1.123989,96,4243.693588
-0.60765,96,4261.633343
-1.399327,96,4278.04142
-10.685509,96,4295.595194
-5.455375,96,4312.203293
-5.391597,96,4330.919841
-3.19292,96,4349.622241
-3.047753,96,4366.312441
-7.439105,96,4385.162169
-4.444293,96,4402.2891
-4.124198,96,4420.734384
-5.703563,96,4440.794718
-1.202913,96,4457.896554
-3.654362,96,4475.612773
-5.983803,96,4492.472276
-7.494011,96,4512.652873
-1.889508,96,4530.306051
-1.910711,96,4547.338964
-0.998598,96,4565.635878
-8.618043,96,4582.64046
-4.158081,96,4601.060975
-4.223888,96,4619.017467
-6.700018,96,4636.323292
-4.358954,96,4655.31535
-9.265748,96,4675.800831
-6.666432,96,4695.241762
-3.20484,96,4713.350314
-9.499259,96,4730.916271
-11.438174,96,4747.630819
-2.695615,96,4763.774423
-1.841259,96,4781.328254
-2.547001,96,4797.855613
-12.052408,96,4815.550058
-1.965406,96,4832.348643
-1.419396,96,4848.162122
-2.731451,96,4865.008995
-3.155453,96,4880.952214
-3.684851,96,4897.708421
-0.842234,96,4917.378627
-2.035415,96,4933.630787
-5.898825,96,4949.801464
-2.428883,96,4966.492211
-6.613015,96,4984.736316
-5.288579,96,5003.660141
-1.153187,96,5019.630284
-8.512405,96,5035.396168
-1.767836,96,5051.587378
-0.541663,96,5067.274699
-7.337453,96,5083.94662
-1.688793,96,5101.451159
-1.722787,96,5118.005966
-11.853369,96,5134.813715
-1.03849,96,5151.219885
-1.719571,96,5168.193281
-13.89955,96,5185.283793
-2.802967,96,5200.933348
-17.734036,96,5217.325232
-1.548506,96,5233.266202
-0.128285,96,5250.412877
-4.877439,96,5266.601131
-2.435149,96,5282.666163
-0.883822,96,5300.170124
-2.570102,96,5315.904496
-10.729612,96,5340.079759
-1.325253,96,5360.458818
-1.174804,96,5379.074745
-11.774947,96,5398.199502
-3.676971,96,5415.569823
-1.054526,96,5433.527217
-11.252391,96,5451.713539
-12.015838,96,5468.712908
-0.95901,96,5486.609813
-0.493227,96,5503.163342
-4.027543,96,5521.213331
-4.00447,96,5539.340065
-9.397449,96,5556.364478
-0.421735,96,5574.210281
-5.220467,96,5591.906927
-8.202394,96,5609.979724
-2.202714,96,5626.60522
-3.732817,96,5643.951264
-0.631676,96,5662.039791
-1.829044,96,5678.258042
-5.578956,96,5696.310939
-9.389485,96,5714.372382
-9.628191,96,5732.618905
-8.760568,96,5750.887168
-7.167196,96,5768.105346
-2.140495,96,5786.09933
-9.822453,96,5802.625338
-12.393428,96,5820.84926
-0.407027,96,5837.866626
-9.464795,96,5856.9086
-1.653635,96,5876.413522
-1.711084,96,5896.978289
-6.750363,96,5920.533915
-4.955066,96,5943.596426
-1.427759,96,5967.691514
-4.73493,96,5992.136414
-5.300093,96,6018.210664
-13.851243,96,6037.151573
-2.626935,96,6056.115883
-0.726133,96,6072.92981
-3.329893,96,6090.950272
-1.085856,96,6108.072279
-5.149078,96,6130.470787
-1.89101,96,6153.949522
-0.619807,96,6183.050534
-3.783135,96,6205.934531
-5.643708,96,6227.382539
-0.036353,96,6251.92554
-0.576541,96,6275.402354
-2.988362,96,6299.57799
-9.738616,96,6323.49474
-0.51367,96,6345.352751
-1.196856,96,6368.06814
-1.639022,96,6387.453224
-3.223795,96,6405.371368
-4.704975,96,6424.480798
-0.464482,96,6443.793415
-11.236354,96,6461.656096
-0.175643,96,6481.065101
-2.247192,96,6501.23588
-8.140885,96,6519.07027
-4.422262,96,6537.765691
-3.524151,96,6555.661435
-7.479094,96,6573.762215
-1.131974,96,6591.286892
-1.555794,96,6608.590418
-2.100575,96,6627.043749
-9.444755,96,6644.8839
-3.2674,96,6664.019664
-3.453329,96,6684.225051
-1.739813,96,6702.647536
-6.123722,96,6721.516851
-3.760147,96,6738.502467
-0.600492,96,6755.859143
-2.234958,96,6773.727673
-0.872734,96,6790.399884
-0.093316,96,6808.266996
-1.39374,96,6824.526719
-6.907421,96,6842.770084
-4.232313,96,6860.959845
-0.707062,96,6877.911086
-1.999748,96,6896.954224
-11.443397,96,6915.392556
