#{"env_id": null, "t_start": 1610489986.441113}
r,l,t
-12.232417,96,4019.907345
-6.569882,96,4037.373784
-1.585341,96,4054.690969
-2.115368,96,4070.88559
-9.491643,96,4086.521759
-3.288613,96,4102.589948
-6.396045,96,4118.14216
-0.648675,96,4135.21928
-1.492307,96,4150.815563
-0.026346,96,4167.427632
-0.60765,96,4182.632875
-1.399327,96,4198.658792
-10.172728,96,4214.435953
-5.455375,96,4231.267743
-5.402327,96,4248.459134
-3.226595,96,4265.007982
-3.016992,96,4281.185692
-7.311969,96,4297.22595
-4.444293,96,4313.907147
-7.807795,96,4331.040362
-6.027431,96,4347.069108
-0.822064,96,4362.961629
-3.094301,96,4379.927702
-6.041198,96,4396.023264
-13.01655,96,4413.28993
-11.855759,96,4430.403552
-8.640507,96,4448.666092
-0.835436,96,4465.488239
-9.08419,96,4483.580074
-3.89521,96,4503.705579
-4.583277,96,4521.478909
-6.875567,96,4538.744809
-4.412153,96,4554.759354
-9.251872,96,4571.252081
-7.71504,96,4586.899426
-3.169453,96,4602.624975
-10.712448,96,4619.74402
-11.860499,96,4635.697907
-2.245549,96,4652.659633
-2.400609,96,4668.896157
-2.420585,96,4685.34466
-12.117022,96,4702.259457
-1.429971,96,4717.942185
-0.604926,96,4734.184421
-7.989469,96,4750.807667
-3.155453,96,4766.569489
-3.684851,96,4782.80596
-1.984082,96,4799.293462
-2.034314,96,4817.02913
-5.898825,96,4832.681423
-2.351022,96,4849.227829
-6.613015,96,4866.242378
-5.288579,96,4882.816076
-1.153187,96,4899.249169
-2.077076,96,4916.888646
-2.982656,96,4933.764981
-0.541663,96,4949.533527
-7.337723,96,4966.208147
-8.184107,96,4982.766289
-1.722787,96,4998.995406
-11.853369,96,5015.143311
-16.2877,96,5033.024987
-1.142472,96,5050.735012
-13.89955,96,5067.586188
-9.877923,96,5085.104945
-15.802343,96,5102.125608
-13.907759,96,5119.027986
-0.677868,96,5135.297509
-4.877439,96,5154.618052
-16.471857,96,5173.794554
-2.665359,96,5192.633107
-2.570102,96,5209.337612
-10.729612,96,5226.646182
-8.802631,96,5244.183657
-27.691388,96,5261.000867
-11.774947,96,5277.984675
-3.676971,96,5294.455264
-1.524047,96,5311.382853
-10.064874,96,5327.768964
-12.015838,96,5345.155769
-0.858897,96,5361.573809
-18.210341,96,5378.994759
-3.401621,96,5395.507571
-1.475537,96,5413.203249
-8.573894,96,5430.556166
-0.764095,96,5446.291445
-5.220467,96,5462.820761
-7.907894,96,5478.923836
-10.14903,96,5496.338509
-2.567075,96,5512.810985
-0.655941,96,5530.212521
-15.799068,96,5546.017314
-5.578956,96,5562.464463
-9.389485,96,5578.499942
-9.628191,96,5594.875076
-8.66408,96,5612.61455
-6.625318,96,5629.244539
-2.140495,96,5646.881114
-9.675378,96,5663.175363
-12.393428,96,5679.895768
-0.537954,96,5695.973984
-9.16635,96,5712.643234
-1.595425,96,5728.406098
-1.711084,96,5744.953303
-6.760244,96,5761.059518
-4.753352,96,5778.383066
-3.990986,96,5795.203249
-4.649592,96,5813.508262
-5.305426,96,5830.778086
-13.851243,96,5847.731351
-2.626935,96,5864.924891
-1.845418,96,5881.374556
-3.329893,96,5897.911882
-1.403461,96,5914.163049
-5.149078,96,5930.845628
-1.070874,96,5947.113494
-3.899157,96,5963.672471
-2.920636,96,5979.928283
-3.703708,96,5997.283014
-1.530062,96,6014.703987
-7.396399,96,6030.904907
-2.988362,96,6046.882824
-8.204062,96,6063.2214
