steps,input_info/rewards
44834,-34.412654876708984
44858,-36.78394317626953
44913,-36.179962158203125
44963,-33.40796661376953
44976,-41.0814094543457
45089,-35.654815673828125
45098,-39.25175094604492
45188,-36.440853118896484
45237,-31.255016326904297
45272,-31.037097930908203
45313,-35.333072662353516
45385,-35.17852020263672
45417,-34.03270721435547
45421,-34.9919548034668
45610,-35.68242263793945
45679,-38.669151306152344
45719,-35.05098342895508
45756,-40.066471099853516
45798,-33.40666198730469
45890,-30.80984878540039
45967,-33.13648986816406
45992,-37.127986907958984
46015,-38.8797492980957
46022,-37.694305419921875
46025,-36.31235885620117
46188,-37.405086517333984
46219,-35.55910110473633
46289,-32.354827880859375
46349,-36.83125305175781
46390,-32.4682731628418
46453,-33.93854522705078
46503,-34.685035705566406
46589,-33.14019012451172
46688,-36.856353759765625
46723,-36.35237503051758
46852,-36.91147232055664
46929,-33.894508361816406
47039,-33.26346969604492
47053,-37.35504913330078
47099,-37.50782012939453
47101,-38.80155563354492
47225,-35.930606842041016
47309,-35.026832580566406
47352,-34.08555221557617
47382,-34.066654205322266
47439,-38.582305908203125
47454,-36.673004150390625
47505,-34.09614944458008
47571,-30.23661231994629
47603,-37.49885940551758
47628,-32.57053756713867
47708,-32.487483978271484
47714,-31.422311782836914
47949,-32.3451042175293
47965,-32.359153747558594
48070,-30.338163375854492
48251,-31.73830795288086
48416,-35.56769561767578
48525,-28.914485931396484
48562,-36.73197555541992
48661,-33.42132568359375
48720,-32.03052520751953
48746,-26.180286407470703
48748,-29.547822952270508
48766,-34.01283264160156
48796,-32.717464447021484
48813,-30.727399826049805
48837,-33.767845153808594
48872,-34.7300910949707
48909,-33.55448532104492
48917,-34.18190002441406
49088,-32.86685562133789
49247,-30.096187591552734
49301,-27.544710159301758
49354,-30.306869506835938
49540,-29.116527557373047
49553,-24.943185806274414
49618,-29.961349487304688
49667,-30.384716033935547
49717,-37.95462417602539
49910,-33.85404968261719
49924,-30.74922752380371
49994,-33.54603576660156
50167,-32.207340240478516
50175,-30.029308319091797
50187,-32.18428421020508
50247,-34.23124694824219
50262,-33.52961730957031
50263,-27.928016662597656
50267,-31.817005157470703
50348,-30.754676818847656
50464,-31.610734939575195
50566,-36.39351272583008
50614,-26.499576568603516
50679,-28.693748474121094
50680,-31.921926498413086
50807,-29.407182693481445
50858,-34.68545150756836
50902,-28.979631423950195
50946,-26.725797653198242
50978,-33.5313835144043
51016,-28.630399703979492
51033,-28.844539642333984
51073,-32.507835388183594
51129,-32.00563430786133
51131,-29.62955665588379
51187,-29.908029556274414
51208,-30.672372817993164
51325,-27.685359954833984
51377,-27.998645782470703
51539,-29.501497268676758
51603,-26.27286720275879
51624,-28.67215919494629
51634,-27.558948516845703
51737,-27.644563674926758
51764,-31.681978225708008
51777,-26.0201473236084
51832,-26.00442123413086
51943,-26.816394805908203
51982,-26.224952697753906
52018,-31.759220123291016
52096,-33.83716583251953
52174,-31.151033401489258
52195,-31.105195999145508
52249,-27.862642288208008
52273,-31.876554489135742
52283,-29.42837905883789
52301,-29.047224044799805
52325,-33.02711868286133
52347,-27.40609359741211
52368,-30.366403579711914
52446,-29.72939109802246
52515,-30.934471130371094
52586,-28.962223052978516
52616,-26.711687088012695
52631,-28.469104766845703
52698,-33.3442268371582
52896,-29.428903579711914
52928,-31.665847778320312
52951,-28.1715030670166
53018,-29.712419509887695
53021,-30.225379943847656
53029,-26.5775146484375
53052,-33.624290466308594
53092,-36.90064239501953
53135,-35.40775680541992
53136,-27.588966369628906
53244,-27.16292381286621
53273,-30.201614379882812
53300,-32.75016784667969
53315,-29.785964965820312
53316,-30.93036460876465
53379,-30.944351196289062
53476,-29.550846099853516
53607,-31.8746395111084
53622,-27.325790405273438
53670,-29.089210510253906
53739,-29.887479782104492
53833,-22.82123374938965
53840,-29.280685424804688
53863,-30.68436050415039
53896,-30.029911041259766
53972,-29.520633697509766
54128,-30.300607681274414
54230,-30.00033950805664
54278,-28.63958168029785
54304,-30.97220802307129
54319,-32.72145462036133
54382,-25.60367202758789
54470,-31.008207321166992
54499,-29.544734954833984
54528,-28.360218048095703
54647,-28.64531898498535
54649,-29.69950294494629
54745,-33.818389892578125
54754,-31.86572265625
54815,-30.46210289001465
54948,-27.052019119262695
54980,-25.179004669189453
55106,-25.416337966918945
55186,-24.856050491333008
55189,-24.565603256225586
55191,-25.430831909179688
55299,-28.97481346130371
55428,-29.131574630737305
55455,-25.01228904724121
55598,-26.340749740600586
55617,-28.96734046936035
55639,-28.811168670654297
55698,-25.73921775817871
55798,-23.258041381835938
55840,-28.231130599975586
55917,-30.447254180908203
55970,-28.172563552856445
56156,-24.38970375061035
56187,-23.08867645263672
56223,-22.87638282775879
56400,-26.0738582611084
56452,-27.17069435119629
56573,-26.905929565429688
56614,-22.168195724487305
56753,-21.10289192199707
56756,-24.928312301635742
56759,-26.16317367553711
56848,-30.034053802490234
56862,-24.631193161010742
56877,-27.3281192779541
56921,-25.2537841796875
57080,-21.723209381103516
57091,-22.836259841918945
57112,-27.247913360595703
57291,-25.875925064086914
57327,-21.748550415039062
57483,-23.314937591552734
57646,-25.096229553222656
57744,-23.40213394165039
57871,-21.20905113220215
57910,-24.94881248474121
57932,-22.572509765625
57965,-23.215225219726562
57983,-23.33964729309082
58072,-24.07736587524414
58109,-25.37569808959961
58254,-23.749515533447266
58487,-26.6370849609375
58491,-26.11373519897461
58504,-22.03873062133789
58534,-24.114116668701172
58622,-27.5251407623291
58625,-30.354434967041016
58667,-20.42991065979004
58673,-24.702877044677734
58749,-26.199296951293945
58836,-28.246585845947266
58926,-27.87552833557129
58941,-27.0224666595459
59061,-24.220497131347656
59120,-23.153108596801758
59146,-27.540531158447266
59236,-20.75616455078125
59278,-24.241275787353516
59299,-24.985660552978516
59353,-24.570632934570312
59452,-21.245515823364258
59475,-21.36944007873535
59610,-25.382858276367188
59629,-24.178186416625977
59657,-22.687063217163086
59713,-21.15041160583496
59737,-21.07016944885254
59770,-26.559078216552734
59870,-21.005001068115234
59926,-28.2990779876709
60010,-23.212848663330078
60038,-26.453990936279297
60087,-21.042484283447266
60111,-20.244937896728516
60283,-22.49862289428711
60469,-24.44193458557129
60523,-22.996862411499023
60539,-24.678634643554688
60565,-26.606029510498047
60700,-20.515640258789062
60737,-24.766324996948242
60793,-25.26565170288086
60914,-24.17772674560547
60964,-22.851728439331055
61019,-23.4014892578125
61126,-27.784488677978516
61148,-22.98495864868164
61165,-21.06437110900879
61205,-27.552724838256836
61506,-23.104970932006836
61550,-22.04425048828125
61566,-25.533491134643555
61572,-20.988964080810547
61658,-24.699857711791992
61683,-24.334768295288086
61725,-22.521657943725586
61772,-23.678482055664062
61814,-21.687028884887695
61826,-27.130630493164062
61904,-23.51388931274414
62078,-22.82497215270996
62246,-26.46671485900879
62470,-20.416467666625977
62490,-24.290077209472656
62521,-31.6689395904541
62648,-26.23954200744629
62656,-19.81745147705078
62685,-23.42653465270996
62829,-24.37921714782715
62839,-27.190107345581055
62888,-24.952287673950195
62894,-23.031475067138672
62899,-25.1831111907959
62915,-19.960256576538086
63114,-25.181467056274414
63158,-24.451309204101562
63203,-26.029253005981445
63206,-26.707008361816406
63366,-22.19998550415039
63555,-24.585542678833008
63562,-20.737163543701172
63577,-22.219627380371094
63671,-22.123384475708008
63745,-23.747045516967773
63800,-23.257671356201172
63809,-25.352434158325195
63889,-23.51133155822754
63969,-20.692134857177734
64022,-20.21146583557129
64034,-25.00201988220215
64110,-31.22127342224121
64180,-23.531436920166016
64269,-25.048263549804688
64278,-27.90169334411621
64293,-22.805805206298828
64439,-22.019405364990234
64510,-24.15826416015625
64674,-25.908891677856445
64739,-21.805221557617188
65032,-22.95713233947754
65088,-21.519052505493164
65156,-21.53421401977539
65310,-19.981428146362305
65346,-25.820873260498047
65349,-21.215198516845703
65456,-23.331680297851562
65483,-21.360239028930664
65491,-23.89849090576172
65561,-28.091365814208984
65563,-21.16018295288086
65580,-20.418251037597656
65652,-22.530288696289062
66159,-19.3548583984375
66183,-22.60025405883789
66381,-21.342260360717773
66389,-14.792210578918457
66452,-21.58453941345215
66500,-23.184589385986328
66502,-17.401472091674805
66515,-24.809749603271484
66558,-21.084848403930664
66596,-21.270919799804688
66732,-21.457294464111328
66887,-17.30228042602539
66894,-20.64307403564453
67041,-19.84661865234375
67044,-21.622955322265625
67193,-21.14803123474121
67213,-17.79132652282715
67223,-19.32208824157715
67281,-13.754652976989746
67384,-18.14667510986328
67625,-24.121768951416016
67660,-21.87412452697754
67700,-21.64215660095215
67781,-17.50118064880371
67782,-20.187509536743164
67816,-16.77054214477539
67962,-17.135286331176758
68072,-19.734750747680664
68073,-17.22964096069336
68078,-20.389863967895508
68131,-20.462026596069336
68252,-17.269094467163086
68276,-20.474658966064453
68427,-24.89873695373535
68496,-19.402883529663086
68529,-19.661460876464844
68635,-19.68068504333496
68709,-20.097789764404297
68810,-18.1385555267334
68927,-20.143596649169922
68956,-20.070369720458984
69194,-22.790922164916992
69237,-23.812143325805664
69239,-18.350765228271484
69459,-23.446767807006836
69501,-21.94087028503418
69594,-21.031452178955078
69652,-20.52939796447754
69741,-17.727293014526367
69834,-24.699018478393555
70016,-20.57741355895996
70089,-24.01663589477539
70142,-26.46390151977539
70208,-21.539718627929688
70287,-20.59419059753418
70411,-19.991817474365234
70433,-20.025930404663086
70578,-23.973379135131836
70666,-24.912729263305664
70673,-22.31290626525879
70696,-22.12021827697754
70735,-23.07303810119629
70739,-21.86775779724121
70743,-20.522201538085938
70749,-19.749324798583984
70760,-19.470233917236328
70828,-18.87256622314453
70855,-18.682296752929688
70866,-20.136030197143555
70871,-21.521726608276367
70959,-21.596473693847656
70989,-14.736546516418457
71104,-19.17987060546875
71152,-19.66861915588379
71248,-19.392471313476562
71385,-20.712608337402344
71386,-22.546030044555664
71405,-17.3607120513916
71474,-19.869693756103516
71482,-19.793935775756836
71484,-20.95022201538086
71633,-19.330781936645508
