steps,loss/loss
25990,89.37054443359375
26029,105.14392852783203
26060,102.3320083618164
26064,99.25013732910156
26146,127.77885437011719
26183,102.48789978027344
26193,90.25162506103516
26250,123.50022888183594
26261,109.07545471191406
26304,121.73224639892578
26329,108.08385467529297
26350,117.92352294921875
26400,152.1498260498047
26488,116.14557647705078
26552,88.26268005371094
26579,94.98160552978516
26581,91.60529327392578
26682,119.19117736816406
26704,128.0479278564453
26754,138.73611450195312
26784,157.9955596923828
26928,95.00716400146484
27047,137.0135955810547
27058,119.75064849853516
27106,117.80610656738281
27420,88.47984313964844
27647,98.55943298339844
27668,101.30279541015625
27729,102.3827896118164
27750,110.38128662109375
27808,94.01558685302734
27840,101.20066833496094
27884,109.0349349975586
28033,140.83840942382812
28084,79.38249969482422
28171,85.41748046875
28261,95.1845474243164
28311,101.27313232421875
28366,94.56497955322266
28420,106.88450622558594
28553,103.09444427490234
28593,118.60774993896484
28646,142.26248168945312
28691,127.45584869384766
28767,94.6946792602539
28824,103.56498718261719
28861,96.31792449951172
28884,101.30406951904297
28910,98.87930297851562
28928,90.91870880126953
28936,99.09965515136719
29016,88.08354187011719
29022,86.32420349121094
29079,85.81097412109375
29093,87.76905059814453
29173,123.56966400146484
29185,122.73606872558594
29242,96.22743225097656
29286,132.0357666015625
29530,83.13746643066406
29617,104.18485260009766
29637,89.44901275634766
29722,72.04652404785156
29791,83.16707611083984
29808,81.94517517089844
30080,137.6875
30090,96.06529998779297
30200,98.16352844238281
30209,97.28267669677734
30420,97.52862548828125
30455,109.35042572021484
30473,92.01054382324219
30524,87.08831787109375
30583,83.80089569091797
30628,105.01327514648438
30764,94.57037353515625
30773,89.10977935791016
30824,101.26214599609375
30839,125.7328872680664
30942,102.57221984863281
31121,95.17645263671875
31140,98.29864501953125
31174,104.04057312011719
31363,83.85393524169922
31383,101.78007507324219
31453,113.47667694091797
31472,139.13400268554688
31509,133.08926391601562
31645,119.0327377319336
31716,78.03216552734375
31800,91.78120422363281
31846,94.67987823486328
31969,97.89774322509766
32048,96.79002380371094
32051,79.92608642578125
32076,82.57721710205078
32162,87.24464416503906
32166,87.56048583984375
32256,98.241943359375
32344,85.88025665283203
32354,82.97796630859375
32384,94.98149108886719
32401,88.7405014038086
32445,112.73350524902344
32487,111.17855834960938
32510,90.72367858886719
32712,78.98259735107422
32746,74.72635650634766
32771,78.40272521972656
32783,81.94644927978516
32794,111.74446868896484
32836,112.14570617675781
32904,99.36215209960938
32920,96.63368225097656
33043,91.16285705566406
33073,85.19874572753906
33236,92.67811584472656
33390,81.28038024902344
33408,97.25831604003906
33431,103.05010986328125
33509,92.48541259765625
33535,116.9394760131836
33579,108.04527282714844
33617,114.9794692993164
33635,113.78702545166016
33724,97.78497314453125
33819,102.5180892944336
33942,114.53530883789062
34007,130.99990844726562
34020,183.1324462890625
34024,185.29379272460938
34111,63.113712310791016
34139,77.21992492675781
34212,85.10269927978516
34254,142.29345703125
34302,111.00144958496094
34408,77.68492126464844
34428,76.30859375
34453,77.903076171875
34461,74.20870208740234
34464,78.9096450805664
34490,90.2425537109375
34519,97.72456359863281
34535,86.39112854003906
34632,90.211181640625
34638,86.37535858154297
34694,87.904541015625
35045,99.91179656982422
35113,109.24876403808594
35175,89.54061126708984
35290,124.05875396728516
35291,113.97344970703125
35308,100.68682861328125
35373,105.30316162109375
35415,76.7598876953125
35482,130.03167724609375
35491,113.12784576416016
35493,111.39466857910156
35571,101.27779388427734
35689,201.93052673339844
35729,181.91799926757812
35745,124.95638275146484
35785,151.38583374023438
35874,90.19795227050781
36019,121.50574493408203
36119,101.68000030517578
36416,95.11064147949219
36706,102.36876678466797
36719,92.32511138916016
36876,116.81982421875
36980,124.39864349365234
37012,105.19546508789062
37084,133.98507690429688
37149,117.03877258300781
37163,75.71855163574219
37186,77.15742492675781
37187,84.06260681152344
37254,110.76445007324219
37321,105.22758483886719
37507,83.09537506103516
37650,106.27748107910156
37702,120.70401763916016
37820,151.40086364746094
37895,73.19253540039062
37906,88.91019439697266
38017,142.17620849609375
38072,121.06919860839844
38124,107.01271057128906
38256,95.42838287353516
38347,123.11952209472656
38354,115.05235290527344
38404,101.04551696777344
38633,84.32613372802734
38643,115.54113006591797
38707,116.62274169921875
38723,83.73528289794922
38758,83.36832427978516
38791,102.5580825805664
38883,76.15006256103516
38975,80.02945709228516
39067,103.003173828125
39128,86.93521881103516
39166,82.7521743774414
39186,74.59903717041016
39188,78.60871124267578
39217,82.40072631835938
39234,97.13700866699219
39327,103.6494140625
39343,89.13848876953125
39367,93.56602478027344
39373,75.92049407958984
39442,79.89661407470703
39521,73.1386489868164
39598,70.94612884521484
39686,72.96697998046875
39757,93.15252685546875
39843,90.83800506591797
39884,118.69508361816406
39904,96.04092407226562
39998,70.89054107666016
40070,84.72838592529297
40083,102.67347717285156
40157,88.30653381347656
40192,84.342041015625
40233,89.23373413085938
40245,77.99636840820312
40251,84.69932556152344
40281,73.19462585449219
40313,77.29021453857422
40435,72.27206420898438
40544,87.75917053222656
40582,79.68900299072266
40710,89.09252166748047
40735,81.49266815185547
40784,103.87586975097656
40862,78.80371856689453
40904,89.25621032714844
41045,76.76970672607422
41076,96.50013732910156
41119,72.71483612060547
41139,92.04376220703125
41205,70.10722351074219
41267,82.61255645751953
41274,80.94416809082031
41339,94.96600341796875
41384,84.59429931640625
41429,82.65496826171875
41462,79.71571350097656
41489,71.72713470458984
41514,79.28206634521484
41517,77.61771392822266
41608,83.91481018066406
41640,66.98078155517578
41678,79.56365966796875
41886,77.0933609008789
41933,83.12481689453125
41951,92.88754272460938
42010,119.60982513427734
42165,81.45402526855469
42212,81.30646514892578
42356,72.18671417236328
42542,87.17037963867188
42544,74.21587371826172
42703,87.06404876708984
42875,88.8852767944336
42883,88.91119384765625
42897,146.86880493164062
42909,76.78123474121094
42981,85.34613037109375
43126,105.17315673828125
43198,74.66737365722656
43202,69.59449768066406
43213,82.22405242919922
43501,80.16441345214844
43568,80.72322845458984
43627,120.60130310058594
43657,97.82373046875
43685,117.0138931274414
43744,103.53538513183594
43753,76.41150665283203
43903,132.0815887451172
43911,96.85484313964844
43917,115.13028717041016
43980,71.91510772705078
43995,110.24893951416016
44095,86.21929931640625
44102,100.27259826660156
44312,77.24811553955078
44346,99.21568298339844
44418,74.13841247558594
44432,64.28401184082031
44489,96.94575500488281
44515,137.71044921875
44535,86.28580474853516
44629,65.75582122802734
44685,88.24214172363281
44834,72.81168365478516
44858,72.22776794433594
44913,68.0698471069336
44963,60.946632385253906
44976,61.16286087036133
45089,79.93294525146484
45098,74.08204650878906
45188,82.260498046875
45237,111.21331024169922
45272,70.13778686523438
45313,72.44776916503906
45385,77.05894470214844
45417,65.56597900390625
45421,66.41288757324219
45610,70.06574249267578
45679,68.38928985595703
45719,67.63597106933594
45756,113.26930236816406
45798,82.18212890625
45890,85.694580078125
45967,76.43843841552734
45992,67.90242767333984
46015,72.351318359375
46022,103.869873046875
46025,84.56031799316406
46188,81.83362579345703
46219,65.93052673339844
46289,76.9828872680664
46349,83.46685791015625
46390,77.8134994506836
46453,67.3662338256836
46503,73.38145446777344
46589,72.4938735961914
46688,81.98788452148438
46723,69.70570373535156
46852,70.16342163085938
46929,64.41943359375
47039,78.44171905517578
47053,68.29761505126953
47099,65.8059310913086
47101,71.7563705444336
47225,81.3084487915039
47309,68.5774154663086
47352,57.15221405029297
47382,60.59706497192383
47439,55.28546905517578
47454,59.49481964111328
47505,92.64635467529297
47571,57.02851867675781
47603,54.95353317260742
47628,62.97980499267578
47708,71.05146789550781
47714,70.45629119873047
47949,59.53372573852539
47965,58.61745071411133
48070,48.83612823486328
48251,47.58622741699219
48416,66.28583526611328
48525,50.57869338989258
48562,80.19617462158203
48661,55.69233703613281
48720,55.4133415222168
48746,49.97563171386719
48748,64.06781768798828
48766,56.195003509521484
48796,57.765045166015625
48813,56.428810119628906
48837,70.20586395263672
48872,57.494728088378906
48909,58.244407653808594
48917,54.79960632324219
49088,52.99369430541992
49247,61.189605712890625
49301,69.38955688476562
49354,63.88675308227539
49540,62.36209487915039
49553,44.956722259521484
49618,46.077571868896484
49667,55.559181213378906
49717,69.47396087646484
49910,88.29244232177734
49924,62.27429962158203
49994,65.18833923339844
50167,68.15252685546875
50175,72.96546173095703
50187,79.27825164794922
50247,47.03060531616211
50262,59.693115234375
50263,46.71627426147461
50267,57.408424377441406
50348,64.2878646850586
50464,61.39111328125
50566,72.59510040283203
50614,60.11357116699219
50679,59.320220947265625
50680,80.28282928466797
50807,58.0751953125
50858,53.463623046875
50902,46.23891067504883
50946,63.239036560058594
50978,56.209075927734375
51016,64.57662200927734
51033,60.7011833190918
51073,64.48273468017578
51129,73.67086029052734
51131,71.70926666259766
51187,54.35689926147461
51208,56.157413482666016
51325,44.10371780395508
51377,45.84604263305664
51539,57.89375305175781
51603,48.765167236328125
51624,44.64896774291992
51634,45.57074737548828
51737,59.55995559692383
51764,59.62789535522461
51777,56.09268569946289
51832,52.5643196105957
51943,55.61422348022461
51982,52.87732696533203
52018,60.343605041503906
52096,52.36783218383789
52174,58.031795501708984
52195,66.14584350585938
52249,59.290225982666016
52273,44.06517791748047
52283,43.2474365234375
52301,44.3079948425293
52325,45.63656234741211
52347,39.84395980834961
52368,41.979225158691406
52446,47.00807571411133
52515,48.49580764770508
52586,40.3213005065918
52616,48.997283935546875
52631,56.60029983520508
52698,48.887351989746094
52896,55.798980712890625
52928,46.4743537902832
52951,47.508934020996094
53018,51.3897590637207
53021,70.80961608886719
53029,50.92939758300781
53052,49.16001510620117
53092,63.7092170715332
53135,64.39986419677734
53136,60.2714729309082
53244,60.88615036010742
53273,45.264320373535156
53300,62.09831237792969
53315,60.23611831665039
53316,58.974761962890625
53379,41.10335159301758
53476,43.8256721496582
53607,49.3227653503418
53622,36.79549026489258
53670,45.27090835571289
53739,45.43714141845703
53833,33.34605026245117
53840,36.64832305908203
53863,48.79799270629883
53896,48.8086051940918
53972,45.94805908203125
54128,42.61885070800781
54230,31.7759952545166
54278,33.0577278137207
54304,58.78038787841797
54319,62.730621337890625
54382,39.280242919921875
54470,38.47831726074219
54499,47.05313491821289
54528,37.06575012207031
54647,42.63114929199219
54649,39.479835510253906
54745,32.28879928588867
54754,34.60657501220703
54815,50.488224029541016
54948,36.867645263671875
54980,30.014677047729492
55106,37.700958251953125
55186,40.266021728515625
55189,40.26498794555664
55191,36.19645309448242
55299,45.27914810180664
55428,44.081939697265625
55455,33.61393737792969
55598,40.7876091003418
55617,40.079010009765625
55639,41.188594818115234
55698,30.6802921295166
55798,46.32599639892578
55840,33.47887420654297
55917,32.05866241455078
55970,36.764190673828125
56156,36.296104431152344
56187,39.31647491455078
56223,36.553443908691406
56400,34.51204299926758
56452,43.47893524169922
56573,46.70171356201172
56614,41.18138885498047
56753,52.80268859863281
56756,56.033058166503906
56759,49.038818359375
56848,47.64311981201172
56862,43.545623779296875
56877,38.424495697021484
56921,39.32368087768555
57080,35.18257141113281
57091,43.72664260864258
57112,60.5053825378418
57291,34.29705047607422
57327,56.141136169433594
57483,45.327457427978516
57646,38.02272415161133
57744,66.6705322265625
57871,34.887107849121094
57910,42.301429748535156
57932,33.18739700317383
57965,30.863637924194336
57983,46.624412536621094
58072,53.079044342041016
58109,61.26453399658203
58254,43.565338134765625
58487,74.90786743164062
58491,91.24560546875
58504,56.62561798095703
58534,42.12556457519531
58622,49.82828903198242
58625,54.75904083251953
58667,38.689544677734375
58673,39.870033264160156
58749,34.096527099609375
58836,88.06187438964844
58926,35.98952102661133
58941,45.699649810791016
59061,61.15144348144531
59120,61.01984405517578
59146,80.52896881103516
59236,36.69112014770508
59278,39.01314163208008
59299,49.2885856628418
59353,46.78234100341797
59452,44.03331756591797
59475,46.574981689453125
59610,40.984920501708984
59629,35.40776824951172
59657,39.68758010864258
59713,55.53960418701172
59737,57.04341125488281
59770,54.517765045166016
59870,49.88843536376953
59926,45.88493347167969
60010,37.50144577026367
60038,47.037445068359375
60087,37.75403594970703
60111,32.902069091796875
60283,33.406494140625
60469,56.71554183959961
60523,47.10481262207031
60539,41.002540588378906
60565,64.68195343017578
60700,34.408203125
60737,36.40625762939453
60793,32.90741729736328
60914,38.57216262817383
60964,34.836666107177734
61019,39.636661529541016
61126,60.4299430847168
61148,33.831722259521484
61165,35.87638854980469
61205,68.54582214355469
61506,30.831172943115234
61550,39.17939376831055
61566,60.19304656982422
61572,29.90323829650879
61658,35.898048400878906
61683,50.14106750488281
61725,31.924104690551758
61772,34.28706359863281
61814,39.2856559753418
61826,43.18009567260742
61904,41.15264892578125
62078,38.91253662109375
62246,51.61528778076172
62470,27.402908325195312
62490,30.21169662475586
62521,41.88124465942383
62648,33.00648880004883
62656,34.19160079956055
62685,37.871299743652344
62829,37.34821319580078
62839,44.95915985107422
62888,37.15348434448242
62894,25.714826583862305
62899,31.20747947692871
62915,30.623111724853516
63114,39.3701171875
63158,33.05568313598633
63203,69.4339828491211
63206,39.28889083862305
63366,30.574684143066406
63555,30.26494789123535
63562,26.13773536682129
63577,32.63633346557617
63671,36.0015869140625
63745,27.29999351501465
63800,27.451107025146484
63809,57.874210357666016
63889,29.38092613220215
63969,38.2343635559082
64022,42.2182731628418
64034,35.90797424316406
64110,39.855682373046875
64180,26.518770217895508
64269,39.655853271484375
64278,41.545406341552734
64293,36.81661605834961
64439,32.24287796020508
64510,33.27485656738281
64674,29.994129180908203
64739,29.616748809814453
65032,34.883026123046875
65088,29.560373306274414
65156,34.002010345458984
65310,28.62848472595215
65346,34.163055419921875
65349,23.943599700927734
65456,37.57451248168945
65483,30.9437255859375
65491,29.495662689208984
65561,32.38612747192383
65563,35.80543899536133
65580,32.99958419799805
65652,51.41322708129883
66159,30.433866500854492
66183,34.113216400146484
66381,32.506683349609375
66389,25.322187423706055
66452,25.96969223022461
66500,30.990205764770508
66502,24.269372940063477
66515,28.246809005737305
66558,27.323265075683594
66596,41.76676940917969
66732,28.86006736755371
66887,25.325366973876953
66894,26.138656616210938
67041,24.00311851501465
67044,26.847030639648438
67193,24.24131202697754
67213,29.185535430908203
67223,25.544002532958984
67281,26.82613754272461
67384,26.309843063354492
67625,27.677600860595703
67660,30.287418365478516
67700,26.1109676361084
67781,23.34589195251465
67782,26.654573440551758
67816,27.38582420349121
67962,22.242664337158203
68072,62.7554931640625
68073,21.85235023498535
68078,26.838069915771484
68131,32.86488723754883
68252,19.789785385131836
68276,34.059600830078125
68427,21.945873260498047
68496,19.99211883544922
68529,37.47298049926758
68635,22.402494430541992
68709,23.517349243164062
68810,22.41373062133789
68927,28.310501098632812
68956,27.13700294494629
69194,25.8395938873291
69237,28.8002986907959
69239,28.3551082611084
69459,26.763916015625
69501,25.20119857788086
69594,38.198463439941406
69652,23.743391036987305
69741,26.9306697845459
69834,26.700082778930664
70016,25.561840057373047
70089,29.6817569732666
70142,34.56734085083008
70208,29.761003494262695
70287,37.35044479370117
70411,23.714921951293945
70433,23.064239501953125
70578,37.7030143737793
70666,29.689449310302734
70673,29.816457748413086
70696,30.39948081970215
70735,30.581087112426758
70739,25.724899291992188
70743,25.780229568481445
70749,47.732322692871094
70760,29.963972091674805
70828,28.052001953125
70855,23.739669799804688
70866,25.727920532226562
70871,30.361764907836914
70959,39.2949104309082
70989,30.038028717041016
71104,32.131492614746094
71152,22.367385864257812
71248,27.292936325073242
71385,38.779361724853516
71386,21.91143035888672
71405,22.64980125427246
71474,28.13553810119629
71482,26.32979393005371
71484,29.10806655883789
71633,27.09793472290039
71673,28.198951721191406
71681,28.131940841674805
71724,24.065689086914062
71742,26.06581687927246
71764,20.811655044555664
71885,47.64743423461914
71960,20.413572311401367
71996,25.13968276977539
72067,27.10089111328125
72070,27.776134490966797
72078,33.191741943359375
72130,27.6795597076416
72271,27.181001663208008
72284,32.96086883544922
72315,22.821256637573242
72588,22.810474395751953
72633,38.812713623046875
72669,37.482208251953125
72783,19.41205406188965
72823,25.948482513427734
72912,27.38277244567871
73013,22.614192962646484
73016,22.400972366333008
73071,21.098648071289062
73102,31.00181007385254
73201,26.261009216308594
73208,26.3375186920166
73220,24.5347900390625
73278,36.24851608276367
73432,22.473522186279297
73614,24.16556167602539
73719,25.374588012695312
73771,24.006052017211914
73928,26.51582908630371
73967,27.1768798828125
73990,20.887100219726562
74057,40.47678756713867
74146,23.98386573791504
74212,23.227506637573242
74224,27.223833084106445
74289,23.884565353393555
74370,22.378623962402344
74461,27.659074783325195
74483,21.296464920043945
74500,21.95903205871582
74580,18.58309555053711
74587,21.714771270751953
74645,24.717628479003906
74772,18.115394592285156
74775,21.790294647216797
74823,28.81378746032715
74884,24.079015731811523
74939,22.316513061523438
74952,20.37575912475586
74971,21.165523529052734
75098,16.236825942993164
75270,22.420154571533203
75278,22.811065673828125
75390,28.186412811279297
75442,22.227428436279297
75446,19.60056495666504
75653,50.07638168334961
75727,22.689743041992188
75787,21.614816665649414
75790,27.90018081665039
75794,23.872997283935547
75827,18.85125160217285
75932,21.321256637573242
75977,37.30030059814453
76003,20.057443618774414
76041,33.795894622802734
76124,19.12009048461914
76130,20.09197998046875
76138,20.00925064086914
76178,21.285259246826172
76309,19.014501571655273
76346,14.725937843322754
76414,23.790578842163086
76448,46.42990493774414
76476,23.184926986694336
76498,16.972394943237305
76549,29.43178939819336
76628,17.623666763305664
76695,32.29848098754883
76792,19.055957794189453
76805,16.088340759277344
76967,24.295804977416992
76982,56.44286346435547
77085,30.19425392150879
77115,20.102123260498047
77167,26.18277931213379
77286,19.506771087646484
77453,25.1314640045166
77542,16.553852081298828
77549,20.06644630432129
77659,28.314481735229492
77686,19.316909790039062
77744,28.929094314575195
77755,33.023162841796875
77842,21.461849212646484
77861,20.06640625
78004,19.247976303100586
78048,19.840951919555664
78106,20.52964210510254
78121,18.30240821838379
78201,21.021699905395508
78418,24.26249122619629
78568,26.017467498779297
78641,19.82203483581543
78670,21.297718048095703
78752,21.969581604003906
78959,40.73017501831055
78994,22.7802791595459
79055,16.82145881652832
79081,18.779001235961914
79234,20.736995697021484
79299,25.372697830200195
79358,17.145227432250977
79388,20.648908615112305
79418,20.755996704101562
79584,19.2055606842041
79640,17.919897079467773
79642,18.46657943725586
79859,18.459575653076172
79906,26.184261322021484
79987,16.278417587280273
80217,16.622051239013672
80223,15.195131301879883
80241,19.674196243286133
80270,16.169145584106445
80278,20.389019012451172
80373,24.511234283447266
80376,49.0164680480957
80498,19.98787498474121
80539,30.189958572387695
80545,18.069923400878906
80747,21.781814575195312
80884,28.970613479614258
80893,21.69940757751465
80926,16.158485412597656
81180,30.92489242553711
81304,17.404861450195312
81375,16.865524291992188
81447,19.799179077148438
81539,22.45060157775879
81542,15.495637893676758
81556,14.225071907043457
81577,27.40865135192871
81633,23.97202491760254
81669,19.28626823425293
81769,17.08351707458496
81826,18.932125091552734
81831,17.024864196777344
81869,24.515676498413086
