steps,episode_reward
672,-27214.130859375
1344,-42808.9375
2016,-88767.421875
2688,-83799.28125
3360,-7873.376953125
4032,-117463.6875
4704,-10819.453125
5376,-17076.62890625
6048,-61508.953125
6720,-1379.4420166015625
7392,-1952.0159912109375
8064,-38577.953125
8736,-1396.794677734375
9408,-642.70849609375
10080,-13330.765625
10752,-5791.90869140625
11424,-12642.57421875
12096,-736.2638549804688
12768,-17874.2890625
13440,-8064.107421875
14112,-565.8402099609375
14784,-3392.07421875
15456,-8007.23779296875
16128,-5428.72412109375
16800,-699.75537109375
17472,-948.8018188476562
18144,-4195.400390625
18816,-13504.1884765625
19488,-1928.654541015625
20160,-24099.423828125
20832,-9306.509765625
21504,-203.80711364746094
22176,-66892.3046875
22848,-746.4349365234375
23520,-14069.21875
24192,-5672.69091796875
24864,-2025.6060791015625
25536,-1277.6181640625
26208,-1128.177001953125
26880,-253.95407104492188
27552,-4025.92626953125
28224,-459.7381591796875
28896,-502.3397216796875
29568,-3580.712890625
30240,-70.09808349609375
30912,-38231.25
31584,-8827.29296875
32256,-116.20138549804688
32928,-1446.356689453125
33600,-81.88198852539062
34272,-1362.2310791015625
34944,-12256.8984375
35616,-556.3014526367188
36288,-10952.41796875
36960,-1291.80078125
37632,-17219.0546875
38304,-617.7423095703125
38976,-480.3360900878906
39648,-4194.17236328125
40320,-22462.19921875
40992,-475.5125732421875
41664,-746.1260986328125
42336,-10255.5205078125
43008,-19511.0078125
43680,-21561.521484375
44352,-991.1527099609375
45024,-1650.9295654296875
45696,-4043.851806640625
46368,-19985.08203125
47040,-702.1035766601562
47712,-90.80512237548828
48384,-2337.047119140625
49056,-7235.37060546875
49728,-82.34054565429688
50400,-5949.5009765625
51072,-584.3324584960938
51744,-259.1986999511719
52416,-4654.37841796875
53088,-2681.22021484375
53760,-126.22936248779297
54432,-295.4971008300781
55104,-170.82421875
55776,-67.65263366699219
56448,-585.2138061523438
57120,-3338.758544921875
57792,-932.9260864257812
58464,-4493.70263671875
59136,-903.4397583007812
59808,-16720.05859375
60480,-15188.74609375
61152,-1663.9097900390625
61824,-2978.03759765625
62496,-80.15036010742188
63168,-396.6727600097656
63840,-713.5842895507812
64512,-5684.376953125
65184,-889.6212158203125
65856,-11588.4443359375
66528,-274.6587219238281
67200,-204.6683349609375
67872,-93.0290298461914
68544,-1662.6827392578125
69216,-16223.466796875
69888,-174.4309539794922
70560,-580.48974609375
71232,-2663.015625
71904,-535.1797485351562
72576,-1041.542236328125
73248,-324.6262512207031
73920,-739.6846313476562
74592,-196.17758178710938
75264,-2004.5115966796875
75936,-1918.139892578125
76608,-12503.5078125
77280,-561.0147094726562
77952,-6703.021484375
78624,-341.9236145019531
79296,-3477.880859375
79968,-1273.6185302734375
