steps,episode_reward
672,-9474.20703125
1344,-4438.46533203125
2016,-107370.84375
2688,-9580.2197265625
3360,-77500.25
4032,-2466.1572265625
4704,-4310.4833984375
5376,-12281.1806640625
6048,-15328.7919921875
6720,-591.36181640625
7392,-620.6302490234375
8064,-6749.109375
8736,-10473.4072265625
9408,-277.9140319824219
10080,-2850.2939453125
10752,-5354.30810546875
11424,-131.54998779296875
12096,-1296.72265625
12768,-6834.57958984375
13440,-4062.873291015625
14112,-1653.152099609375
14784,-10790.609375
15456,-615.84375
16128,-638.3803100585938
16800,-2032.299560546875
17472,-3174.81982421875
18144,-369.27593994140625
18816,-136.8376007080078
19488,-655.5985717773438
20160,-80.3685073852539
20832,-9850.2998046875
21504,-2410.765625
22176,-929.5932006835938
22848,-9189.248046875
23520,-489.6210021972656
24192,-81.56077575683594
24864,-295.6559753417969
25536,-2148.48681640625
26208,-272.48016357421875
26880,-404.896484375
27552,-610.166259765625
28224,-130.45794677734375
28896,-78.08130645751953
29568,-4577.04638671875
30240,-5340.3896484375
30912,-541.797607421875
31584,-158.57383728027344
32256,-223.99160766601562
32928,-96.97212982177734
33600,-7625.2568359375
34272,-1092.9146728515625
34944,-172.94361877441406
35616,-294.00372314453125
36288,-470.5898132324219
36960,-2346.286376953125
37632,-356.8565673828125
38304,-374.42926025390625
38976,-2282.516357421875
39648,-3996.38623046875
40320,-260.5496826171875
40992,-1306.4541015625
41664,-199.4853515625
42336,-1701.2242431640625
43008,-3301.92626953125
43680,-764.5342407226562
44352,-447.92022705078125
45024,-83.18937683105469
45696,-548.6889038085938
46368,-223.01275634765625
47040,-2273.3505859375
47712,-601.7744140625
48384,-442.861083984375
49056,-131.12318420410156
49728,-886.1909790039062
50400,-214.21376037597656
51072,-1206.1876220703125
51744,-498.53924560546875
52416,-2014.79052734375
53088,-65.9337387084961
53760,-367.4783630371094
54432,-250.48703002929688
55104,-1071.044189453125
55776,-167.76036071777344
56448,-515.707275390625
57120,-141.3353729248047
57792,-277.7218017578125
58464,-781.0233764648438
59136,-810.69189453125
59808,-117.70449829101562
60480,-98.69251251220703
61152,-84.91090393066406
61824,-1931.740478515625
62496,-99.390869140625
63168,-3360.720947265625
63840,-258.5156555175781
64512,-6740.029296875
65184,-127.83247375488281
65856,-397.8125
66528,-1062.3975830078125
67200,-624.9019775390625
67872,-33198.7734375
68544,-305.0509338378906
69216,-2914.6318359375
69888,-103.63540649414062
70560,-133.72650146484375
71232,-151.0254669189453
71904,-97.34564971923828
72576,-82.57360076904297
73248,-182.2534637451172
73920,-300.6005554199219
74592,-1478.1121826171875
75264,-548.9111328125
75936,-755.2100219726562
76608,-753.3513793945312
77280,-242.0878448486328
77952,-248.07675170898438
78624,-112.16197967529297
79296,-165.70387268066406
79968,-185.4050750732422
80640,-184.94529724121094
81312,-101.07473754882812
81984,-115.5770263671875
82656,-381.4390869140625
83328,-451.78948974609375
84000,-270.7806396484375
84672,-593.8837890625
85344,-333.1907958984375
86016,-12978.005859375
86688,-1110.386474609375
87360,-315.8411560058594
88032,-1545.20263671875
88704,-1280.4600830078125
89376,-1617.603759765625
90048,-748.206298828125
90720,-8535.12109375
91392,-1575.195068359375
92064,-1553.851806640625
92736,-1807.18408203125
93408,-1986.54052734375
94080,-1590.8199462890625
94752,-1051.154296875
95424,-1248.802734375
96096,-1041.515380859375
96768,-625.1065673828125
97440,-1151.6876220703125
98112,-1577.1082763671875
98784,-809.4835815429688
99456,-940.0482177734375
100128,-370.4909362792969
100800,-1159.3763427734375
101472,-231.8417205810547
102144,-489.20556640625
102816,-1053.281005859375
103488,-1606.738525390625
104160,-415.04290771484375
104832,-549.70751953125
105504,-2426.341552734375
106176,-135.30633544921875
106848,-3677.0546875
107520,-196.5124053955078
108192,-113.79027557373047
108864,-235.26319885253906
109536,-6722.935546875
110208,-1436.1009521484375
110880,-292.5712585449219
111552,-8500.0537109375
112224,-4573.07275390625
112896,-25639.427734375
113568,-1954.1829833984375
114240,-4023.53515625
114912,-2899.509033203125
115584,-2633.362548828125
116256,-1245.800048828125
116928,-991.0446166992188
117600,-2290.902587890625
118272,-6490.404296875
118944,-1460.447998046875
119616,-7540.07470703125
120288,-1662.3260498046875
120960,-2996.428466796875
121632,-2358.4892578125
122304,-1089.870849609375
122976,-11757.8427734375
123648,-864.6762084960938
124320,-694.0134887695312
124992,-270.78594970703125
125664,-4452.9951171875
126336,-1918.6212158203125
127008,-123.96941375732422
127680,-1459.16064453125
128352,-2095.277587890625
129024,-522.7963256835938
129696,-931.594970703125
130368,-591.3483276367188
131040,-589.3189086914062
131712,-343.9645690917969
132384,-10154.37109375
133056,-347.9388732910156
133728,-401.66314697265625
134400,-94.26105499267578
135072,-7251.15966796875
135744,-9143.533203125
136416,-713.1923828125
137088,-7348.56396484375
137760,-386.76861572265625
138432,-110.35845184326172
139104,-300.9499206542969
139776,-126.3750228881836
140448,-11817.5673828125
141120,-1330.4207763671875
141792,-88.52577209472656
142464,-243.3485565185547
143136,-83.88744354248047
143808,-129.3251190185547
144480,-88.25596618652344
145152,-521.5089111328125
145824,-574.5958862304688
146496,-123.77925872802734
147168,-2412.083984375
147840,-202.20628356933594
148512,-1081.390625
149184,-116.47190856933594
149856,-116.06556701660156
150528,-4090.494384765625
151200,-181.3738555908203
151872,-6113.982421875
152544,-81.98692321777344
153216,-168.5695343017578
153888,-3533.236083984375
154560,-1364.50244140625
155232,-5733.6416015625
155904,-1303.658447265625
156576,-2966.659423828125
157248,-157.70309448242188
157920,-205.64866638183594
158592,-643.847900390625
159264,-403.3341979980469
159936,-1347.6094970703125
160608,-2917.572509765625
161280,-5495.65576171875
161952,-231.5811004638672
162624,-365.1949768066406
163296,-403.63848876953125
163968,-371.62994384765625
164640,-3864.732666015625
165312,-1686.9376220703125
165984,-158.30567932128906
166656,-804.009521484375
167328,-476.6595153808594
168000,-1186.72900390625
168672,-23115.697265625
169344,-1606.3089599609375
170016,-1043.2596435546875
170688,-2152.43505859375
171360,-2256.46484375
172032,-1044.529052734375
172704,-1059.5889892578125
173376,-3214.002685546875
174048,-9238.4228515625
174720,-2465.51904296875
175392,-4116.05126953125
176064,-598.1994018554688
176736,-89.6069564819336
177408,-590.1016845703125
178080,-8672.498046875
178752,-17347.0390625
179424,-3459.14501953125
180096,-182.64224243164062
180768,-315.5097351074219
181440,-230.98782348632812
182112,-1333.82275390625
182784,-508.39013671875
183456,-1434.14013671875
184128,-2073.230224609375
184800,-11576.3916015625
185472,-6743.6953125
186144,-5555.92431640625
186816,-1515.0257568359375
187488,-5344.03955078125
188160,-1651.4249267578125
188832,-481.39080810546875
189504,-1093.3851318359375
190176,-2017.043212890625
190848,-1059.12890625
191520,-6776.58837890625
192192,-449.291259765625
192864,-221.07469177246094
193536,-599.2072143554688
194208,-3109.635498046875
194880,-2239.84375
194991,-19.729257583618164
195663,-4469.8671875
196335,-386.0699462890625
197007,-541.2738647460938
197679,-633.5056762695312
198351,-3626.956298828125
199023,-118.25102996826172
199695,-777.2659912109375
200367,-230.41116333007812
201039,-517.392578125
201711,-3347.0576171875
202383,-3895.8466796875
203055,-112.64341735839844
203727,-169.3345489501953
204399,-154.9207305908203
205071,-657.6323852539062
205743,-110.20301055908203
206415,-158.5130615234375
207087,-4122.6435546875
207759,-9778.826171875
208431,-414.45745849609375
209103,-1756.4854736328125
209775,-3519.446044921875
210447,-1345.4844970703125
211119,-823.3642578125
211791,-277.0625915527344
212463,-743.1304321289062
213135,-160.39260864257812
213807,-38043.10546875
214479,-1564.7474365234375
215151,-15423.998046875
215823,-600.5269165039062
216495,-7277.95654296875
217167,-1426.3148193359375
217839,-7686.6552734375
218511,-483.1642761230469
219183,-1950.458251953125
219855,-729.134033203125
220527,-415.6936950683594
221199,-9594.380859375
221871,-1258.005859375
222543,-1264.07861328125
223215,-3090.612060546875
223887,-7390.59326171875
224559,-6090.92919921875
225231,-1368.16796875
225903,-1170.5455322265625
226575,-457.2157287597656
227247,-1457.1353759765625
227919,-9467.3974609375
228591,-1489.639404296875
229263,-1601.8819580078125
229935,-8277.6103515625
230607,-1010.68212890625
231279,-1691.19873046875
231951,-1610.2303466796875
232623,-606.3814697265625
233295,-5208.462890625
233967,-1063.50634765625
234639,-598.7372436523438
235024,-235.3233642578125
235696,-443.7281494140625
236368,-2573.820068359375
237040,-9055.30078125
237712,-2826.79736328125
238384,-1551.6947021484375
239056,-357.9350280761719
239728,-555.7813720703125
240400,-1651.9708251953125
241072,-1292.5244140625
241744,-2268.793701171875
242416,-37361.23828125
243088,-1912.945556640625
243760,-6857.13037109375
244432,-662.5779418945312
245104,-997.4895629882812
245776,-1719.96728515625
