steps,episode_reward
672,-47848.60546875
1344,-8862.1513671875
2016,-50932.4609375
2688,-23242.75
3360,-2615.287353515625
4032,-35338.34765625
4704,-204.8192596435547
5376,-1220.5400390625
6048,-24027.8046875
6720,-814.057373046875
7392,-1488.612060546875
8064,-28833.435546875
8736,-2320.21875
9408,-1883.6640625
10080,-1498.8052978515625
10752,-1296.695556640625
11424,-2717.481201171875
12096,-434.41998291015625
12768,-8961.9501953125
13440,-1934.9554443359375
14112,-235.80239868164062
14784,-8893.673828125
15456,-163.00047302246094
16128,-19444.34375
16800,-2472.125732421875
17472,-6522.33056640625
18144,-3474.440673828125
18816,-381.4100341796875
19488,-2718.666015625
20160,-9491.533203125
20832,-281.29473876953125
21504,-2674.197021484375
22176,-33752.71484375
22848,-8664.4521484375
23520,-4596.994140625
24192,-308.1358337402344
24864,-918.7875366210938
25536,-1362.8756103515625
26208,-3233.3828125
26880,-4000.39208984375
27552,-2596.447998046875
28224,-1223.089599609375
28896,-3416.95703125
29568,-6027.47314453125
30240,-1063.488525390625
30912,-10380.6884765625
31584,-2448.420654296875
32256,-689.3804321289062
32928,-2033.9815673828125
33600,-716.9994506835938
34272,-59.00164031982422
34944,-5604.7919921875
35616,-936.4619750976562
36288,-7344.55078125
36960,-338.79742431640625
37632,-13488.515625
38304,-171.3665771484375
38976,-1146.0228271484375
39648,-1042.501220703125
40320,-22214.71484375
40992,-5200.12353515625
41664,-154.2421112060547
42336,-9069.42578125
43008,-6645.90478515625
43680,-7449.82275390625
44352,-297.3278503417969
45024,-487.77813720703125
45696,-628.7372436523438
46368,-5133.3232421875
47040,-354.5760498046875
47712,-442.2584228515625
48384,-804.30126953125
49056,-3008.6416015625
49728,-536.9666748046875
50400,-1518.106689453125
51072,-4640.04541015625
51744,-282.96478271484375
52416,-760.4102172851562
53088,-2228.932373046875
53760,-983.3050537109375
54432,-214.0921630859375
55104,-1340.865966796875
55776,-125.9631118774414
56448,-347.2685241699219
57120,-1469.470947265625
57792,-1119.0902099609375
58464,-6739.1259765625
59136,-327.5084228515625
59808,-11026.1005859375
60480,-5018.24072265625
61152,-260.5138854980469
61824,-3845.044921875
62496,-567.1993408203125
63168,-320.16448974609375
63840,-538.5270385742188
64512,-520.42919921875
65184,-449.5895080566406
65856,-4332.73388671875
66528,-120.1369857788086
67200,-612.057373046875
67872,-481.20330810546875
68544,-300.2908630371094
69216,-8740.556640625
69888,-204.7051239013672
70560,-96.14993286132812
71232,-189.9503173828125
71904,-860.8280029296875
72576,-50.18748474121094
73248,-78.1445541381836
73920,-204.15748596191406
74592,-652.8194580078125
75264,-833.1395263671875
75936,-496.1033935546875
76608,-4623.71533203125
77280,-6959.9169921875
77952,-1791.22216796875
78624,-89.89298248291016
79296,-934.6843872070312
79968,-1989.846435546875
80640,-148.362060546875
81312,-2290.422607421875
81984,-5609.87646484375
82656,-1014.949951171875
83328,-2527.177734375
84000,-2255.15869140625
84672,-573.0029907226562
85344,-119.52523040771484
86016,-310.7232666015625
86688,-177.2236328125
87360,-1542.9322509765625
88032,-85.51698303222656
88704,-635.3842163085938
89376,-1550.35693359375
90048,-3173.03173828125
90720,-107.20084381103516
91392,-2474.81884765625
92064,-614.3072509765625
92736,-292.01873779296875
93408,-79.30477142333984
94080,-101.6114730834961
94752,-151.3923797607422
95424,-1605.84521484375
96096,-558.3917846679688
96768,-274.64630126953125
97440,-692.5919189453125
98112,-441.0124206542969
98784,-674.1731567382812
99456,-110.5354232788086
100128,-729.58056640625
100800,-78.8902359008789
101472,-3056.638427734375
102144,-85.3337631225586
102816,-122.392822265625
103488,-381.4924011230469
104160,-846.6720581054688
104832,-94.96548461914062
105504,-2779.775634765625
106176,-416.5478820800781
106848,-57.11962890625
107520,-53.72626495361328
108192,-206.67584228515625
108864,-160.11456298828125
109536,-63.81520080566406
110208,-617.61474609375
110880,-1818.4794921875
111552,-58.37942886352539
112224,-343.41796875
112896,-338.4682312011719
113568,-1542.0289306640625
114240,-11697.08203125
114912,-440.1751403808594
115584,-222.75169372558594
116256,-89.75685119628906
116928,-312.5103454589844
117600,-124.79660034179688
118272,-188.904052734375
118944,-905.2344970703125
119616,-2370.3046875
120288,-873.953857421875
120960,-61.206321716308594
121632,-100.94821166992188
122304,-128.2841339111328
122976,-2390.033447265625
123648,-633.509033203125
124320,-1111.413818359375
124992,-718.0435791015625
125664,-172.52249145507812
126336,-84.3270492553711
127008,-193.2996368408203
127680,-924.9953002929688
128352,-516.2779541015625
129024,-1616.7774658203125
129696,-344.9309387207031
130368,-194.08543395996094
131040,-123.27754974365234
131712,-5638.82861328125
132384,-306.6531982421875
133056,-66.84488677978516
133728,-2434.5986328125
134400,-238.0977325439453
135072,-1202.9444580078125
135744,-888.0267944335938
136416,-3063.41162109375
137088,-2337.00390625
137760,-444.47088623046875
138432,-366.2627868652344
139104,-515.6829223632812
139776,-40.782440185546875
140448,-749.51171875
141120,-144.67442321777344
141792,-5345.82958984375
142464,-172.4954833984375
143136,-118.5721206665039
143808,-222.25665283203125
144480,-6228.03125
145152,-420.16693115234375
145824,-830.9449462890625
146496,-1049.9327392578125
147168,-982.262451171875
147840,-4972.4453125
148512,-2933.266845703125
149184,-346.6796569824219
149856,-281.5207824707031
150528,-360.262451171875
151200,-84.66958618164062
151872,-118.72203063964844
152544,-373.33221435546875
153216,-1214.84521484375
153888,-111.346435546875
154560,-123.31188201904297
155232,-59.819610595703125
155904,-217.07420349121094
156576,-1199.8623046875
157248,-168.95509338378906
157920,-84.1528549194336
158592,-257.9772644042969
159264,-217.16566467285156
159936,-12957.1669921875
160608,-1248.9599609375
161280,-477.84674072265625
161952,-216.36341857910156
162624,-99.9244155883789
163296,-20875.71484375
163968,-100.94599151611328
164640,-85.20752716064453
165312,-238.43714904785156
165984,-96.66779327392578
166656,-57.79267883300781
167328,-55.338470458984375
168000,-4195.70751953125
168672,-99.03314971923828
169344,-51.85291290283203
170016,-1055.4578857421875
170688,-199.3078155517578
171360,-9780.275390625
172032,-110.40271759033203
172704,-648.8305053710938
173376,-1056.3961181640625
174048,-281.5498962402344
174720,-70.21778869628906
175392,-57.57854080200195
176064,-382.37457275390625
176736,-298.2298278808594
177408,-129.14822387695312
178080,-185.2191162109375
178752,-91.67118072509766
179424,-64.88784790039062
180096,-908.4146118164062
180768,-80.46853637695312
181440,-43.62318420410156
182112,-236.74864196777344
182784,-70.63316345214844
183456,-66.99214935302734
184128,-1342.287109375
184800,-885.8282470703125
185472,-547.8779907226562
186144,-133.90347290039062
186816,-149.39744567871094
187488,-1387.298095703125
188160,-39.12249755859375
188832,-8853.0166015625
189504,-230.42047119140625
190176,-559.1367797851562
190848,-1089.607421875
191520,-293.14923095703125
192192,-298.49578857421875
192864,-153.34396362304688
193536,-4672.423828125
194208,-62.878387451171875
194880,-99.49992370605469
195552,-40.09434127807617
196224,-107.15628814697266
196896,-328.2723083496094
197568,-62.39687728881836
198240,-205.4766387939453
198912,-1110.3431396484375
199584,-2907.8251953125
200256,-48.702022552490234
