steps,episode_reward
672,-1010.8964233398438
1344,-4803.8408203125
2016,-18222.859375
2688,-10305.9384765625
3360,-3200.41455078125
4032,-5718.25830078125
4704,-5070.09521484375
5376,-3056.14453125
6048,-13890.7685546875
6720,-1623.9696044921875
7392,-7156.86572265625
8064,-22224.64453125
8736,-5291.40087890625
9408,-8223.8994140625
10080,-5311.27001953125
10752,-5986.45654296875
11424,-5196.375
12096,-1348.845458984375
12768,-10716.6875
13440,-7478.7646484375
14112,-4451.439453125
14784,-835.2991943359375
15456,-1833.979248046875
16128,-3300.220947265625
16800,-4149.77783203125
17472,-35283.55078125
18144,-313.06378173828125
18816,-53.4139289855957
19488,-11518.7001953125
20160,-17362.03515625
20832,-11123.76171875
21504,-12596.337890625
22176,-16600.70703125
22848,-12927.466796875
23520,-2466.3896484375
24192,-2603.18017578125
24864,-280.37457275390625
25536,-1618.8804931640625
26208,-3512.6318359375
26880,-712.3192749023438
27552,-1322.2117919921875
28224,-3278.78955078125
28896,-5785.79248046875
29568,-2586.50048828125
30240,-1552.4012451171875
30912,-13093.453125
31584,-2534.979736328125
32256,-2060.368408203125
32928,-687.012451171875
33600,-3124.8720703125
34272,-3806.32080078125
34944,-16496.912109375
35616,-288.27801513671875
36288,-6938.29443359375
36960,-765.6911010742188
37632,-16025.7705078125
38304,-1377.5167236328125
38976,-966.52099609375
39648,-369.2021789550781
40320,-24852.244140625
40992,-1127.303466796875
41664,-107.99214172363281
42336,-8173.5771484375
43008,-15432.380859375
43680,-9991.5751953125
44352,-192.7082977294922
45024,-357.6814270019531
45696,-986.246826171875
46368,-10372.3720703125
47040,-300.37969970703125
47712,-1501.73291015625
48384,-3138.272705078125
49056,-2425.2890625
49728,-3397.5400390625
50400,-1518.0047607421875
51072,-2413.40771484375
51744,-1790.4462890625
52416,-5232.16650390625
53088,-4101.98828125
53760,-175.51072692871094
54432,-5295.28564453125
55104,-6846.3037109375
55776,-2174.175048828125
56448,-5022.92822265625
57120,-9091.453125
57792,-3483.953857421875
58464,-8637.3818359375
59136,-1508.811279296875
59808,-12030.50390625
60480,-5018.814453125
61152,-7344.43310546875
61824,-3078.60009765625
62496,-4989.466796875
63168,-6882.5556640625
63840,-2431.0654296875
64512,-6549.0576171875
65184,-9268.0048828125
65856,-1576.366943359375
66528,-1624.470458984375
67200,-957.5842895507812
67872,-3427.5
68544,-2157.8486328125
69216,-16729.005859375
69888,-2059.139404296875
70560,-450.0456848144531
71232,-3452.970947265625
71904,-11142.1318359375
72576,-5343.56982421875
73248,-5328.90380859375
73920,-3905.17919921875
74592,-8344.5927734375
75264,-3168.653076171875
75936,-6275.24072265625
76608,-3455.185302734375
77280,-1694.92578125
77952,-9381.7294921875
78624,-728.7389526367188
79296,-1819.4854736328125
79968,-408.454833984375
80640,-2459.496337890625
81312,-7750.89501953125
81984,-8867.2431640625
82656,-1073.154541015625
83328,-2170.8720703125
84000,-6241.45263671875
84672,-789.4607543945312
85344,-405.4209289550781
86016,-1913.3662109375
86688,-822.0281372070312
87360,-525.4620971679688
88032,-5080.4599609375
88704,-1582.4149169921875
89376,-442.70428466796875
90048,-15014.1591796875
90720,-824.103271484375
91392,-3451.444580078125
92064,-675.7203369140625
92736,-1770.6490478515625
93408,-573.0875244140625
94080,-299.7846374511719
94752,-2483.114990234375
95424,-437.80108642578125
96096,-87.46217346191406
96768,-197.269287109375
97440,-10081.08203125
98112,-4327.46826171875
98784,-4271.60009765625
99456,-270.78533935546875
100128,-460.9567565917969
100800,-154.1167755126953
101472,-9674.6318359375
102144,-250.09471130371094
102816,-83.45809936523438
103488,-216.49636840820312
104160,-6131.3447265625
104832,-455.54046630859375
105504,-4807.10009765625
106176,-123.60696411132812
106848,-3554.37158203125
107520,-139.66270446777344
108192,-111.24092864990234
108864,-741.3099975585938
109536,-3233.035400390625
110208,-1043.7034912109375
110880,-2182.150634765625
111552,-884.7998046875
112224,-84.22235107421875
112896,-348.03619384765625
113568,-2195.097412109375
114240,-11695.6728515625
114912,-3016.289306640625
115584,-2655.03955078125
116256,-1792.977783203125
116928,-1172.884521484375
117600,-703.7850952148438
118272,-1807.4029541015625
118944,-1307.7633056640625
119616,-111.69637298583984
120288,-3832.048828125
120960,-1734.454345703125
121632,-1255.4306640625
122304,-2198.464599609375
122976,-5879.30078125
123648,-646.6637573242188
124320,-1578.8389892578125
124992,-63.25947189331055
125664,-450.0377502441406
126336,-73.20532989501953
127008,-268.3739929199219
127680,-99.7759780883789
128352,-685.5689697265625
129024,-2502.7509765625
129696,-195.4575958251953
130368,-82.28763580322266
131040,-127.71334075927734
131712,-22875.357421875
132384,-1396.8134765625
133056,-517.189697265625
133728,-7357.93603515625
134400,-14110.6318359375
135072,-1338.8653564453125
135744,-507.5346374511719
136416,-2605.68701171875
137088,-3216.596435546875
137760,-4160.61767578125
138432,-428.13616943359375
139104,-439.4808349609375
139776,-704.94189453125
140448,-3533.8916015625
141120,-967.5741577148438
141792,-3295.32470703125
142464,-801.8966064453125
143136,-190.414306640625
143808,-1277.6614990234375
144480,-5740.53466796875
145152,-576.5804443359375
145824,-11645.435546875
146496,-7423.84521484375
147168,-1715.8868408203125
147840,-117.86587524414062
148512,-6205.79345703125
149184,-136.85305786132812
149856,-954.5057373046875
150528,-157.5521697998047
151200,-80.27989196777344
151872,-93.75128936767578
152544,-85.15971374511719
153216,-6888.1083984375
153888,-2904.911376953125
154560,-2185.975341796875
155232,-1568.7933349609375
155904,-599.0414428710938
156576,-4509.513671875
157248,-104.8746337890625
157920,-74.70077514648438
158592,-1123.392822265625
159264,-109.23365783691406
159936,-15991.6357421875
160608,-687.2977905273438
161280,-95.53762817382812
161952,-81.658447265625
162624,-289.1996154785156
163296,-10451.5322265625
163968,-1059.477783203125
164640,-61.726043701171875
165312,-134.25753784179688
165984,-103.58663177490234
166656,-703.1384887695312
167328,-98.2998046875
168000,-15413.068359375
168672,-163.44627380371094
169344,-65.48319244384766
170016,-5273.900390625
170688,-2489.126220703125
171360,-9874.3232421875
172032,-52.18501281738281
172704,-889.1884765625
173376,-2380.29296875
174048,-150.19215393066406
174720,-232.12037658691406
175392,-258.269287109375
176064,-716.2799072265625
176736,-1637.6568603515625
177408,-1471.3704833984375
178080,-49.69947814941406
178752,-1154.1201171875
179424,-804.0110473632812
180096,-5790.89013671875
180768,-563.941650390625
181440,-168.6551513671875
182112,-827.0942993164062
182784,-873.5509033203125
183456,-2785.60498046875
184128,-3797.31884765625
184800,-1634.111572265625
185472,-30.73966407775879
186144,-350.8040466308594
186816,-1786.9996337890625
187488,-4589.0029296875
188160,-461.4384765625
188832,-13800.025390625
189504,-90.4497299194336
190176,-101.67754364013672
190848,-96.15393829345703
191520,-104.28407287597656
192192,-67.48416900634766
192864,-104.64872741699219
193536,-7865.84912109375
194208,-81.29989624023438
194880,-78.79039001464844
195552,-757.9490356445312
196224,-92.18948364257812
196896,-82.44284057617188
197568,-84.99945068359375
198240,-81.58427429199219
198912,-3073.967041015625
199584,-3320.88525390625
200256,-3004.590576171875
200928,-3141.183837890625
201600,-16150.9296875
202272,-24527.431640625
202944,-1013.6649780273438
203616,-11870.6953125
204288,-6086.12451171875
204960,-1462.9410400390625
205632,-3040.87109375
206304,-7325.6376953125
206976,-1233.452880859375
207648,-1216.7254638671875
208320,-9694.82421875
208992,-2070.371826171875
209664,-984.3636474609375
210336,-114.6205825805664
211008,-106.93499755859375
211680,-560.8721923828125
212352,-842.6090087890625
213024,-2173.333984375
213696,-7176.20068359375
214368,-1214.319580078125
215040,-3554.308349609375
215712,-82.92887878417969
216384,-682.1201782226562
217056,-2845.34765625
217728,-1638.94970703125
218400,-772.0834350585938
219072,-84.95601654052734
219744,-769.559326171875
220416,-944.0609741210938
221088,-714.8316040039062
221760,-87.93115997314453
222432,-68.13740539550781
223104,-8609.7197265625
223776,-310.341064453125
224448,-1727.3687744140625
225120,-2946.021240234375
225792,-5486.37109375
226464,-392.54949951171875
227136,-694.9542236328125
227808,-115.04743194580078
228480,-604.3792114257812
229152,-1166.850341796875
229824,-1118.1273193359375
230496,-863.2101440429688
231168,-936.965576171875
231840,-1484.998046875
232512,-754.341796875
233184,-801.1297607421875
233856,-1008.5928955078125
234528,-396.6849670410156
235200,-121.24930572509766
235872,-238.41262817382812
236544,-880.433349609375
237216,-296.78759765625
237888,-199.09974670410156
238560,-2302.8173828125
239232,-126.64453125
239904,-14510.7626953125
240576,-79.23650360107422
241248,-6527.4921875
241920,-171.15106201171875
242592,-854.6364135742188
243264,-85.75455474853516
243936,-57.99100112915039
244608,-203.103759765625
245280,-64.12342071533203
245952,-141.36363220214844
246624,-409.20245361328125
247296,-1645.170166015625
247968,-934.9111328125
248640,-237.21153259277344
249312,-84.93635559082031
249984,-193.04397583007812
250656,-678.1048583984375
251328,-4658.86328125
252000,-6962.056640625
252672,-10173.56640625
253344,-4403.794921875
254016,-572.9359130859375
254688,-2191.21923828125
255360,-5736.39892578125
256032,-2055.81787109375
256704,-3094.2607421875
257376,-405.670166015625
258048,-105.33418273925781
258720,-482.2946472167969
259392,-118.69136047363281
260064,-731.7681884765625
260736,-1155.45068359375
261408,-12506.8896484375
262080,-1317.9873046875
262752,-2674.443115234375
263424,-167.1405792236328
264096,-1779.0233154296875
264768,-3365.724609375
265440,-5031.765625
266112,-1923.146728515625
266784,-1188.6861572265625
267456,-8298.1962890625
268128,-1477.8350830078125
268800,-440.6798095703125
269472,-7234.361328125
270144,-1868.117431640625
270816,-5386.087890625
271488,-2934.69677734375
272160,-582.5635986328125
272832,-1934.301025390625
273504,-21326.279296875
274176,-5397.6181640625
274848,-4806.61865234375
275520,-972.7637329101562
276192,-1896.021240234375
276864,-69.70111083984375
277536,-367.0162658691406
278208,-7462.4921875
278880,-281.9653015136719
279552,-2108.91162109375
280224,-8549.1708984375
280896,-5096.87158203125
281568,-615.5509643554688
282240,-2105.072021484375
282912,-1781.6680908203125
283584,-402.58551025390625
284256,-344.8695373535156
284928,-250.77032470703125
285600,-23.550830841064453
286272,-8937.1640625
286944,-141.7284393310547
287616,-2809.949951171875
288288,-2571.783447265625
288960,-740.5148315429688
289632,-421.41400146484375
290304,-286.452392578125
290976,-643.4697265625
291648,-840.6469116210938
292320,-825.6390991210938
292992,-7379.765625
293664,-37.991024017333984
294336,-56.47922897338867
295008,-116.41740417480469
295680,-60.2705192565918
296352,-7529.62255859375
297024,-199.84091186523438
297696,-89.92729949951172
298368,-193.23756408691406
299040,-4309.9326171875
299712,-333.9155578613281
