steps,episode_reward
672,-23607.0703125
1344,-4730.16650390625
2016,-177332.15625
2688,-9664.0185546875
3360,-1565.165771484375
4032,-37760.1796875
4704,-4426.173828125
5376,-346.9449768066406
6048,-119884.3046875
6720,-10531.96875
7392,-9504.58203125
8064,-68687.7578125
8736,-11565.2861328125
9408,-9146.35546875
10080,-8348.9326171875
10752,-47449.08203125
11424,-49248.90625
12096,-4834.29736328125
12768,-35519.40625
13440,-2298.137451171875
14112,-1224.9765625
14784,-1144.726806640625
15456,-1640.1529541015625
16128,-636.6497192382812
16800,-2549.53759765625
17472,-9939.7509765625
18144,-834.5573120117188
18816,-1444.1505126953125
19488,-1699.5546875
20160,-22788.07421875
20832,-6972.88720703125
21504,-3382.15966796875
22176,-45999.03515625
22848,-1473.02783203125
23520,-5452.3486328125
23563,-21.041400909423828
24235,-317.02728271484375
24907,-1990.098388671875
25579,-1582.7322998046875
26251,-1183.4427490234375
26923,-1319.869873046875
27595,-2166.259521484375
28267,-12145.96484375
28939,-4719.9453125
29611,-256.7201843261719
30283,-12838.7548828125
30955,-141.85333251953125
31627,-1187.7213134765625
32299,-3832.974853515625
32971,-27686.748046875
33643,-2686.502197265625
34315,-798.4677124023438
34987,-40910.94140625
35659,-2786.53515625
36331,-1322.850830078125
37003,-1141.8277587890625
37675,-42032.5703125
38347,-66051.4921875
39019,-325.27655029296875
39691,-131.17237854003906
40363,-82.15876007080078
41035,-2628.44970703125
41707,-315.9332580566406
42379,-850.4535522460938
43051,-294.8127136230469
43723,-7349.19482421875
44395,-406.2718200683594
45067,-29860.03515625
45739,-7525.93701171875
46411,-1692.6397705078125
47083,-3611.984619140625
47755,-6913.9365234375
48427,-2283.498291015625
49099,-2251.376708984375
49771,-3383.8046875
50443,-3232.027099609375
51115,-236.66632080078125
51787,-83.03384399414062
52459,-127.6379623413086
53131,-102.79389953613281
53803,-131.34783935546875
54475,-128.26271057128906
55147,-1488.216064453125
55819,-167.117919921875
56491,-192.32408142089844
57163,-22551.04296875
57835,-271.73736572265625
58507,-71.8319320678711
59179,-388.597412109375
59851,-67.86653900146484
